,T,V,G
15950,710.1207228915664,1.4470124321980449,-3839704.3669539783
15951,710.1207228915664,1.454247419296044,-3841338.794779573
15952,710.1207228915664,1.461482406394043,-3842965.112041568
15953,710.1207228915664,1.4687173934920421,-3844583.398837179
15954,710.1207228915664,1.4759523805900412,-3846193.734082927
15955,710.1207228915664,1.4831873676880403,-3847796.1955377366
15956,710.1207228915664,1.4904223547860393,-3849390.85982546
15957,710.1207228915664,1.4976573418840384,-3850977.802456865
15958,710.1207228915664,1.5048923289820375,-3852557.0978510915
15959,710.1207228915664,1.5121273160800366,-3854128.8193565905
15960,710.1207228915664,1.5193623031780357,-3855693.0392715638
15961,710.1207228915664,1.5265972902760347,-3857249.8288639234
15962,710.1207228915664,1.5338322773740338,-3858799.258390774
15963,710.1207228915664,1.541067264472033,-3860341.3971174355
15964,710.1207228915664,1.548302251570032,-3861876.3133360255
15965,710.1207228915664,1.555537238668031,-3863404.0743836076
15966,710.1207228915664,1.5627722257660301,-3864924.746659911
15967,710.1207228915664,1.5700072128640292,-3866438.3956446582
15968,710.1207228915664,1.5772421999620283,-3867945.085914471
15969,710.1207228915664,1.5844771870600274,-3869444.8811594113
15970,710.1207228915664,1.5917121741580265,-3870937.8441991247
15971,710.1207228915664,1.5989471612560255,-3872424.0369986477
15972,710.1207228915664,1.6061821483540246,-3873903.5206838194
15973,710.1207228915664,1.6134171354520237,-3875376.3555563795
15974,710.1207228915664,1.620652122550023,-3876842.6011087126
15975,710.1207228915664,1.627887109648022,-3878302.316038266
15976,710.1207228915664,1.6351220967460212,-3879755.558261653
15977,710.1207228915664,1.6423570838440202,-3881202.384928439
15978,710.1207228915664,1.6495920709420193,-3882642.852434627
15979,710.1207228915664,1.6568270580400184,-3884077.016435847
15980,710.1207228915664,1.6640620451380175,-3885504.931860267
15981,710.1207228915664,1.6712970322360166,-3886926.6529212026
15982,710.1207228915664,1.6785320193340156,-3888342.233129478
15983,710.1207228915664,1.6857670064320147,-3889751.7253055107
15984,710.1207228915664,1.6930019935300138,-3891155.181591128
15985,710.1207228915664,1.7002369806280129,-3892552.653461157
15986,710.1207228915664,1.707471967726012,-3893944.1917347354
15987,710.1207228915664,1.714706954824011,-3895329.8465864193
15988,710.1207228915664,1.72194194192201,-3896709.6675570165
15989,710.1207228915664,1.7291769290200092,-3898083.703564236
15990,710.1207228915664,1.7364119161180083,-3899452.002913082
15991,710.1207228915664,1.7436469032160073,-3900814.613306044
15992,710.1207228915664,1.7508818903140064,-3902171.5818530796
15993,710.1207228915664,1.7581168774120055,-3903522.9550813846
15994,710.1207228915664,1.7653518645100046,-3904868.7789449687
15995,710.1207228915664,1.7725868516080037,-3906209.098834028
15996,710.1207228915664,1.7798218387060027,-3907543.95958413
15997,710.1207228915664,1.7870568258040018,-3908873.405485223
15998,710.1207228915664,1.794291812902001,-3910197.48029044
15999,710.1207228915664,1.8015268,-3911516.227224748
16000,717.0550200803214,1.5012598228348097e-05,1100136.786059457
16001,717.0550200803214,0.007249999696227431,-2159602.508190822
16002,717.0550200803214,0.014484986794226514,-2385894.979224102
16003,717.0550200803214,0.021719973892225596,-2519044.397535657
16004,717.0550200803214,0.02895496099022468,-2613731.4853125946
16005,717.0550200803214,0.03618994808822376,-2687267.157626117
16006,717.0550200803214,0.04342493518622285,-2747396.771892876
16007,717.0550200803214,0.050659922284221934,-2798262.744640662
16008,717.0550200803214,0.05789490938222101,-2842342.0130535387
16009,717.0550200803214,0.06512989648022009,-2881234.2306514215
16010,717.0550200803214,0.07236488357821917,-2916032.647055942
16011,717.0550200803214,0.07959987067621827,-2947517.5998528013
16012,717.0550200803214,0.08683485777421734,-2976265.5980230346
16013,717.0550200803214,0.09406984487221642,-3002714.658882782
16014,717.0550200803214,0.10130483197021552,-3027205.396821658
16015,717.0550200803214,0.1085398190682146,-3050007.920540075
16016,717.0550200803214,0.11577480616621368,-3071340.042481505
16017,717.0550200803214,0.12300979326421276,-3091379.9644741477
16018,717.0550200803214,0.13024478036221182,-3110275.3358334578
16019,717.0550200803214,0.1374797674602109,-3128149.861651006
16020,717.0550200803214,0.14471475455820998,-3145108.2157122614
16021,717.0550200803214,0.1519497416562091,-3161239.754608297
16022,717.0550200803214,0.15918472875420817,-3176621.3677937724
16023,717.0550200803214,0.16641971585220725,-3191319.694121365
16024,717.0550200803214,0.17365470295020632,-3205392.866670906
16025,717.0550200803214,0.1808896900482054,-3218891.901432858
16026,717.0550200803214,0.18812467714620448,-3231861.813668882
16027,717.0550200803214,0.19535966424420356,-3244342.5236217757
16028,717.0550200803214,0.20259465134220267,-3256369.5975434226
16029,717.0550200803214,0.20982963844020175,-3267974.858715695
16030,717.0550200803214,0.21706462553820083,-3279186.8949093684
16031,717.0550200803214,0.2242996126361999,-3290031.482655536
16032,717.0550200803214,0.231534599734199,-3300531.944175618
16033,717.0550200803214,0.23876958683219807,-3310709.4494026448
16034,717.0550200803214,0.24600457393019715,-3320583.272928279
16035,717.0550200803214,0.2532395610281962,-3330171.0137145566
16036,717.0550200803214,0.2604745481261953,-3339488.783863467
16037,717.0550200803214,0.2677095352241944,-3348551.371530583
16038,717.0550200803214,0.27494452232219346,-3357372.3821194666
16039,717.0550200803214,0.28217950942019254,-3365964.361141473
16040,717.0550200803214,0.2894144965181916,-3374338.901525768
16041,717.0550200803214,0.29664948361619076,-3382506.7376830154
16042,717.0550200803214,0.30388447071418984,-3390477.8282377296
16043,717.0550200803214,0.3111194578121889,-3398261.429028849
16044,717.0550200803214,0.318354444910188,-3405866.157720709
16045,717.0550200803214,0.3255894320081871,-3413300.0511554717
16046,717.0550200803214,0.33282441910618615,-3420570.616404097
16047,717.0550200803214,0.34005940620418523,-3427684.876328816
16048,717.0550200803214,0.3472943933021843,-3434649.41035035
16049,717.0550200803214,0.3545293804001834,-3441470.391012995
16050,717.0550200803214,0.36176436749818247,-3448153.61685688
16051,717.0550200803214,0.36899935459618155,-3454704.542036083
16052,717.0550200803214,0.37623434169418063,-3461128.3030616725
16053,717.0550200803214,0.3834693287921797,-3467429.742998234
16054,717.0550200803214,0.3907043158901788,-3473613.433399406
16055,717.0550200803214,0.39793930298817787,-3479683.6942313234
16056,717.0550200803214,0.405174290086177,-3485644.6120014666
16057,717.0550200803214,0.4124092771841761,-3491500.0562834395
16058,717.0550200803214,0.41964426428217516,-3497253.6948050754
16059,717.0550200803214,0.42687925138017424,-3502909.007247155
16060,717.0550200803214,0.4341142384781733,-3508469.2978827874
16061,717.0550200803214,0.4413492255761724,-3513937.7071723635
16062,717.0550200803214,0.4485842126741715,-3519317.222416019
16063,717.0550200803214,0.45581919977217056,-3524610.6875540097
16064,717.0550200803214,0.46305418687016964,-3529820.8121955567
16065,717.0550200803214,0.4702891739681687,-3534950.179947885
16066,717.0550200803214,0.4775241610661678,-3540001.256109574
16067,717.0550200803214,0.4847591481641669,-3544976.3947855425
16068,717.0550200803214,0.49199413526216595,-3549877.8454750907
16069,717.0550200803214,0.49922912236016503,-3554707.759179147
16070,717.0550200803214,0.5064641094581641,-3559468.1940682055
16071,717.0550200803214,0.5136990965561632,-3564161.1207483555
16072,717.0550200803214,0.5209340836541623,-3568788.4271591166
16073,717.0550200803214,0.5281690707521614,-3573351.9231335362
16074,717.0550200803214,0.5354040578501604,-3577853.3446481405
16075,717.0550200803214,0.5426390449481595,-3582294.3577876897
16076,717.0550200803214,0.5498740320461586,-3586676.562447407
16077,717.0550200803214,0.5571090191441577,-3591001.495793276
16078,717.0550200803214,0.5643440062421567,-3595270.635499126
16079,717.0550200803214,0.5715789933401558,-3599485.402777563
16080,717.0550200803214,0.5788139804381549,-3603647.165220309
16081,717.0550200803214,0.5860489675361541,-3607757.2394621447
16082,717.0550200803214,0.5932839546341532,-3611816.8936814526
16083,717.0550200803214,0.6005189417321523,-3615827.349949227
16084,717.0550200803214,0.6077539288301513,-3619789.786437453
16085,717.0550200803214,0.6149889159281504,-3623705.339496827
16086,717.0550200803214,0.6222239030261495,-3627575.1056129932
16087,717.0550200803214,0.6294588901241486,-3631400.143249718
16088,717.0550200803214,0.6366938772221477,-3635181.4745867616
16089,717.0550200803214,0.6439288643201467,-3638920.08715957
16090,717.0550200803214,0.6511638514181458,-3642616.935407378
16091,717.0550200803214,0.6583988385161449,-3646272.94213581
16092,717.0550200803214,0.665633825614144,-3649888.9998995466
16093,717.0550200803214,0.672868812712143,-3653465.9723102716
16094,717.0550200803214,0.6801037998101421,-3657004.6952747004
16095,717.0550200803214,0.6873387869081412,-3660505.978167081
16096,717.0550200803214,0.6945737740061403,-3663970.604940356
16097,717.0550200803214,0.7018087611041394,-3667399.3351797154
16098,717.0550200803214,0.7090437482021384,-3670792.905102174
16099,717.0550200803214,0.7162787353001375,-3674152.028505377
16100,717.0550200803214,0.7235137223981366,-3677477.3976687575
16101,717.0550200803214,0.7307487094961357,-3680769.684209861
16102,717.0550200803214,0.7379836965941348,-3684029.53989848
16103,717.0550200803214,0.7452186836921338,-3687257.5974311032
16104,717.0550200803214,0.7524536707901329,-3690454.4711679323
16105,717.0550200803214,0.759688657888132,-3693620.757834656
16106,717.0550200803214,0.7669236449861311,-3696757.0371909644
16107,717.0550200803214,0.7741586320841302,-3699863.8726676796
16108,717.0550200803214,0.7813936191821292,-3702941.8119742563
16109,717.0550200803214,0.7886286062801283,-3705991.387678294
16110,717.0550200803214,0.7958635933781274,-3709013.117758588
16111,717.0550200803214,0.8030985804761265,-3712007.5061331633
16112,717.0550200803214,0.8103335675741257,-3714975.043163621
16113,717.0550200803214,0.8175685546721247,-3717916.206137086
16114,717.0550200803214,0.8248035417701238,-3720831.459726923
16115,717.0550200803214,0.8320385288681229,-3723721.2564333295
16116,717.0550200803214,0.839273515966122,-3726586.037004858
16117,717.0550200803214,0.8465085030641211,-3729426.230841866
16118,717.0550200803214,0.8537434901621201,-3732242.256382774
16119,717.0550200803214,0.8609784772601192,-3735034.5214740518
16120,717.0550200803214,0.8682134643581183,-3737803.423724713
16121,717.0550200803214,0.8754484514561174,-3740549.3508460973
16122,717.0550200803214,0.8826834385541165,-3743272.680977687
16123,717.0550200803214,0.8899184256521155,-3745973.782999619
16124,717.0550200803214,0.8971534127501146,-3748653.016832539
16125,717.0550200803214,0.9043883998481137,-3751310.7337254267
16126,717.0550200803214,0.9116233869461128,-3753947.2765319454
16127,717.0550200803214,0.9188583740441119,-3756562.9799758764
16128,717.0550200803214,0.9260933611421109,-3759158.1709061447
16129,717.0550200803214,0.93332834824011,-3761733.1685419194
16130,717.0550200803214,0.9405633353381091,-3764288.2847082526
16131,717.0550200803214,0.9477983224361082,-3766823.8240626906
16132,717.0550200803214,0.9550333095341073,-3769340.0843132813
16133,717.0550200803214,0.9622682966321063,-3771837.3564283326
16134,717.0550200803214,0.9695032837301054,-3774315.9248383334
16135,717.0550200803214,0.9767382708281045,-3776776.0676303674
16136,717.0550200803214,0.9839732579261036,-3779218.0567353475
16137,717.0550200803214,0.9912082450241027,-3781642.158108398
16138,717.0550200803214,0.9984432321221017,-3784048.631902671
16139,717.0550200803214,1.0056782192201008,-3786437.7326369025
16140,717.0550200803214,1.0129132063181,-3788809.7093569404
16141,717.0550200803214,1.020148193416099,-3791164.805791555
16142,717.0550200803214,1.027383180514098,-3793503.2605027156
16143,717.0550200803214,1.0346181676120971,-3795825.3070306163
16144,717.0550200803214,1.0418531547100962,-3798131.174033631
16145,717.0550200803214,1.0490881418080953,-3800421.085423445
16146,717.0550200803214,1.0563231289060944,-3802695.2604955295
16147,717.0550200803214,1.0635581160040934,-3804953.9140551663
16148,717.0550200803214,1.0707931031020925,-3807197.256539205
16149,717.0550200803214,1.0780280902000916,-3809425.4941337183
16150,717.0550200803214,1.0852630772980907,-3811638.828887724
16151,717.0550200803214,1.0924980643960898,-3813837.458823125
16152,717.0550200803214,1.0997330514940888,-3816021.5780410264
16153,717.0550200803214,1.106968038592088,-3818191.3768245666
16154,717.0550200803214,1.114203025690087,-3820347.041738396
16155,717.0550200803214,1.121438012788086,-3822488.755724942
16156,717.0550200803214,1.1286729998860852,-3824616.6981975697
16157,717.0550200803214,1.1359079869840842,-3826731.0451307734
16158,717.0550200803214,1.1431429740820833,-3828831.9691475127
16159,717.0550200803214,1.1503779611800824,-3830919.6396037736
16160,717.0550200803214,1.1576129482780815,-3832994.222670499
16161,717.0550200803214,1.1648479353760808,-3835055.8814129503
16162,717.0550200803214,1.1720829224740799,-3837104.7758676307
16163,717.0550200803214,1.179317909572079,-3839141.0631168247
16164,717.0550200803214,1.186552896670078,-3841164.8973608683
16165,717.0550200803214,1.193787883768077,-3843176.429988219
16166,717.0550200803214,1.2010228708660762,-3845175.8096434087
16167,717.0550200803214,1.2082578579640753,-3847163.182292961
16168,717.0550200803214,1.2154928450620743,-3849138.6912893336
16169,717.0550200803214,1.2227278321600734,-3851102.47743297
16170,717.0550200803214,1.2299628192580725,-3853054.6790325153
16171,717.0550200803214,1.2371978063560716,-3854995.4319632724
16172,717.0550200803214,1.2444327934540707,-3856924.8697239514
16173,717.0550200803214,1.2516677805520697,-3858843.1234917687
16174,717.0550200803214,1.2589027676500688,-3860750.3221759675
16175,717.0550200803214,1.266137754748068,-3862646.592469801
16176,717.0550200803214,1.273372741846067,-3864532.0589010348
16177,717.0550200803214,1.280607728944066,-3866406.843881015
16178,717.0550200803214,1.2878427160420651,-3868271.067752361
16179,717.0550200803214,1.2950777031400642,-3870124.8488353193
16180,717.0550200803214,1.3023126902380633,-3871968.3034728225
16181,717.0550200803214,1.3095476773360624,-3873801.546074312
16182,717.0550200803214,1.3167826644340614,-3875624.689158335
16183,717.0550200803214,1.3240176515320605,-3877437.8433939936
16184,717.0550200803214,1.3312526386300596,-3879241.1176412487
16185,717.0550200803214,1.3384876257280587,-3881034.6189901484
16186,717.0550200803214,1.3457226128260578,-3882818.452798981
16187,717.0550200803214,1.3529575999240568,-3884592.7227314203
16188,717.0550200803214,1.360192587022056,-3886357.530792667
16189,717.0550200803214,1.367427574120055,-3888112.977364645
16190,717.0550200803214,1.374662561218054,-3889859.161240265
16191,717.0550200803214,1.3818975483160532,-3891596.179656777
16192,717.0550200803214,1.3891325354140522,-3893324.128328271
16193,717.0550200803214,1.3963675225120513,-3895043.101477316
16194,717.0550200803214,1.4036025096100504,-3896753.1918658037
16195,717.0550200803214,1.4108374967080495,-3898454.490824965
16196,717.0550200803214,1.4180724838060486,-3900147.0882846597
16197,717.0550200803214,1.4253074709040476,-3901831.072801886
16198,717.0550200803214,1.4325424580020467,-3903506.531588595
16199,717.0550200803214,1.4397774451000458,-3905173.550538778
16200,717.0550200803214,1.4470124321980449,-3906832.214254903
16201,717.0550200803214,1.454247419296044,-3908482.6060736766
16202,717.0550200803214,1.461482406394043,-3910124.808091159
16203,717.0550200803214,1.4687173934920421,-3911758.9011872793
16204,717.0550200803214,1.4759523805900412,-3913384.965049732
16205,717.0550200803214,1.4831873676880403,-3915003.078197298
16206,717.0550200803214,1.4904223547860393,-3916613.318002593
16207,717.0550200803214,1.4976573418840384,-3918215.7607142692
16208,717.0550200803214,1.5048923289820375,-3919810.4814786823
16209,717.0550200803214,1.5121273160800366,-3921397.5543610295
16210,717.0550200803214,1.5193623031780357,-3922977.0523659983
16211,717.0550200803214,1.5265972902760347,-3924549.0474579125
16212,717.0550200803214,1.5338322773740338,-3926113.6105804127
16213,717.0550200803214,1.541067264472033,-3927670.811675657
16214,717.0550200803214,1.548302251570032,-3929220.7197030927
16215,717.0550200803214,1.555537238668031,-3930763.4026577775
16216,717.0550200803214,1.5627722257660301,-3932298.927588272
16217,717.0550200803214,1.5700072128640292,-3933827.36061414
16218,717.0550200803214,1.5772421999620283,-3935348.766943016
16219,717.0550200803214,1.5844771870600274,-3936863.210887308
16220,717.0550200803214,1.5917121741580265,-3938370.755880509
16221,717.0550200803214,1.5989471612560255,-3939871.46449314
16222,717.0550200803214,1.6061821483540246,-3941365.398448329
16223,717.0550200803214,1.6134171354520237,-3942852.618637046
16224,717.0550200803214,1.620652122550023,-3944333.185132999
16225,717.0550200803214,1.627887109648022,-3945807.1572071887
16226,717.0550200803214,1.6351220967460212,-3947274.5933421487
16227,717.0550200803214,1.6423570838440202,-3948735.5512458705
16228,717.0550200803214,1.6495920709420193,-3950190.087865417
16229,717.0550200803214,1.6568270580400184,-3951638.25940024
16230,717.0550200803214,1.6640620451380175,-3953080.121315223
16231,717.0550200803214,1.6712970322360166,-3954515.72835341
16232,717.0550200803214,1.6785320193340156,-3955945.1345484876
16233,717.0550200803214,1.6857670064320147,-3957368.3932369864
16234,717.0550200803214,1.6930019935300138,-3958785.5570702194
16235,717.0550200803214,1.7002369806280129,-3960196.6780259735
16236,717.0550200803214,1.707471967726012,-3961601.8074199473
16237,717.0550200803214,1.714706954824011,-3963000.9959169505
16238,717.0550200803214,1.72194194192201,-3964394.293541853
16239,717.0550200803214,1.7291769290200092,-3965781.7496903385
16240,717.0550200803214,1.7364119161180083,-3967163.413139397
16241,717.0550200803214,1.7436469032160073,-3968539.3320576134
16242,717.0550200803214,1.7508818903140064,-3969909.5540152523
16243,717.0550200803214,1.7581168774120055,-3971274.12599412
16244,717.0550200803214,1.7653518645100046,-3972633.094397239
16245,717.0550200803214,1.7725868516080037,-3973986.505058298
16246,717.0550200803214,1.7798218387060027,-3975334.4032509495
16247,717.0550200803214,1.7870568258040018,-3976676.833697887
16248,717.0550200803214,1.794291812902001,-3978013.840579744
16249,717.0550200803214,1.8015268,-3979345.4675438255
16250,723.9893172690763,1.5012598228348097e-05,1098432.8573988795
16251,723.9893172690763,0.007249999696227431,-2209791.9517891314
16252,723.9893172690763,0.014484986794226514,-2438348.738115149
16253,723.9893172690763,0.021719973892225596,-2572811.106800937
16254,723.9893172690763,0.02895496099022468,-2668426.5326741994
16255,723.9893172690763,0.03618994808822376,-2742680.9325039643
16256,723.9893172690763,0.04342493518622285,-2803397.0978357317
16257,723.9893172690763,0.050659922284221934,-2854758.5899750683
16258,723.9893172690763,0.05789490938222101,-2899266.8421362787
16259,723.9893172690763,0.06512989648022009,-2938537.278866038
16260,723.9893172690763,0.07236488357821917,-2973673.903011014
16261,723.9893172690763,0.07959987067621827,-3005464.713568836
16262,723.9893172690763,0.08683485777421734,-3034491.8714247663
16263,723.9893172690763,0.09406984487221642,-3061197.682894337
16264,723.9893172690763,0.10130483197021552,-3085926.0942460615
16265,723.9893172690763,0.1085398190682146,-3108949.854110063
16266,723.9893172690763,0.11577480616621368,-3130488.902168215
16267,723.9893172690763,0.12300979326421276,-3150723.179519349
16268,723.9893172690763,0.13024478036221182,-3169801.775742908
16269,723.9893172690763,0.1374797674602109,-3187849.6020270432
16270,723.9893172690763,0.14471475455820998,-3204972.352250428
16271,723.9893172690763,0.1519497416562091,-3221260.253478192
16272,723.9893172690763,0.15918472875420817,-3236790.9439209606
16273,723.9893172690763,0.16641971585220725,-3251631.711155278
16274,723.9893172690763,0.17365470295020632,-3265841.2540143672
16275,723.9893172690763,0.1808896900482054,-3279471.084843933
16276,723.9893172690763,0.18812467714620448,-3292566.656768561
16277,723.9893172690763,0.19535966424420356,-3305168.2782459124
16278,723.9893172690763,0.20259465134220267,-3317311.861328055
16279,723.9893172690763,0.20982963844020175,-3329029.538644579
16280,723.9893172690763,0.21706462553820083,-3340350.175811571
16281,723.9893172690763,0.2242996126361999,-3351299.7998403613
16282,723.9893172690763,0.231534599734199,-3361901.9595471877
16283,723.9893172690763,0.23876958683219807,-3372178.030518056
16284,723.9893172690763,0.24600457393019715,-3382147.4745594133
16285,723.9893172690763,0.2532395610281962,-3391828.061550214
16286,723.9893172690763,0.2604745481261953,-3401236.0600500186
16287,723.9893172690763,0.2677095352241944,-3410386.4017989733
16288,723.9893172690763,0.27494452232219346,-3419292.8242868157
16289,723.9893172690763,0.28217950942019254,-3427967.994808569
16290,723.9893172690763,0.2894144965181916,-3436423.6188188964
16291,723.9893172690763,0.29664948361619076,-3444670.534911065
16292,723.9893172690763,0.30388447071418984,-3452718.798354206
16293,723.9893172690763,0.3111194578121889,-3460577.7548039854
16294,723.9893172690763,0.318354444910188,-3468256.105541987
16295,723.9893172690763,0.3255894320081871,-3475761.965385892
16296,723.9893172690763,0.33282441910618615,-3483102.914236831
16297,723.9893172690763,0.34005940620418523,-3490286.043084837
16298,723.9893172690763,0.3472943933021843,-3497317.9951723726
16299,723.9893172690763,0.3545293804001834,-3504205.0029148157
16300,723.9893172690763,0.36176436749818247,-3510952.921092222
16301,723.9893172690763,0.36899935459618155,-3517567.256755253
16302,723.9893172690763,0.37623434169418063,-3524053.196228097
16303,723.9893172690763,0.3834693287921797,-3530415.629540081
16304,723.9893172690763,0.3907043158901788,-3536659.172574318
16305,723.9893172690763,0.39793930298817787,-3542788.1871847007
16306,723.9893172690763,0.405174290086177,-3548806.7995008337
16307,723.9893172690763,0.4124092771841761,-3554718.9166133264
16308,723.9893172690763,0.41964426428217516,-3560528.241808427
16309,723.9893172690763,0.42687925138017424,-3566238.288500746
16310,723.9893172690763,0.4341142384781733,-3571852.3929953715
16311,723.9893172690763,0.4413492255761724,-3577373.7261954085
16312,723.9893172690763,0.4485842126741715,-3582805.3043578686
16313,723.9893172690763,0.45581919977217056,-3588149.998989194
16314,723.9893172690763,0.46305418687016964,-3593410.545961753
16315,723.9893172690763,0.4702891739681687,-3598589.553923734
16316,723.9893172690763,0.4775241610661678,-3603689.512067168
16317,723.9893172690763,0.4847591481641669,-3608712.7973119807
16318,723.9893172690763,0.49199413526216595,-3613661.680957969
16319,723.9893172690763,0.49922912236016503,-3618538.3348513218
16320,723.9893172690763,0.5064641094581641,-3623344.837107566
16321,723.9893172690763,0.5136990965561632,-3628083.177428692
16322,723.9893172690763,0.5209340836541623,-3632755.262048521
16323,723.9893172690763,0.5281690707521614,-3637362.9183370466
16324,723.9893172690763,0.5354040578501604,-3641907.899091623
16325,723.9893172690763,0.5426390449481595,-3646391.886540184
16326,723.9893172690763,0.5498740320461586,-3650816.4960793993
16327,723.9893172690763,0.5571090191441577,-3655183.2797685326
16328,723.9893172690763,0.5643440062421567,-3659493.729597931
16329,723.9893172690763,0.5715789933401558,-3663749.280549365
16330,723.9893172690763,0.5788139804381549,-3667951.3134639086
16331,723.9893172690763,0.5860489675361541,-3672101.1577317324
16332,723.9893172690763,0.5932839546341532,-3676200.093816893
16333,723.9893172690763,0.6005189417321523,-3680249.355629131
16334,723.9893172690763,0.6077539288301513,-3684250.132753665
16335,723.9893172690763,0.6149889159281504,-3688203.572549066
16336,723.9893172690763,0.6222239030261495,-3692110.7821224635
16337,723.9893172690763,0.6294588901241486,-3695972.830190593
16338,723.9893172690763,0.6366938772221477,-3699790.7488345252
16339,723.9893172690763,0.6439288643201467,-3703565.535155254
16340,723.9893172690763,0.6511638514181458,-3707298.1528368145
16341,723.9893172690763,0.6583988385161449,-3710989.533623061
16342,723.9893172690763,0.665633825614144,-3714640.578713746
16343,723.9893172690763,0.672868812712143,-3718252.1600851463
16344,723.9893172690763,0.6801037998101421,-3721825.1217400925
16345,723.9893172690763,0.6873387869081412,-3725360.2808918436
16346,723.9893172690763,0.6945737740061403,-3728858.4290860146
16347,723.9893172690763,0.7018087611041394,-3732320.33326435
16348,723.9893172690763,0.7090437482021384,-3735746.736773989
16349,723.9893172690763,0.7162787353001375,-3739138.3603254696
16350,723.9893172690763,0.7235137223981366,-3742495.9029026194
16351,723.9893172690763,0.7307487094961357,-3745820.0426271814
16352,723.9893172690763,0.7379836965941348,-3749111.437580849
16353,723.9893172690763,0.7452186836921338,-3752370.726587212
16354,723.9893172690763,0.7524536707901329,-3755598.5299559194
16355,723.9893172690763,0.759688657888132,-3758795.450191261
16356,723.9893172690763,0.7669236449861311,-3761962.0726671545
16357,723.9893172690763,0.7741586320841302,-3765098.9662704584
16358,723.9893172690763,0.7813936191821292,-3768206.684014354
16359,723.9893172690763,0.7886286062801283,-3771285.7636234784
16360,723.9893172690763,0.7958635933781274,-3774336.728092337
16361,723.9893172690763,0.8030985804761265,-3777360.086218449
16362,723.9893172690763,0.8103335675741257,-3780356.333111589
16363,723.9893172690763,0.8175685546721247,-3783325.9506804
16364,723.9893172690763,0.8248035417701238,-3786269.408097576
16365,723.9893172690763,0.8320385288681229,-3789187.1622447227
16366,723.9893172690763,0.839273515966122,-3792079.6581379725
16367,723.9893172690763,0.8465085030641211,-3794947.3293353324
16368,723.9893172690763,0.8537434901621201,-3797790.5983266938
16369,723.9893172690763,0.8609784772601192,-3800609.8769074026
16370,723.9893172690763,0.8682134643581183,-3803405.566536184
16371,723.9893172690763,0.8754484514561174,-3806178.0586782224
16372,723.9893172690763,0.8826834385541165,-3808927.7351341345
16373,723.9893172690763,0.8899184256521155,-3811654.9683555057
16374,723.9893172690763,0.8971534127501146,-3814360.121747654
16375,723.9893172690763,0.9043883998481137,-3817043.5499602407
16376,723.9893172690763,0.9116233869461128,-3819705.599166301
16377,723.9893172690763,0.9188583740441119,-3822346.6073302478
16378,723.9893172690763,0.9260933611421109,-3824966.9044653676
16379,723.9893172690763,0.93332834824011,-3827566.812881298
16380,723.9893172690763,0.9405633353381091,-3830146.647421947
16381,723.9893172690763,0.9477983224361082,-3832706.715694304
16382,723.9893172690763,0.9550333095341073,-3835247.3182885554
16383,723.9893172690763,0.9622682966321063,-3837768.74898987
16384,723.9893172690763,0.9695032837301054,-3840271.294982293
16385,723.9893172690763,0.9767382708281045,-3842755.2370450264
16386,723.9893172690763,0.9839732579261036,-3845220.8497414826
16387,723.9893172690763,0.9912082450241027,-3847668.4016014207
16388,723.9893172690763,0.9984432321221017,-3850098.155296434
16389,723.9893172690763,1.0056782192201008,-3852510.36780914
16390,723.9893172690763,1.0129132063181,-3854905.29059627
16391,723.9893172690763,1.020148193416099,-3857283.169745989
16392,723.9893172690763,1.027383180514098,-3859644.2461296245
16393,723.9893172690763,1.0346181676120971,-3861988.7555481
16394,723.9893172690763,1.0418531547100962,-3864316.9288732526
16395,723.9893172690763,1.0490881418080953,-3866628.992184256
16396,723.9893172690763,1.0563231289060944,-3868925.1668993826
16397,723.9893172690763,1.0635581160040934,-3871205.6699032215
16398,723.9893172690763,1.0707931031020925,-3873470.7136696414
16399,723.9893172690763,1.0780280902000916,-3875720.5063805664
16400,723.9893172690763,1.0852630772980907,-3877955.2520408123
16401,723.9893172690763,1.0924980643960898,-3880175.150589082
16402,723.9893172690763,1.0997330514940888,-3882380.3980053193
16403,723.9893172690763,1.106968038592088,-3884571.1864145296
16404,723.9893172690763,1.114203025690087,-3886747.7041872283
16405,723.9893172690763,1.121438012788086,-3888910.1360366344
16406,723.9893172690763,1.1286729998860852,-3891058.663112736
16407,723.9893172690763,1.1359079869840842,-3893193.463093352
16408,723.9893172690763,1.1431429740820833,-3895314.7102723173
16409,723.9893172690763,1.1503779611800824,-3897422.5756448605
16410,723.9893172690763,1.1576129482780815,-3899517.226990329
16411,723.9893172690763,1.1648479353760808,-3901598.8289523236
16412,723.9893172690763,1.1720829224740799,-3903667.5431163553
16413,723.9893172690763,1.179317909572079,-3905723.5280851168
16414,723.9893172690763,1.186552896670078,-3907766.9395514526
16415,723.9893172690763,1.193787883768077,-3909797.930369101
16416,723.9893172690763,1.2010228708660762,-3911816.6506213103
16417,723.9893172690763,1.2082578579640753,-3913823.2476873905
16418,723.9893172690763,1.2154928450620743,-3915817.8663072838
16419,723.9893172690763,1.2227278321600734,-3917800.6486442015
16420,723.9893172690763,1.2299628192580725,-3919771.7343454403
16421,723.9893172690763,1.2371978063560716,-3921731.2606013925
16422,723.9893172690763,1.2444327934540707,-3923679.3622028497
16423,723.9893172690763,1.2516677805520697,-3925616.171596635
16424,723.9893172690763,1.2589027676500688,-3927541.818939644
16425,723.9893172690763,1.266137754748068,-3929456.4321513223
