,T,P,G
38179,1327.2731726907632,718875673.9154059,-2957699.929286704
38180,1327.2731726907632,722891735.7151858,-2951889.182383198
38181,1327.2731726907632,726907797.5149657,-2946092.7713039964
38182,1327.2731726907632,730923859.3147455,-2940310.5436419477
38183,1327.2731726907632,734939921.1145254,-2934542.3495228183
38184,1327.2731726907632,738955982.9143054,-2928788.0415505045
38185,1327.2731726907632,742972044.7140853,-2923047.474753762
38186,1327.2731726907632,746988106.5138652,-2917320.5065343156
38187,1327.2731726907632,751004168.3136451,-2911606.996616383
38188,1327.2731726907632,755020230.113425,-2905906.8069975376
38189,1327.2731726907632,759036291.913205,-2900219.80190083
38190,1327.2731726907632,763052353.7129849,-2894545.8477281895
38191,1327.2731726907632,767068415.5127648,-2888884.813015016
38192,1327.2731726907632,771084477.3125447,-2883236.568385955
38193,1327.2731726907632,775100539.1123246,-2877600.9865117767
38194,1327.2731726907632,779116600.9121046,-2871977.942067392
38195,1327.2731726907632,783132662.7118845,-2866367.31169089
38196,1327.2731726907632,787148724.5116644,-2860768.9739436214
38197,1327.2731726907632,791164786.3114443,-2855182.809271273
38198,1327.2731726907632,795180848.1112242,-2849608.6999659287
38199,1327.2731726907632,799196909.9110042,-2844046.530129025
38200,1327.2731726907632,803212971.7107841,-2838496.1856352426
38201,1327.2731726907632,807229033.510564,-2832957.5540972925
38202,1327.2731726907632,811245095.3103439,-2827430.524831504
38203,1327.2731726907632,815261157.1101238,-2821914.988824297
38204,1327.2731726907632,819277218.9099038,-2816410.838699432
38205,1327.2731726907632,823293280.7096837,-2810917.968686039
38206,1327.2731726907632,827309342.5094635,-2805436.2745874166
38207,1327.2731726907632,831325404.3092434,-2799965.65375055
38208,1327.2731726907632,835341466.1090233,-2794506.0050363885
38209,1327.2731726907632,839357527.9088033,-2789057.228790733
38210,1327.2731726907632,843373589.7085832,-2783619.2268159147
38211,1327.2731726907632,847389651.5083631,-2778191.902343014
38212,1327.2731726907632,851405713.308143,-2772775.1600048095
38213,1327.2731726907632,855421775.1079229,-2767368.905809296
38214,1327.2731726907632,859437836.9077029,-2761973.0471138214
38215,1327.2731726907632,863453898.7074828,-2756587.4925998156
38216,1327.2731726907632,867469960.5072627,-2751212.1522480887
38217,1327.2731726907632,871486022.3070426,-2745846.937314683
38218,1327.2731726907632,875502084.1068225,-2740491.76030726
38219,1327.2731726907632,879518145.9066025,-2735146.5349620306
38220,1327.2731726907632,883534207.7063824,-2729811.176221185
38221,1327.2731726907632,887550269.5061623,-2724485.6002108296
38222,1327.2731726907632,891566331.3059422,-2719169.724219402
38223,1327.2731726907632,895582393.1057221,-2713863.466676573
38224,1327.2731726907632,899598454.9055021,-2708566.74713259
38225,1327.2731726907632,903614516.705282,-2703279.486238099
38226,1327.2731726907632,907630578.5050619,-2698001.6057243766
38227,1327.2731726907632,911646640.3048418,-2692733.028384
38228,1327.2731726907632,915662702.1046216,-2687473.6780519444
38229,1327.2731726907632,919678763.9044017,-2682223.4795870557
38230,1327.2731726907632,923694825.7041816,-2676982.3588539637
38231,1327.2731726907632,927710887.5039614,-2671750.2427053377
38232,1327.2731726907632,931726949.3037413,-2666527.0589645416
38233,1327.2731726907632,935743011.1035212,-2661312.7364086495
38234,1327.2731726907632,939759072.9033012,-2656107.2047518254
38235,1327.2731726907632,943775134.7030811,-2650910.394629029
38236,1327.2731726907632,947791196.502861,-2645722.237580107
38237,1327.2731726907632,951807258.3026409,-2640542.666034163
38238,1327.2731726907632,955823320.1024208,-2635371.6132942843
38239,1327.2731726907632,959839381.9022008,-2630209.0135225896
38240,1327.2731726907632,963855443.7019807,-2625054.8017255585
38241,1327.2731726907632,967871505.5017606,-2619908.9137396812
38242,1327.2731726907632,971887567.3015405,-2614771.286217395
38243,1327.2731726907632,975903629.1013204,-2609641.8566133315
38244,1327.2731726907632,979919690.9011004,-2604520.563170791
38245,1327.2731726907632,983935752.7008803,-2599407.344908544
38246,1327.2731726907632,987951814.5006602,-2594302.141607882
38247,1327.2731726907632,991967876.3004401,-2589204.8937999145
38248,1327.2731726907632,995983938.10022,-2584115.542753132
38249,1327.2731726907632,999999999.9,-2579034.030461242
38251,1334.2074698795182,4016673.554580813,-6403379.111556521
38252,1334.2074698795182,8032735.3543607285,-5977644.901481482
38253,1334.2074698795182,12048797.154140644,-5729013.1337489085
38254,1334.2074698795182,16064858.95392056,-5552887.638215788
38255,1334.2074698795182,20080920.753700476,-5416484.885956006
38256,1334.2074698795182,24096982.55348039,-5305200.51259205
38257,1334.2074698795182,28113044.35326031,-5211243.019494932
38258,1334.2074698795182,32129106.153040223,-5129960.776552602
38259,1334.2074698795182,36145167.95282014,-5058352.764811246
38260,1334.2074698795182,40161229.75260005,-4994369.41413281
38261,1334.2074698795182,44177291.552379966,-4936548.451324661
38262,1334.2074698795182,48193353.35215988,-4883809.867382138
38263,1334.2074698795182,52209415.151939794,-4835333.234554198
38264,1334.2074698795182,56225476.951719716,-4790480.6171430675
38265,1334.2074698795182,60241538.75149963,-4748746.14156075
38266,1334.2074698795182,64257600.551279545,-4709721.873931226
38267,1334.2074698795182,68273662.35105947,-4673074.059215354
38268,1334.2074698795182,72289724.15083939,-4638526.1608913895
38269,1334.2074698795182,76305785.9506193,-4605846.490943202
38270,1334.2074698795182,80321847.75039922,-4574839.015080986
38271,1334.2074698795182,84337909.55017912,-4545336.402279988
38272,1334.2074698795182,88353971.34995905,-4517194.691365564
38273,1334.2074698795182,92370033.14973897,-4490289.142855649
38274,1334.2074698795182,96386094.94951887,-4464510.973095231
38275,1334.2074698795182,100402156.7492988,-4439764.754410768
38276,1334.2074698795182,104418218.5490787,-4415966.324467646
38277,1334.2074698795182,108434280.34885862,-4393041.089495011
38278,1334.2074698795182,112450342.14863855,-4370922.635439421
38279,1334.2074698795182,116466403.94841845,-4349551.582242535
38280,1334.2074698795182,120482465.74819838,-4328874.631832491
38281,1334.2074698795182,124498527.54797828,-4308843.771769168
38282,1334.2074698795182,128514589.3477582,-4289415.604947058
38283,1334.2074698795182,132530651.14753813,-4270550.782136224
38284,1334.2074698795182,136546712.94731802,-4252213.518993366
38285,1334.2074698795182,140562774.74709794,-4234371.18289974
38286,1334.2074698795182,144578836.54687786,-4216993.937866562
38287,1334.2074698795182,148594898.34665775,-4200054.437999588
38288,1334.2074698795182,152610960.14643767,-4183527.5617846907
38289,1334.2074698795182,156627021.9462176,-4167390.1808582786
38290,1334.2074698795182,160643083.74599752,-4151620.9580444545
38291,1334.2074698795182,164659145.54577744,-4136200.170338026
38292,1334.2074698795182,168675207.34555733,-4121109.5532370205
38293,1334.2074698795182,172691269.14533725,-4106332.1634167917
38294,1334.2074698795182,176707330.94511718,-4091852.257218516
38295,1334.2074698795182,180723392.7448971,-4077655.1828194675
38296,1334.2074698795182,184739454.54467702,-4063727.2842782903
38297,1334.2074698795182,188755516.3444569,-4050055.8159185965
38298,1334.2074698795182,192771578.14423683,-4036628.8657393674
38299,1334.2074698795182,196787639.94401675,-4023435.2867290117
38300,1334.2074698795182,200803701.74379668,-4010464.6351182493
38301,1334.2074698795182,204819763.5435766,-3997707.114740625
38302,1334.2074698795182,208835825.3433565,-3985153.5267824684
38303,1334.2074698795182,212851887.1431364,-3972795.2243003
38304,1334.2074698795182,216867948.94291633,-3960624.0709655834
38305,1334.2074698795182,220884010.74269626,-3948632.4035666864
38306,1334.2074698795182,224900072.54247618,-3936812.997858024
38307,1334.2074698795182,228916134.34225607,-3925159.037397854
38308,1334.2074698795182,232932196.142036,-3913664.0850606593
38309,1334.2074698795182,236948257.9418159,-3902322.056948345
38310,1334.2074698795182,240964319.74159583,-3891127.1984576522
38311,1334.2074698795182,244980381.54137576,-3880074.062289916
38312,1334.2074698795182,248996443.34115565,-3869157.4882141603
38313,1334.2074698795182,253012505.14093557,-3858372.584416274
38314,1334.2074698795182,257028566.9407155,-3847714.7102858
38315,1334.2074698795182,261044628.7404954,-3837179.460508379
38316,1334.2074698795182,265060690.54027534,-3826762.650346229
38317,1334.2074698795182,269076752.3400553,-3816460.3020016854
38318,1334.2074698795182,273092814.1398352,-3806268.6319697583
38319,1334.2074698795182,277108875.9396151,-3796184.0392954885
38320,1334.2074698795182,281124937.739395,-3786203.0946602914
38321,1334.2074698795182,285140999.5391749,-3776322.530229079
38322,1334.2074698795182,289157061.33895487,-3766539.230196565
38323,1334.2074698795182,293173123.13873476,-3756850.2219770337
38324,1334.2074698795182,297189184.93851465,-3747252.667987115
38325,1334.2074698795182,301205246.7382946,-3737743.857975695
38326,1334.2074698795182,305221308.5380745,-3728321.201859281
38327,1334.2074698795182,309237370.33785444,-3718982.223024815
38328,1334.2074698795182,313253432.13763434,-3709724.5520652393
38329,1334.2074698795182,317269493.9374142,-3700545.9209160707
38330,1334.2074698795182,321285555.7371942,-3691444.157363957
38331,1334.2074698795182,325301617.5369741,-3682417.17990059
38332,1334.2074698795182,329317679.336754,-3673462.992897408
38333,1334.2074698795182,333333741.1365339,-3664579.6820787042
38334,1334.2074698795182,337349802.9363138,-3655765.410272324
38335,1334.2074698795182,341365864.73609376,-3647018.413418892
38336,1334.2074698795182,345381926.53587365,-3638336.996821936
38337,1334.2074698795182,349397988.3356536,-3629719.5316226142
38338,1334.2074698795182,353414050.1354335,-3621164.451483986
38339,1334.2074698795182,357430111.9352134,-3612670.2494708975
38340,1334.2074698795182,361446173.73499334,-3604235.4751125826
38341,1334.2074698795182,365462235.53477323,-3595858.731635999
38342,1334.2074698795182,369478297.3345532,-3587538.673358794
38343,1334.2074698795182,373494359.1343331,-3579274.003231624
38344,1334.2074698795182,377510420.93411297,-3571063.4705202365
38345,1334.2074698795182,381526482.7338929,-3562905.868618403
38346,1334.2074698795182,385542544.5336728,-3554800.0329834684
38347,1334.2074698795182,389558606.33345276,-3546744.839186772
38348,1334.2074698795182,393574668.13323265,-3538739.201071806
38349,1334.2074698795182,397590729.93301255,-3530782.0690134056
38350,1334.2074698795182,401606791.7327925,-3522872.4282717616
38351,1334.2074698795182,405622853.5325724,-3515009.297435447
38352,1334.2074698795182,409638915.33235234,-3507191.7269480284
38353,1334.2074698795182,413654977.13213223,-3499418.797713233
38354,1334.2074698795182,417671038.9319121,-3491689.6197739234
38355,1334.2074698795182,421687100.7316921,-3484003.331060491
38356,1334.2074698795182,425703162.53147197,-3476359.096204541
38357,1334.2074698795182,429719224.3312519,-3468756.1054140027
38358,1334.2074698795182,433735286.1310318,-3461193.573406101
38359,1334.2074698795182,437751347.9308117,-3453670.7383947563
38360,1334.2074698795182,441767409.73059165,-3446186.8611293295
38361,1334.2074698795182,445783471.53037155,-3438741.2239816748
38362,1334.2074698795182,449799533.3301515,-3431333.1300788317
38363,1334.2074698795182,453815595.1299314,-3423961.9024786493
38364,1334.2074698795182,457831656.9297113,-3416626.883386008
38365,1334.2074698795182,461847718.72949123,-3409327.4334072983
38366,1334.2074698795182,465863780.5292711,-3402062.930841043
38367,1334.2074698795182,469879842.3290511,-3394832.7710026465
38368,1334.2074698795182,473895904.12883097,-3387636.3655813797
38369,1334.2074698795182,477911965.92861086,-3380473.1420278437
38370,1334.2074698795182,481928027.7283908,-3373342.542970242
38371,1334.2074698795182,485944089.5281707,-3366244.025657887
38372,1334.2074698795182,489960151.32795066,-3359177.0614304845
38373,1334.2074698795182,493976213.12773055,-3352141.135211814
38374,1334.2074698795182,497992274.92751044,-3345135.745026489
38375,1334.2074698795182,502008336.7272904,-3338160.401538577
38376,1334.2074698795182,506024398.5270703,-3331214.6276109545
38377,1334.2074698795182,510040460.32685024,-3324297.95788426
38378,1334.2074698795182,514056522.1266301,-3317409.9383744644
38379,1334.2074698795182,518072583.92641,-3310550.1260880753
38380,1334.2074698795182,522088645.72619,-3303718.0886540753
38381,1334.2074698795182,526104707.52596986,-3296913.4039717233
38382,1334.2074698795182,530120769.3257498,-3290135.659873435
38383,1334.2074698795182,534136831.1255297,-3283384.4538019504
38384,1334.2074698795182,538152892.9253097,-3276659.3925010916
38385,1334.2074698795182,542168954.7250896,-3269960.091719417
38386,1334.2074698795182,546185016.5248694,-3263286.175926136
38387,1334.2074698795182,550201078.3246493,-3256637.2780386927
38388,1334.2074698795182,554217140.1244292,-3250013.039161395
38389,1334.2074698795182,558233201.9242092,-3243413.108334623
38390,1334.2074698795182,562249263.7239891,-3236837.142294045
38391,1334.2074698795182,566265325.523769,-3230284.805239362
38392,1334.2074698795182,570281387.3235489,-3223755.768612173
38393,1334.2074698795182,574297449.1233288,-3217249.7108824556
38394,1334.2074698795182,578313510.9231088,-3210766.317343314
38395,1334.2074698795182,582329572.7228887,-3204305.279913579
38396,1334.2074698795182,586345634.5226686,-3197866.296947857
38397,1334.2074698795182,590361696.3224485,-3191449.0681738947
38398,1334.2074698795182,594377758.1222284,-3185053.3138647843
38399,1334.2074698795182,598393819.9220084,-3178678.7458983683
38400,1334.2074698795182,602409881.7217883,-3172325.086610535
38401,1334.2074698795182,606425943.5215682,-3165992.063924078
38402,1334.2074698795182,610442005.3213481,-3159679.4111969867
38403,1334.2074698795182,614458067.121128,-3153386.8670761543
38404,1334.2074698795182,618474128.920908,-3147114.1753562144
38405,1334.2074698795182,622490190.7206879,-3140861.084843364
38406,1334.2074698795182,626506252.5204678,-3134627.349223828
38407,1334.2074698795182,630522314.3202477,-3128412.7269369145
38408,1334.2074698795182,634538376.1200275,-3122216.9810523195
38409,1334.2074698795182,638554437.9198076,-3116039.879151618
38410,1334.2074698795182,642570499.7195874,-3109881.1932136836
38411,1334.2074698795182,646586561.5193673,-3103740.6995038986
38412,1334.2074698795182,650602623.3191472,-3097618.1784670176
38413,1334.2074698795182,654618685.1189271,-3091513.414623475
38414,1334.2074698795182,658634746.9187071,-3085426.1964690797
38415,1334.2074698795182,662650808.718487,-3079356.316377874
38416,1334.2074698795182,666666870.5182669,-3073303.5705080647
38417,1334.2074698795182,670682932.3180468,-3067267.7587109287
38418,1334.2074698795182,674698994.1178267,-3061248.684442529
38419,1334.2074698795182,678715055.9176067,-3055246.1546781515
38420,1334.2074698795182,682731117.7173866,-3049259.9798293617
38421,1334.2074698795182,686747179.5171665,-3043289.9736635736
38422,1334.2074698795182,690763241.3169464,-3037335.953226002
38423,1334.2074698795182,694779303.1167263,-3031397.7387639917
38424,1334.2074698795182,698795364.9165063,-3025475.153653532
38425,1334.2074698795182,702811426.7162862,-3019568.024327942
38426,1334.2074698795182,706827488.5160661,-3013676.1802086253
38427,1334.2074698795182,710843550.315846,-3007799.453637803
38428,1334.2074698795182,714859612.1156259,-3001937.679813201
38429,1334.2074698795182,718875673.9154059,-2996090.6967245378
38430,1334.2074698795182,722891735.7151858,-2990258.345091845
38431,1334.2074698795182,726907797.5149657,-2984440.4683054644
38432,1334.2074698795182,730923859.3147455,-2978636.9123677528
38433,1334.2074698795182,734939921.1145254,-2972847.525836345
38434,1334.2074698795182,738955982.9143054,-2967072.159768971
38435,1334.2074698795182,742972044.7140853,-2961310.667669802
38436,1334.2074698795182,746988106.5138652,-2955562.905437173
38437,1334.2074698795182,751004168.3136451,-2949828.731312755
38438,1334.2074698795182,755020230.113425,-2944108.005832067
38439,1334.2074698795182,759036291.913205,-2938400.5917762346
38440,1334.2074698795182,763052353.7129849,-2932706.354125072
38441,1334.2074698795182,767068415.5127648,-2927025.160011361
38442,1334.2074698795182,771084477.3125447,-2921356.878676283
38443,1334.2074698795182,775100539.1123246,-2915701.3814260205
38444,1334.2074698795182,779116600.9121046,-2910058.54158945
38445,1334.2074698795182,783132662.7118845,-2904428.234476905
38446,1334.2074698795182,787148724.5116644,-2898810.3373399596
38447,1334.2074698795182,791164786.3114443,-2893204.7293322585
38448,1334.2074698795182,795180848.1112242,-2887611.2914712555
38449,1334.2074698795182,799196909.9110042,-2882029.9066009405
38450,1334.2074698795182,803212971.7107841,-2876460.459355479
38451,1334.2074698795182,807229033.510564,-2870902.836123713
38452,1334.2074698795182,811245095.3103439,-2865356.9250145275
38453,1334.2074698795182,815261157.1101238,-2859822.6158230607
38454,1334.2074698795182,819277218.9099038,-2854299.799997739
38455,1334.2074698795182,823293280.7096837,-2848788.370608055
38456,1334.2074698795182,827309342.5094635,-2843288.222313131
38457,1334.2074698795182,831325404.3092434,-2837799.2513310486
38458,1334.2074698795182,835341466.1090233,-2832321.355408846
38459,1334.2074698795182,839357527.9088033,-2826854.4337932677
38460,1334.2074698795182,843373589.7085832,-2821398.387202148
38461,1334.2074698795182,847389651.5083631,-2815953.1177964895
38462,1334.2074698795182,851405713.308143,-2810518.5291531566
38463,1334.2074698795182,855421775.1079229,-2805094.526238226
38464,1334.2074698795182,859437836.9077029,-2799681.0153809115
38465,1334.2074698795182,863453898.7074828,-2794277.9042480984
38466,1334.2074698795182,867469960.5072627,-2788885.101819439
38467,1334.2074698795182,871486022.3070426,-2783502.5183630395
38468,1334.2074698795182,875502084.1068225,-2778130.0654116315
38469,1334.2074698795182,879518145.9066025,-2772767.6557393535
38470,1334.2074698795182,883534207.7063824,-2767415.203338965
38471,1334.2074698795182,887550269.5061623,-2762072.6233996316
38472,1334.2074698795182,891566331.3059422,-2756739.832285149
38473,1334.2074698795182,895582393.1057221,-2751416.747512676
38474,1334.2074698795182,899598454.9055021,-2746103.287731921
38475,1334.2074698795182,903614516.705282,-2740799.3727047695
38476,1334.2074698795182,907630578.5050619,-2735504.923285369
38477,1334.2074698795182,911646640.3048418,-2730219.861400647
38478,1334.2074698795182,915662702.1046216,-2724944.1100312127
38479,1334.2074698795182,919678763.9044017,-2719677.593192714
38480,1334.2074698795182,923694825.7041816,-2714420.235917543
38481,1334.2074698795182,927710887.5039614,-2709171.9642370045
38482,1334.2074698795182,931726949.3037413,-2703932.7051637433
38483,1334.2074698795182,935743011.1035212,-2698702.3866746784
38484,1334.2074698795182,939759072.9033012,-2693480.937694183
38485,1334.2074698795182,943775134.7030811,-2688268.2880776837
38486,1334.2074698795182,947791196.502861,-2683064.3685955694
38487,1334.2074698795182,951807258.3026409,-2677869.1109174658
38488,1334.2074698795182,955823320.1024208,-2672682.4475967707
38489,1334.2074698795182,959839381.9022008,-2667504.3120556083
38490,1334.2074698795182,963855443.7019807,-2662334.638569993
38491,1334.2074698795182,967871505.5017606,-2657173.36225536
38492,1334.2074698795182,971887567.3015405,-2652020.419052373
38493,1334.2074698795182,975903629.1013204,-2646875.745713011
38494,1334.2074698795182,979919690.9011004,-2641739.2797869532
38495,1334.2074698795182,983935752.7008803,-2636610.9596082377
38496,1334.2074698795182,987951814.5006602,-2631490.724282175
38497,1334.2074698795182,991967876.3004401,-2626378.5136725274
38498,1334.2074698795182,995983938.10022,-2621274.268388973
38499,1334.2074698795182,999999999.9,-2616177.9297747808
38501,1341.141767068273,4016673.554580813,-6461574.738989583
38502,1341.141767068273,8032735.3543607285,-6033575.040543961
38503,1341.141767068273,12048797.154140644,-5783598.273860941
38504,1341.141767068273,16064858.95392056,-5606504.707059632
38505,1341.141767068273,20080920.753700476,-5469340.481175415
38506,1341.141767068273,24096982.55348039,-5357425.383219739
38507,1341.141767068273,28113044.35326031,-5262927.472927921
38508,1341.141767068273,32129106.153040223,-5181170.995630602
38509,1341.141767068273,36145167.95282014,-5109139.3845510725
38510,1341.141767068273,40161229.75260005,-5044772.464516333
38511,1341.141767068273,44177291.552379966,-4986600.40730846
38512,1341.141767068273,48193353.35215988,-4933537.633141907
38513,1341.141767068273,52209415.151939794,-4884759.489987001
38514,1341.141767068273,56225476.951719716,-4839624.76362082
38515,1341.141767068273,60241538.75149963,-4797624.98552195
38516,1341.141767068273,64257600.551279545,-4758350.133097823
38517,1341.141767068273,68273662.35105947,-4721464.745318134
38518,1341.141767068273,72289724.15083939,-4686690.874278598
38519,1341.141767068273,76305785.9506193,-4653795.650957652
38520,1341.141767068273,80321847.75039922,-4622582.042733411
38521,1341.141767068273,84337909.55017912,-4592881.866904706
38522,1341.141767068273,88353971.34995905,-4564550.429680458
38523,1341.141767068273,92370033.14973897,-4537462.35660026
38524,1341.141767068273,96386094.94951887,-4511508.309842019
38525,1341.141767068273,100402156.7492988,-4486592.375016493
38526,1341.141767068273,104418218.5490787,-4462629.959813056
38527,1341.141767068273,108434280.34885862,-4439546.088558162
38528,1341.141767068273,112450342.14863855,-4417274.006298304
38529,1341.141767068273,116466403.94841845,-4395754.027263406
38530,1341.141767068273,120482465.74819838,-4374932.578041491
38531,1341.141767068273,124498527.54797828,-4354761.397205626
38532,1341.141767068273,128514589.3477582,-4335196.8616419975
38533,1341.141767068273,132530651.14753813,-4316199.416238523
38534,1341.141767068273,136546712.94731802,-4297733.088470482
38535,1341.141767068273,140562774.74709794,-4279765.073164088
38536,1341.141767068273,144578836.54687786,-4262265.375618234
38537,1341.141767068273,148594898.34665775,-4245206.5035275305
38538,1341.141767068273,152610960.14643767,-4228563.199929317
38539,1341.141767068273,156627021.9462176,-4212312.210806833
38540,1341.141767068273,160643083.74599752,-4196432.082104569
38541,1341.141767068273,164659145.54577744,-4180902.9818138033
38542,1341.141767068273,168675207.34555733,-4165706.5435145344
38543,1341.141767068273,172691269.14533725,-4150825.728351531
38544,1341.141767068273,176707330.94511718,-4136244.702905257
38545,1341.141767068273,180723392.7448971,-4121948.730814985
38546,1341.141767068273,184739454.54467702,-4107924.0763387806
38547,1341.141767068273,188755516.3444569,-4094157.918306421
38548,1341.141767068273,192771578.14423683,-4080638.273147431
38549,1341.141767068273,196787639.94401675,-4067353.925865667
38550,1341.141767068273,200803701.74379668,-4054294.3679908547
38551,1341.141767068273,204819763.5435766,-4041449.7416716455
38552,1341.141767068273,208835825.3433565,-4028810.7891883105
38553,1341.141767068273,212851887.1431364,-4016368.8072596896
38554,1341.141767068273,216867948.94291633,-4004115.6056013014
38555,1341.141767068273,220884010.74269626,-3992043.4692618013
38556,1341.141767068273,224900072.54247618,-3980145.124325244
38557,1341.141767068273,228916134.34225607,-3968413.706618517
38558,1341.141767068273,232932196.142036,-3956842.7331077647
38559,1341.141767068273,236948257.9418159,-3945426.0757063786
38560,1341.141767068273,240964319.74159583,-3934157.937250228
38561,1341.141767068273,244980381.54137576,-3923032.829424872
38562,1341.141767068273,248996443.34115565,-3912045.5524544828
38563,1341.141767068273,253012505.14093557,-3901191.176384028
38564,1341.141767068273,257028566.9407155,-3890465.0238053035
38565,1341.141767068273,261044628.7404954,-3879862.6538939225
38566,1341.141767068273,265060690.54027534,-3869379.8476389227
38567,1341.141767068273,269076752.3400553,-3859012.5941593074
38568,1341.141767068273,273092814.1398352,-3848757.0780129596
38569,1341.141767068273,277108875.9396151,-3838609.667413133
38570,1341.141767068273,281124937.739395,-3828566.9032764095
38571,1341.141767068273,285140999.5391749,-3818625.4890334485
38572,1341.141767068273,289157061.33895487,-3808782.2811407084
38573,1341.141767068273,293173123.13873476,-3799034.2802371727
38574,1341.141767068273,297189184.93851465,-3789378.6228953777
38575,1341.141767068273,301205246.7382946,-3779812.573920754
38576,1341.141767068273,305221308.5380745,-3770333.519157459
38577,1341.141767068273,309237370.33785444,-3760938.9587625493
38578,1341.141767068273,313253432.13763434,-3751626.5009137685
38579,1341.141767068273,317269493.9374142,-3742393.855919106
38580,1341.141767068273,321285555.7371942,-3733238.830699068
38581,1341.141767068273,325301617.5369741,-3724159.323614941
38582,1341.141767068273,329317679.336754,-3715153.3196185688
38583,1341.141767068273,333333741.1365339,-3706218.885701099
38584,1341.141767068273,337349802.9363138,-3697354.1666199686
38585,1341.141767068273,341365864.73609376,-3688557.380885017
38586,1341.141767068273,345381926.53587365,-3679826.816986072
38587,1341.141767068273,349397988.3356536,-3671160.8298457437
38588,1341.141767068273,353414050.1354335,-3662557.8374823504
38589,1341.141767068273,357430111.9352134,-3654016.317869024
38590,1341.141767068273,361446173.73499334,-3645534.8059761105
38591,1341.141767068273,365462235.53477323,-3637111.890984893
38592,1341.141767068273,369478297.3345532,-3628746.2136615007
38593,1341.141767068273,373494359.1343331,-3620436.4638807443
38594,1341.141767068273,377510420.93411297,-3612181.3782902653
38595,1341.141767068273,381526482.7338929,-3603979.7381061125
38596,1341.141767068273,385542544.5336728,-3595830.3670314644
38597,1341.141767068273,389558606.33345276,-3587732.1292907824
38598,1341.141767068273,393574668.13323265,-3579683.927772224
38599,1341.141767068273,397590729.93301255,-3571684.7022716203
38600,1341.141767068273,401606791.7327925,-3563733.427831798
38601,1341.141767068273,405622853.5325724,-3555829.113171421
38602,1341.141767068273,409638915.33235234,-3547970.799197912
38603,1341.141767068273,413654977.13213223,-3540157.557599415
38604,1341.141767068273,417671038.9319121,-3532388.489511056
38605,1341.141767068273,421687100.7316921,-3524662.7242510803
38606,1341.141767068273,425703162.53147197,-3516979.418122715
38607,1341.141767068273,429719224.3312519,-3509337.7532779435
38608,1341.141767068273,433735286.1310318,-3501736.936639516
38609,1341.141767068273,437751347.9308117,-3494176.198877864
38610,1341.141767068273,441767409.73059165,-3486654.7934397003
38611,1341.141767068273,445783471.53037155,-3479171.995625393
38612,1341.141767068273,449799533.3301515,-3471727.101712284
38613,1341.141767068273,453815595.1299314,-3464319.4281213777
38614,1341.141767068273,457831656.9297113,-3456948.310624933
38615,1341.141767068273,461847718.72949123,-3449613.103592687
38616,1341.141767068273,465863780.5292711,-3442313.1792745464
38617,1341.141767068273,469879842.3290511,-3435047.9271177235
38618,1341.141767068273,473895904.12883097,-3427816.7531164344
38619,1341.141767068273,477911965.92861086,-3420619.079192358
38620,1341.141767068273,481928027.7283908,-3413454.3426042073
38621,1341.141767068273,485944089.5281707,-3406321.9953848105
38622,1341.141767068273,489960151.32795066,-3399221.5038042357
38623,1341.141767068273,493976213.12773055,-3392152.347857576
38624,1341.141767068273,497992274.92751044,-3385114.020776058
38625,1341.141767068273,502008336.7272904,-3378106.028560263
38626,1341.141767068273,506024398.5270703,-3371127.889534301
38627,1341.141767068273,510040460.32685024,-3364179.1339198067
38628,1341.141767068273,514056522.1266301,-3357259.303428783
38629,1341.141767068273,518072583.92641,-3350367.9508742606
38630,1341.141767068273,522088645.72619,-3343504.639797904
38631,1341.141767068273,526104707.52596986,-3336668.944113673
38632,1341.141767068273,530120769.3257498,-3329860.4477667348
38633,1341.141767068273,534136831.1255297,-3323078.744406843
38634,1341.141767068273,538152892.9253097,-3316323.4370754785
38635,1341.141767068273,542168954.7250896,-3309594.137906045
38636,1341.141767068273,546185016.5248694,-3302890.467836481
38637,1341.141767068273,550201078.3246493,-3296212.056333679
38638,1341.141767068273,554217140.1244292,-3289558.541129115
38639,1341.141767068273,558233201.9242092,-3282929.5679651704
38640,1341.141767068273,562249263.7239891,-3276324.7903515957
38641,1341.141767068273,566265325.523769,-3269743.8693316546
38642,1341.141767068273,570281387.3235489,-3263186.4732574536
38643,1341.141767068273,574297449.1233288,-3256652.277574066
38644,1341.141767068273,578313510.9231088,-3250140.9646119857
38645,1341.141767068273,582329572.7228887,-3243652.2233875436
38646,1341.141767068273,586345634.5226686,-3237185.749410913
38647,1341.141767068273,590361696.3224485,-3230741.244501336
38648,1341.141767068273,594377758.1222284,-3224318.416609291
38649,1341.141767068273,598393819.9220084,-3217916.9747958253
38650,1341.141767068273,602409881.7217883,-3211536.64830261
38651,1341.141767068273,606425943.5215682,-3205177.157778101
38652,1341.141767068273,610442005.3213481,-3198838.234045619
38653,1341.141767068273,614458067.121128,-3192519.6132633546
38654,1341.141767068273,618474128.920908,-3186221.036781777
38655,1341.141767068273,622490190.7206879,-3179942.2510060943
38656,1341.141767068273,626506252.5204678,-3173683.007263435
38657,1341.141767068273,630522314.3202477,-3167443.061674652
38658,1341.141767068273,634538376.1200275,-3161222.1750304797
38659,1341.141767068273,638554437.9198076,-3155020.1126718647
38660,1341.141767068273,642570499.7195874,-3148836.6443743194
38661,1341.141767068273,646586561.5193673,-3142671.544236132
38662,1341.141767068273,650602623.3191472,-3136524.590570208
