,T,P,U
15425,696.2521285140563,702811426.7162862,1413082.6734817466
15426,696.2521285140563,706827488.5160661,1412273.3696569768
15427,696.2521285140563,710843550.315846,1411470.4045012665
15428,696.2521285140563,714859612.1156259,1410673.7091723839
15429,696.2521285140563,718875673.9154059,1409883.2159713516
15430,696.2521285140563,722891735.7151858,1409098.8583167852
15431,696.2521285140563,726907797.5149657,1408320.570719948
15432,696.2521285140563,730923859.3147455,1407548.2887605224
15433,696.2521285140563,734939921.1145254,1406781.9490630436
15434,696.2521285140563,738955982.9143054,1406021.4892739763
15435,696.2521285140563,742972044.7140853,1405266.8480394732
15436,696.2521285140563,746988106.5138652,1404517.9649836682
15437,696.2521285140563,751004168.3136451,1403774.7806876316
15438,696.2521285140563,755020230.113425,1403037.2366688622
15439,696.2521285140563,759036291.913205,1402305.275361328
15440,696.2521285140563,763052353.7129849,1401578.8400960595
15441,696.2521285140563,767068415.5127648,1400857.8750822574
15442,696.2521285140563,771084477.3125447,1400142.3253888814
15443,696.2521285140563,775100539.1123246,1399432.1369267588
15444,696.2521285140563,779116600.9121046,1398727.2564311363
15445,696.2521285140563,783132662.7118845,1398027.631444687
15446,696.2521285140563,787148724.5116644,1397333.2103009846
15447,696.2521285140563,791164786.3114443,1396643.9421083657
15448,696.2521285140563,795180848.1112242,1395959.7767342418
15449,696.2521285140563,799196909.9110042,1395280.664789789
15450,696.2521285140563,803212971.7107841,1394606.557615037
15451,696.2521285140563,807229033.510564,1393937.4072643244
15452,696.2521285140563,811245095.3103439,1393273.166492146
15453,696.2521285140563,815261157.1101238,1392613.7887393178
15454,696.2521285140563,819277218.9099038,1391959.2281194995
15455,696.2521285140563,823293280.7096837,1391309.4394060778
15456,696.2521285140563,827309342.5094635,1390664.3780193257
15457,696.2521285140563,831325404.3092434,1390024.000013916
15458,696.2521285140563,835341466.1090233,1389388.2620667047
15459,696.2521285140563,839357527.9088033,1388757.1214648543
15460,696.2521285140563,843373589.7085832,1388130.5360941892
15461,696.2521285140563,847389651.5083631,1387508.4644278793
15462,696.2521285140563,851405713.308143,1386890.8655153697
15463,696.2521285140563,855421775.1079229,1386277.6989715681
15464,696.2521285140563,859437836.9077029,1385668.924966308
15465,696.2521285140563,863453898.7074828,1385064.5042140456
15466,696.2521285140563,867469960.5072627,1384464.3979637967
15467,696.2521285140563,871486022.3070426,1383868.5679893135
15468,696.2521285140563,875502084.1068225,1383276.9765794973
15469,696.2521285140563,879518145.9066025,1382689.5865290056
15470,696.2521285140563,883534207.7063824,1382106.3611291093
15471,696.2521285140563,887550269.5061623,1381527.2641587306
15472,696.2521285140563,891566331.3059422,1380952.2598756987
15473,696.2521285140563,895582393.1057221,1380381.313008202
15474,696.2521285140563,899598454.9055021,1379814.388746428
15475,696.2521285140563,903614516.705282,1379251.4527343942
15476,696.2521285140563,907630578.5050619,1378692.4710619682
15477,696.2521285140563,911646640.3048418,1378137.410257039
15478,696.2521285140563,915662702.1046216,1377586.2372779038
15479,696.2521285140563,919678763.9044017,1377038.9195057785
15480,696.2521285140563,923694825.7041816,1376495.4247374993
15481,696.2521285140563,927710887.5039614,1375955.7211783768
15482,696.2521285140563,931726949.3037413,1375419.7774352082
15483,696.2521285140563,935743011.1035212,1374887.5625094238
15484,696.2521285140563,939759072.9033012,1374359.0457904066
15485,696.2521285140563,943775134.7030811,1373834.1970489356
15486,696.2521285140563,947791196.502861,1373312.986430773
15487,696.2521285140563,951807258.3026409,1372795.3844503965
15488,696.2521285140563,955823320.1024208,1372281.36198485
15489,696.2521285140563,959839381.9022008,1371770.8902677344
15490,696.2521285140563,963855443.7019807,1371263.9408833182
15491,696.2521285140563,967871505.5017606,1370760.4857607707
15492,696.2521285140563,971887567.3015405,1370260.497168523
15493,696.2521285140563,975903629.1013204,1369763.9477087376
15494,696.2521285140563,979919690.9011004,1369270.8103118862
15495,696.2521285140563,983935752.7008803,1368781.0582314532
15496,696.2521285140563,987951814.5006602,1368294.6650387396
15497,696.2521285140563,991967876.3004401,1367811.6046177703
15498,696.2521285140563,995983938.10022,1367331.8511603042
15499,696.2521285140563,999999999.9,1366855.379160956
15501,703.1864257028113,4016673.554580813,2974981.9021921037
15502,703.1864257028113,8032735.3543607285,2927116.847688877
15503,703.1864257028113,12048797.154140644,2873166.773716182
15504,703.1864257028113,16064858.95392056,2811582.8447974953
15505,703.1864257028113,20080920.753700476,2740071.252582434
15506,703.1864257028113,24096982.55348039,2655118.1957872384
15507,703.1864257028113,28113044.35326031,2551287.9624913563
15508,703.1864257028113,32129106.153040223,2421803.287546083
15509,703.1864257028113,36145167.95282014,2273833.3510859828
15510,703.1864257028113,40161229.75260005,2151117.0447844723
15511,703.1864257028113,44177291.552379966,2070419.3902838503
15512,703.1864257028113,48193353.35215988,2017230.5577644433
15513,703.1864257028113,52209415.151939794,1978462.685620902
15514,703.1864257028113,56225476.951719716,1948029.7790931973
15515,703.1864257028113,60241538.75149963,1923011.7390047847
15516,703.1864257028113,64257600.551279545,1901774.9625262993
15517,703.1864257028113,68273662.35105947,1883311.912466284
15518,703.1864257028113,72289724.15083939,1866962.5906532167
15519,703.1864257028113,76305785.9506193,1852275.0044122143
15520,703.1864257028113,80321847.75039922,1838927.9516123151
15521,703.1864257028113,84337909.55017912,1826685.7626369658
15522,703.1864257028113,88353971.34995905,1815370.6626717218
15523,703.1864257028113,92370033.14973897,1804845.2953693294
15524,703.1864257028113,96386094.94951887,1795001.3149084481
15525,703.1864257028113,100402156.7492988,1785751.717374288
15526,703.1864257028113,104418218.5490787,1777025.5450040502
15527,703.1864257028113,108434280.34885862,1768764.1384686597
15528,703.1864257028113,112450342.14863855,1760918.4255465239
15529,703.1864257028113,116466403.94841845,1753446.920429051
15530,703.1864257028113,120482465.74819838,1746314.2210632805
15531,703.1864257028113,124498527.54797828,1739489.8625454095
15532,703.1864257028113,128514589.3477582,1732947.42968232
15533,703.1864257028113,132530651.14753813,1726663.8612979394
15534,703.1864257028113,136546712.94731802,1720618.898508161
15535,703.1864257028113,140562774.74709794,1714794.6425474046
15536,703.1864257028113,144578836.54687786,1709175.1969778806
15537,703.1864257028113,148594898.34665775,1703746.3756211759
15538,703.1864257028113,152610960.14643767,1698495.4622022137
15539,703.1864257028113,156627021.9462176,1693411.009092435
15540,703.1864257028113,160643083.74599752,1688482.6785915492
15541,703.1864257028113,164659145.54577744,1683701.0919637217
15542,703.1864257028113,168675207.34555733,1679057.7184770883
15543,703.1864257028113,172691269.14533725,1674544.7731782163
15544,703.1864257028113,176707330.94511718,1670155.1310305255
15545,703.1864257028113,180723392.7448971,1665882.2531738386
15546,703.1864257028113,184739454.54467702,1661720.1232987838
15547,703.1864257028113,188755516.3444569,1657663.19250764
15548,703.1864257028113,192771578.14423683,1653706.3313316014
15549,703.1864257028113,196787639.94401675,1649844.7878121422
15550,703.1864257028113,200803701.74379668,1646074.1507442428
15551,703.1864257028113,204819763.5435766,1642390.3173325597
15552,703.1864257028113,208835825.3433565,1638789.4646357666
15553,703.1864257028113,212851887.1431364,1635268.0242754463
15554,703.1864257028113,216867948.94291633,1631822.6599687578
15555,703.1864257028113,220884010.74269626,1628450.2475122376
15556,703.1864257028113,224900072.54247618,1625147.856900498
15557,703.1864257028113,228916134.34225607,1621912.736310345
15558,703.1864257028113,232932196.142036,1618742.2977198977
15559,703.1864257028113,236948257.9418159,1615634.1039649395
15560,703.1864257028113,240964319.74159583,1612585.8570622962
15561,703.1864257028113,244980381.54137576,1609595.387653116
15562,703.1864257028113,248996443.34115565,1606660.6454386262
15563,703.1864257028113,253012505.14093557,1603779.6904976608
15564,703.1864257028113,257028566.9407155,1600950.6853893932
15565,703.1864257028113,261044628.7404954,1598171.8879569562
15566,703.1864257028113,265060690.54027534,1595441.6447580282
15567,703.1864257028113,269076752.3400553,1592758.3850574957
15568,703.1864257028113,273092814.1398352,1590120.6153249787
15569,703.1864257028113,277108875.9396151,1587526.9141867931
15570,703.1864257028113,281124937.739395,1584975.9277877174
15571,703.1864257028113,285140999.5391749,1582466.3655229656
15572,703.1864257028113,289157061.33895487,1579996.9961052034
15573,703.1864257028113,293173123.13873476,1577566.6439353346
15574,703.1864257028113,297189184.93851465,1575174.1857490991
15575,703.1864257028113,301205246.7382946,1572818.5475145383
15576,703.1864257028113,305221308.5380745,1570498.701557992
15577,703.1864257028113,309237370.33785444,1568213.6638985574
15578,703.1864257028113,313253432.13763434,1565962.4917730312
15579,703.1864257028113,317269493.9374142,1563744.2813350803
15580,703.1864257028113,321285555.7371942,1561558.1655140726
15581,703.1864257028113,325301617.5369741,1559403.3120203398
15582,703.1864257028113,329317679.336754,1557278.921484943
15583,703.1864257028113,333333741.1365339,1555184.225723149
15584,703.1864257028113,337349802.9363138,1553118.4861117941
15585,703.1864257028113,341365864.73609376,1551080.9920716332
15586,703.1864257028113,345381926.53587365,1549071.0596466043
15587,703.1864257028113,349397988.3356536,1547088.0301726076
15588,703.1864257028113,353414050.1354335,1545131.2690290492
15589,703.1864257028113,357430111.9352134,1543200.164467096
15590,703.1864257028113,361446173.73499334,1541294.1265089405
15591,703.1864257028113,365462235.53477323,1539412.5859129701
15592,703.1864257028113,369478297.3345532,1537554.993200162
15593,703.1864257028113,373494359.1343331,1535720.8177373556
15594,703.1864257028113,377510420.93411297,1533909.5468734435
15595,703.1864257028113,381526482.7338929,1532120.685124845
15596,703.1864257028113,385542544.5336728,1530353.7534069018
15597,703.1864257028113,389558606.33345276,1528608.2883081273
15598,703.1864257028113,393574668.13323265,1526883.8414044213
15599,703.1864257028113,397590729.93301255,1525179.978610665
15600,703.1864257028113,401606791.7327925,1523496.279567243
15601,703.1864257028113,405622853.5325724,1521832.3370592515
15602,703.1864257028113,409638915.33235234,1520187.7564663254
15603,703.1864257028113,413654977.13213223,1518562.1552411285
15604,703.1864257028113,417671038.9319121,1516955.1624147806
15605,703.1864257028113,421687100.7316921,1515366.4181274907
15606,703.1864257028113,425703162.53147197,1513795.5731829307
15607,703.1864257028113,429719224.3312519,1512242.2886248725
15608,703.1864257028113,433735286.1310318,1510706.2353347559
15609,703.1864257028113,437751347.9308117,1509187.0936490132
15610,703.1864257028113,441767409.73059165,1507684.5529949113
15611,703.1864257028113,445783471.53037155,1506198.3115439105
15612,703.1864257028113,449799533.3301515,1504728.0758814726
15613,703.1864257028113,453815595.1299314,1503273.5606924545
15614,703.1864257028113,457831656.9297113,1501834.4884611443
15615,703.1864257028113,461847718.72949123,1500410.5891851818
15616,703.1864257028113,465863780.5292711,1499001.6001025306
15617,703.1864257028113,469879842.3290511,1497607.2654308781
15618,703.1864257028113,473895904.12883097,1496227.3361187046
15619,703.1864257028113,477911965.92861086,1494861.5696074439
15620,703.1864257028113,481928027.7283908,1493509.7296041348
15621,703.1864257028113,485944089.5281707,1492171.5858640128
15622,703.1864257028113,489960151.32795066,1490846.9139825099
15623,703.1864257028113,493976213.12773055,1489535.4951961949
15624,703.1864257028113,497992274.92751044,1488237.1161921863
15625,703.1864257028113,502008336.7272904,1486951.5689256056
15626,703.1864257028113,506024398.5270703,1485678.6504446613
15627,703.1864257028113,510040460.32685024,1484418.1627230106
15628,703.1864257028113,514056522.1266301,1483169.9124989773
15629,703.1864257028113,518072583.92641,1481933.7111213685
15630,703.1864257028113,522088645.72619,1480709.3744015028
15631,703.1864257028113,526104707.52596986,1479496.7224711776
15632,703.1864257028113,530120769.3257498,1478295.5796462956
15633,703.1864257028113,534136831.1255297,1477105.7742958672
15634,703.1864257028113,538152892.9253097,1475927.1387161426
15635,703.1864257028113,542168954.7250896,1474759.5090096267
15636,703.1864257028113,546185016.5248694,1473602.7249687773
15637,703.1864257028113,550201078.3246493,1472456.6299641135
15638,703.1864257028113,554217140.1244292,1471321.070836599
15639,703.1864257028113,558233201.9242092,1470195.8977940676
15640,703.1864257028113,562249263.7239891,1469080.9643115045
15641,703.1864257028113,566265325.523769,1467976.1270350402
15642,703.1864257028113,570281387.3235489,1466881.2456894661
15643,703.1864257028113,574297449.1233288,1465796.1829891377
15644,703.1864257028113,578313510.9231088,1464720.80455209
15645,703.1864257028113,582329572.7228887,1463654.978817257
15646,703.1864257028113,586345634.5226686,1462598.5769646307
15647,703.1864257028113,590361696.3224485,1461551.472838275
15648,703.1864257028113,594377758.1222284,1460513.542872033
15649,703.1864257028113,598393819.9220084,1459484.666017816
15650,703.1864257028113,602409881.7217883,1458464.723676412
15651,703.1864257028113,606425943.5215682,1457453.5996306578
15652,703.1864257028113,610442005.3213481,1456451.1799808908
15653,703.1864257028113,614458067.121128,1455457.353082614
15654,703.1864257028113,618474128.920908,1454472.0094862408
15655,703.1864257028113,622490190.7206879,1453495.0418788795
15656,703.1864257028113,626506252.5204678,1452526.3450280363
15657,703.1864257028113,630522314.3202477,1451565.8157271838
15658,703.1864257028113,634538376.1200275,1450613.3527431232
15659,703.1864257028113,638554437.9198076,1449668.8567650584
15660,703.1864257028113,642570499.7195874,1448732.2303553002
15661,703.1864257028113,646586561.5193673,1447803.3779016042
15662,703.1864257028113,650602623.3191472,1446882.2055709623
15663,703.1864257028113,654618685.1189271,1445968.621264934
15664,703.1864257028113,658634746.9187071,1445062.5345763268
15665,703.1864257028113,662650808.718487,1444163.8567472694
15666,703.1864257028113,666666870.5182669,1443272.5006285803
15667,703.1864257028113,670682932.3180468,1442388.3806403803
15668,703.1864257028113,674698994.1178267,1441511.4127339525
15669,703.1864257028113,678715055.9176067,1440641.5143547056
15670,703.1864257028113,682731117.7173866,1439778.6044063373
15671,703.1864257028113,686747179.5171665,1438922.6032160048
15672,703.1864257028113,690763241.3169464,1438073.4325006043
15673,703.1864257028113,694779303.1167263,1437231.0153339943
15674,703.1864257028113,698795364.9165063,1436395.2761152408
15675,703.1864257028113,702811426.7162862,1435566.1405377756
15676,703.1864257028113,706827488.5160661,1434743.53555944
15677,703.1864257028113,710843550.315846,1433927.3893734275
15678,703.1864257028113,714859612.1156259,1433117.6313800637
15679,703.1864257028113,718875673.9154059,1432314.1921593691
15680,703.1864257028113,722891735.7151858,1431517.003444437
15681,703.1864257028113,726907797.5149657,1430725.998095552
15682,703.1864257028113,730923859.3147455,1429941.1100750363
15683,703.1864257028113,734939921.1145254,1429162.2744228223
15684,703.1864257028113,738955982.9143054,1428389.427232672
15685,703.1864257028113,742972044.7140853,1427622.5056290822
15686,703.1864257028113,746988106.5138652,1426861.447744831
15687,703.1864257028113,751004168.3136451,1426106.192699115
15688,703.1864257028113,755020230.113425,1425356.680576302
15689,703.1864257028113,759036291.913205,1424612.8524052543
15690,703.1864257028113,763052353.7129849,1423874.6501392052
15691,703.1864257028113,767068415.5127648,1423142.0166361846
15692,703.1864257028113,771084477.3125447,1422414.8956399607
15693,703.1864257028113,775100539.1123246,1421693.2317614774
15694,703.1864257028113,779116600.9121046,1420976.9704608095
15695,703.1864257028113,783132662.7118845,1420266.0580295501
15696,703.1864257028113,787148724.5116644,1419560.4415737041
15697,703.1864257028113,791164786.3114443,1418860.0689969736
15698,703.1864257028113,795180848.1112242,1418164.8889845368
15699,703.1864257028113,799196909.9110042,1417474.850987165
15700,703.1864257028113,803212971.7107841,1416789.905205832
15701,703.1864257028113,807229033.510564,1416110.002576642
15702,703.1864257028113,811245095.3103439,1415435.0947561779
15703,703.1864257028113,815261157.1101238,1414765.1341072025
15704,703.1864257028113,819277218.9099038,1414100.0736847324
15705,703.1864257028113,823293280.7096837,1413439.867222428
15706,703.1864257028113,827309342.5094635,1412784.4691193548
15707,703.1864257028113,831325404.3092434,1412133.834427053
15708,703.1864257028113,835341466.1090233,1411487.9188369229
15709,703.1864257028113,839357527.9088033,1410846.678667914
15710,703.1864257028113,843373589.7085832,1410210.0708545262
15711,703.1864257028113,847389651.5083631,1409578.0529351006
15712,703.1864257028113,851405713.308143,1408950.5830403646
15713,703.1864257028113,855421775.1079229,1408327.6198822812
15714,703.1864257028113,859437836.9077029,1407709.122743156
15715,703.1864257028113,863453898.7074828,1407095.0514649816
15716,703.1864257028113,867469960.5072627,1406485.3664390547
15717,703.1864257028113,871486022.3070426,1405880.0285958452
15718,703.1864257028113,875502084.1068225,1405278.9993950543
15719,703.1864257028113,879518145.9066025,1404682.240815962
15720,703.1864257028113,883534207.7063824,1404089.7153479496
15721,703.1864257028113,887550269.5061623,1403501.38598128
15722,703.1864257028113,891566331.3059422,1402917.2161980404
15723,703.1864257028113,895582393.1057221,1402337.1699633477
15724,703.1864257028113,899598454.9055021,1401761.2117167017
15725,703.1864257028113,903614516.705282,1401189.3063635635
15726,703.1864257028113,907630578.5050619,1400621.4192671159
15727,703.1864257028113,911646640.3048418,1400057.5162402096
15728,703.1864257028113,915662702.1046216,1399497.563537464
15729,703.1864257028113,919678763.9044017,1398941.5278475855
15730,703.1864257028113,923694825.7041816,1398389.3762858252
15731,703.1864257028113,927710887.5039614,1397841.076386605
15732,703.1864257028113,931726949.3037413,1397296.5960963077
15733,703.1864257028113,935743011.1035212,1396755.9037662325
15734,703.1864257028113,939759072.9033012,1396218.9681456801
15735,703.1864257028113,943775134.7030811,1395685.7583752174
15736,703.1864257028113,947791196.502861,1395156.243980055
15737,703.1864257028113,951807258.3026409,1394630.3948635824
15738,703.1864257028113,955823320.1024208,1394108.1813010534
15739,703.1864257028113,959839381.9022008,1393589.5739333609
15740,703.1864257028113,963855443.7019807,1393074.5437609986
15741,703.1864257028113,967871505.5017606,1392563.0621381088
15742,703.1864257028113,971887567.3015405,1392055.1007666641
15743,703.1864257028113,975903629.1013204,1391550.6316907834
15744,703.1864257028113,979919690.9011004,1391049.6272911432
15745,703.1864257028113,983935752.7008803,1390552.0602795226
15746,703.1864257028113,987951814.5006602,1390057.9036934508
15747,703.1864257028113,991967876.3004401,1389567.130890966
15748,703.1864257028113,995983938.10022,1389079.7155454783
15749,703.1864257028113,999999999.9,1388595.631640746
15751,710.1207228915664,4016673.554580813,2987457.073129015
15752,710.1207228915664,8032735.3543607285,2941228.1693118387
15753,710.1207228915664,12048797.154140644,2889506.390204963
15754,710.1207228915664,16064858.95392056,2831026.054917477
15755,710.1207228915664,20080920.753700476,2763994.4408446113
15756,710.1207228915664,24096982.55348039,2685831.430237922
15757,710.1207228915664,28113044.35326031,2592876.07623871
15758,710.1207228915664,32129106.153040223,2480847.8162036897
15759,710.1207228915664,36145167.95282014,2351389.42567833
15760,710.1207228915664,40161229.75260005,2228840.3779061437
15761,710.1207228915664,44177291.552379966,2137616.671539092
15762,710.1207228915664,48193353.35215988,2074888.1461836149
15763,710.1207228915664,52209415.151939794,2029946.364831956
15764,710.1207228915664,56225476.951719716,1995324.9313124837
15765,710.1207228915664,60241538.75149963,1967247.560189884
15766,710.1207228915664,64257600.551279545,1943672.2616041407
15767,710.1207228915664,68273662.35105947,1923365.4697981842
15768,710.1207228915664,72289724.15083939,1905525.6890901653
15769,710.1207228915664,76305785.9506193,1889606.8760158308
15770,710.1207228915664,80321847.75039922,1875223.3997599145
15771,710.1207228915664,84337909.55017912,1862094.4766711998
15772,710.1207228915664,88353971.34995905,1850010.079746442
15773,710.1207228915664,92370033.14973897,1838809.310531622
15774,710.1207228915664,96386094.94951887,1828366.2839959515
15775,710.1207228915664,100402156.7492988,1818580.6725069256
15776,710.1207228915664,104418218.5490787,1809371.2125500892
15777,710.1207228915664,108434280.34885862,1800671.141204057
15778,710.1207228915664,112450342.14863855,1792424.9190387325
15779,710.1207228915664,116466403.94841845,1784585.8298488387
15780,710.1207228915664,120482465.74819838,1777114.190727931
15781,710.1207228915664,124498527.54797828,1769975.9953864268
15782,710.1207228915664,128514589.3477582,1763141.870616478
15783,710.1207228915664,132530651.14753813,1756586.2628838513
15784,710.1207228915664,136546712.94731802,1750286.7966192781
15785,710.1207228915664,140562774.74709794,1744223.762399215
15786,710.1207228915664,144578836.54687786,1738379.7046343996
15787,710.1207228915664,148594898.34665775,1732739.0863749385
15788,710.1207228915664,152610960.14643767,1727288.0145139722
15789,710.1207228915664,156627021.9462176,1722014.0127578338
15790,710.1207228915664,160643083.74599752,1716905.8327124529
15791,710.1207228915664,164659145.54577744,1711953.2956383913
15792,710.1207228915664,168675207.34555733,1707147.159072908
15793,710.1207228915664,172691269.14533725,1702479.003759686
15794,710.1207228915664,176707330.94511718,1697941.1372742753
15795,710.1207228915664,180723392.7448971,1693526.5114620242
15796,710.1207228915664,184739454.54467702,1689228.6513705156
15797,710.1207228915664,188755516.3444569,1685041.593800678
15798,710.1207228915664,192771578.14423683,1680959.8339488835
15799,710.1207228915664,196787639.94401675,1676978.2788886838
15800,710.1207228915664,200803701.74379668,1673092.2068613076
15801,710.1207228915664,204819763.5435766,1669297.2295147972
15802,710.1207228915664,208835825.3433565,1665589.2682911383
15803,710.1207228915664,212851887.1431364,1661964.5149175045
15804,710.1207228915664,216867948.94291633,1658419.4143343684
15805,710.1207228915664,220884010.74269626,1654950.6408426177
15806,710.1207228915664,224900072.54247618,1651555.0785009556
15807,710.1207228915664,228916134.34225607,1648229.8035941937
15808,710.1207228915664,232932196.142036,1644972.0689136097
15809,710.1207228915664,236948257.9418159,1641779.2896276866
15810,710.1207228915664,240964319.74159583,1638649.0305526766
15811,710.1207228915664,244980381.54137576,1635578.9946586606
15812,710.1207228915664,248996443.34115565,1632567.0126689414
15813,710.1207228915664,253012505.14093557,1629611.0336294353
15814,710.1207228915664,257028566.9407155,1626709.116340711
15815,710.1207228915664,261044628.7404954,1623859.4215590542
15816,710.1207228915664,265060690.54027534,1621060.2048845624
15817,710.1207228915664,269076752.3400553,1618309.810264403
15818,710.1207228915664,273092814.1398352,1615606.664048024
15819,710.1207228915664,277108875.9396151,1612949.2695385853
15820,710.1207228915664,281124937.739395,1610336.20199135
15821,710.1207228915664,285140999.5391749,1607766.1040155115
15822,710.1207228915664,289157061.33895487,1605237.6813406271
15823,710.1207228915664,293173123.13873476,1602749.6989134331
15824,710.1207228915664,297189184.93851465,1600300.9772942124
15825,710.1207228915664,301205246.7382946,1597890.3893254807
15826,710.1207228915664,305221308.5380745,1595516.857048406
15827,710.1207228915664,309237370.33785444,1593179.348845084
15828,710.1207228915664,313253432.13763434,1590876.8767869903
15829,710.1207228915664,317269493.9374142,1588608.4941718497
15830,710.1207228915664,321285555.7371942,1586373.2932329897
15831,710.1207228915664,325301617.5369741,1584170.4030068533
15832,710.1207228915664,329317679.336754,1581998.9873455672
15833,710.1207228915664,333333741.1365339,1579858.2430629102
15834,710.1207228915664,337349802.9363138,1577747.3982029257
15835,710.1207228915664,341365864.73609376,1575665.7104216039
15836,710.1207228915664,345381926.53587365,1573612.4654727376
15837,710.1207228915664,349397988.3356536,1571586.975790057
15838,710.1207228915664,353414050.1354335,1569588.5791582814
15839,710.1207228915664,357430111.9352134,1567616.6374664577
15840,710.1207228915664,361446173.73499334,1565670.5355375465
15841,710.1207228915664,365462235.53477323,1563749.6800286495
15842,710.1207228915664,369478297.3345532,1561853.4983968257
15843,710.1207228915664,373494359.1343331,1559981.437925824
15844,710.1207228915664,377510420.93411297,1558132.9648094755
15845,710.1207228915664,381526482.7338929,1556307.5632877555
15846,710.1207228915664,385542544.5336728,1554504.7348320074
15847,710.1207228915664,389558606.33345276,1552723.997375861
15848,710.1207228915664,393574668.13323265,1550964.884588921
15849,710.1207228915664,397590729.93301255,1549226.9451903044
15850,710.1207228915664,401606791.7327925,1547509.7422994445
15851,710.1207228915664,405622853.5325724,1545812.852821754
15852,710.1207228915664,409638915.33235234,1544135.8668669153
15853,710.1207228915664,413654977.13213223,1542478.3871977178
15854,710.1207228915664,417671038.9319121,1540840.0287075473
15855,710.1207228915664,421687100.7316921,1539220.4179247373
15856,710.1207228915664,425703162.53147197,1537619.1925421415
15857,710.1207228915664,429719224.3312519,1536036.0009703876
15858,710.1207228915664,433735286.1310318,1534470.5019134118
15859,710.1207228915664,437751347.9308117,1532922.3639649267
15860,710.1207228915664,441767409.73059165,1531391.2652245823
15861,710.1207228915664,445783471.53037155,1529876.8929327384
15862,710.1207228915664,449799533.3301515,1528378.9431226451
15863,710.1207228915664,453815595.1299314,1526897.1202892002
15864,710.1207228915664,457831656.9297113,1525431.137073205
15865,710.1207228915664,461847718.72949123,1523980.7139603286
15866,710.1207228915664,465863780.5292711,1522545.5789939458
15867,710.1207228915664,469879842.3290511,1521125.4675010627
15868,710.1207228915664,473895904.12883097,1519720.1218306548
15869,710.1207228915664,477911965.92861086,1518329.29110373
15870,710.1207228915664,481928027.7283908,1516952.7309744747
15871,710.1207228915664,485944089.5281707,1515590.2034019185
15872,710.1207228915664,489960151.32795066,1514241.4764315644
15873,710.1207228915664,493976213.12773055,1512906.3239864241
15874,710.1207228915664,497992274.92751044,1511584.5256670523
15875,710.1207228915664,502008336.7272904,1510275.8665600424
15876,710.1207228915664,506024398.5270703,1508980.1370545933
15877,710.1207228915664,510040460.32685024,1507697.132666731
15878,710.1207228915664,514056522.1266301,1506426.6538708133
15879,710.1207228915664,518072583.92641,1505168.5059379456
15880,710.1207228915664,522088645.72619,1503922.4987809716
15881,710.1207228915664,526104707.52596986,1502688.4468057372
15882,710.1207228915664,530120769.3257498,1501466.1687682609
15883,710.1207228915664,534136831.1255297,1500255.4876376514
15884,710.1207228915664,538152892.9253097,1499056.2304643611
15885,710.1207228915664,542168954.7250896,1497868.2282536111
15886,710.1207228915664,546185016.5248694,1496691.3158437365
15887,710.1207228915664,550201078.3246493,1495525.3317891818
15888,710.1207228915664,554217140.1244292,1494370.1182479854
15889,710.1207228915664,558233201.9242092,1493225.5208735086
15890,710.1207228915664,562249263.7239891,1492091.388710251
15891,710.1207228915664,566265325.523769,1490967.5740935255
15892,710.1207228915664,570281387.3235489,1489853.9325528683
15893,710.1207228915664,574297449.1233288,1488750.3227189854
15894,710.1207228915664,578313510.9231088,1487656.6062340918
15895,710.1207228915664,582329572.7228887,1486572.6476654967
15896,710.1207228915664,586345634.5226686,1485498.314422293
15897,710.1207228915664,590361696.3224485,1484433.4766750173
15898,710.1207228915664,594377758.1222284,1483378.0072781437
15899,710.1207228915664,598393819.9220084,1482331.7816953205
15900,710.1207228915664,602409881.7217883,1481294.677927194
15901,710.1207228915664,606425943.5215682,1480266.5764417527
15902,710.1207228915664,610442005.3213481,1479247.360107058
15903,710.1207228915664,614458067.121128,1478236.9141262495
15904,710.1207228915664,618474128.920908,1477235.1259748177
15905,710.1207228915664,622490190.7206879,1476241.8853399025
15906,710.1207228915664,626506252.5204678,1475257.084061707
15907,710.1207228915664,630522314.3202477,1474280.6160768063
15908,710.1207228915664,634538376.1200275,1473312.3773633272
15909,710.1207228915664,638554437.9198076,1472352.2658879608
15910,710.1207228915664,642570499.7195874,1471400.1815546646
15911,710.1207228915664,646586561.5193673,1470456.0261550345
15912,710.1207228915664,650602623.3191472,1469519.703320274
15913,710.1207228915664,654618685.1189271,1468591.1184747084
15914,710.1207228915664,658634746.9187071,1467670.1787907362
15915,710.1207228915664,662650808.718487,1466756.7931452438
15916,710.1207228915664,666666870.5182669,1465850.8720773573
15917,710.1207228915664,670682932.3180468,1464952.3277475175
15918,710.1207228915664,674698994.1178267,1464061.0738978018
15919,710.1207228915664,678715055.9176067,1463177.0258135009
15920,710.1207228915664,682731117.7173866,1462300.1002858395
15921,710.1207228915664,686747179.5171665,1461430.2155758217
15922,710.1207228915664,690763241.3169464,1460567.2913791982
15923,710.1207228915664,694779303.1167263,1459711.248792449
15924,710.1207228915664,698795364.9165063,1458862.010279799
15925,710.1207228915664,702811426.7162862,1458019.4996412026
15926,710.1207228915664,706827488.5160661,1457183.6419812671
15927,710.1207228915664,710843550.315846,1456354.3636790877
15928,710.1207228915664,714859612.1156259,1455531.5923589643
15929,710.1207228915664,718875673.9154059,1454715.2568619493
15930,710.1207228915664,722891735.7151858,1453905.287218228
15931,710.1207228915664,726907797.5149657,1453101.614620269
