,T,P,D
24412,945.8868273092371,650602623.3191472,830.2239130865449
24413,945.8868273092371,654618685.1189271,831.711663763728
24414,945.8868273092371,658634746.9187071,833.1900127239506
24415,945.8868273092371,662650808.718487,834.6590902129303
24416,945.8868273092371,666666870.5182669,836.1190238017788
24417,945.8868273092371,670682932.3180468,837.569938457833
24418,945.8868273092371,674698994.1178267,839.0119566132239
24419,945.8868273092371,678715055.9176067,840.4451982312554
24420,945.8868273092371,682731117.7173866,841.86978087069
24421,945.8868273092371,686747179.5171665,843.2858197480051
24422,945.8868273092371,690763241.3169464,844.6934277977006
24423,945.8868273092371,694779303.1167263,846.092715730731
24424,945.8868273092371,698795364.9165063,847.4837920911235
24425,945.8868273092371,702811426.7162862,848.8667633108544
24426,945.8868273092371,706827488.5160661,850.2417337630434
24427,945.8868273092371,710843550.315846,851.6088058135233
24428,945.8868273092371,714859612.1156259,852.9680798708508
24429,945.8868273092371,718875673.9154059,854.3196544348044
24430,945.8868273092371,722891735.7151858,855.6636261434287
24431,945.8868273092371,726907797.5149657,857.000089818673
24432,945.8868273092371,730923859.3147455,858.3291385106752
24433,945.8868273092371,734939921.1145254,859.6508635407383
24434,945.8868273092371,738955982.9143054,860.9653545430403
24435,945.8868273092371,742972044.7140853,862.2726995051278
24436,945.8868273092371,746988106.5138652,863.5729848072255
24437,945.8868273092371,751004168.3136451,864.866295260416
24438,945.8868273092371,755020230.113425,866.1527141437117
24439,945.8868273092371,759036291.913205,867.4323232400656
24440,945.8868273092371,763052353.7129849,868.70520287136
24441,945.8868273092371,767068415.5127648,869.9714319323951
24442,945.8868273092371,771084477.3125447,871.2310879239219
24443,945.8868273092371,775100539.1123246,872.4842469847434
24444,945.8868273092371,779116600.9121046,873.7309839229229
24445,945.8868273092371,783132662.7118845,874.971372246117
24446,945.8868273092371,787148724.5116644,876.2054841910732
24447,945.8868273092371,791164786.3114443,877.4333907523143
24448,945.8868273092371,795180848.1112242,878.6551617100318
24449,945.8868273092371,799196909.9110042,879.870865657221
24450,945.8868273092371,803212971.7107841,881.0805700260772
24451,945.8868273092371,807229033.510564,882.2843411136797
24452,945.8868273092371,811245095.3103439,883.482244106982
24453,945.8868273092371,815261157.1101238,884.6743431071336
24454,945.8868273092371,819277218.9099038,885.8607011531544
24455,945.8868273092371,823293280.7096837,887.0413802449763
24456,945.8868273092371,827309342.5094635,888.2164413658805
24457,945.8868273092371,831325404.3092434,889.3859445043447
24458,945.8868273092371,835341466.1090233,890.5499486753123
24459,945.8868273092371,839357527.9088033,891.708511940917
24460,945.8868273092371,843373589.7085832,892.8616914306592
24461,945.8868273092371,847389651.5083631,894.0095433610697
24462,945.8868273092371,851405713.308143,895.1521230548647
24463,945.8868273092371,855421775.1079229,896.2894849596076
24464,945.8868273092371,859437836.9077029,897.4216826659015
24465,945.8868273092371,863453898.7074828,898.5487689251166
24466,945.8868273092371,867469960.5072627,899.6707956666675
24467,945.8868273092371,871486022.3070426,900.7878140148626
24468,945.8868273092371,875502084.1068225,901.8998743053265
24469,945.8868273092371,879518145.9066025,903.0070261010159
24470,945.8868273092371,883534207.7063824,904.1093182078351
24471,945.8868273092371,887550269.5061623,905.206798689871
24472,945.8868273092371,891566331.3059422,906.2995148842473
24473,945.8868273092371,895582393.1057221,907.3875134156204
24474,945.8868273092371,899598454.9055021,908.4708402103198
24475,945.8868273092371,903614516.705282,909.5495405101402
24476,945.8868273092371,907630578.5050619,910.6236588858125
24477,945.8868273092371,911646640.3048418,911.6932392501368
24478,945.8868273092371,915662702.1046216,912.7583248708106
24479,945.8868273092371,919678763.9044017,913.8189583829457
24480,945.8868273092371,923694825.7041816,914.8751818012885
24481,945.8868273092371,927710887.5039614,915.9270365321562
24482,945.8868273092371,931726949.3037413,916.9745633850799
24483,945.8868273092371,935743011.1035212,918.0178025841908
24484,945.8868273092371,939759072.9033012,919.056793779323
24485,945.8868273092371,943775134.7030811,920.0915760568746
24486,945.8868273092371,947791196.502861,921.1221879504035
24487,945.8868273092371,951807258.3026409,922.1486674509871
24488,945.8868273092371,955823320.1024208,923.1710520173385
24489,945.8868273092371,959839381.9022008,924.1893785856977
24490,945.8868273092371,963855443.7019807,925.2036835794922
24491,945.8868273092371,967871505.5017606,926.2140029187757
24492,945.8868273092371,971887567.3015405,927.2203720294627
24493,945.8868273092371,975903629.1013204,928.2228258523471
24494,945.8868273092371,979919690.9011004,929.2213988519222
24495,945.8868273092371,983935752.7008803,930.2161250250016
24496,945.8868273092371,987951814.5006602,931.2070379091509
24497,945.8868273092371,991967876.3004401,932.1941705909298
24498,945.8868273092371,995983938.10022,933.1775557139558
24499,945.8868273092371,999999999.9,934.1572254867864
24501,952.8211244979921,4016673.554580813,9.252968749245897
24502,952.8211244979921,8032735.3543607285,18.751764627936975
24503,952.8211244979921,12048797.154140644,28.511309255139754
24504,952.8211244979921,16064858.95392056,38.54369960948796
24505,952.8211244979921,20080920.753700476,48.859154554771926
24506,952.8211244979921,24096982.55348039,59.46551378039137
24507,952.8211244979921,28113044.35326031,70.36769927122043
24508,952.8211244979921,32129106.153040223,81.5671664050746
24509,952.8211244979921,36145167.95282014,93.06137880469699
24510,952.8211244979921,40161229.75260005,104.84334526201997
24511,952.8211244979921,44177291.552379966,116.90125693974818
24512,952.8211244979921,48193353.35215988,129.21825807751594
24513,952.8211244979921,52209415.151939794,141.77237443550317
24514,952.8211244979921,56225476.951719716,154.5366129467421
24515,952.8211244979921,60241538.75149963,167.47923641837693
24516,952.8211244979921,64257600.551279545,180.56421083514962
24517,952.8211244979921,68273662.35105947,193.75182010174026
24518,952.8211244979921,72289724.15083939,206.9994416858121
24519,952.8211244979921,76305785.9506193,220.26247277680883
24520,952.8211244979921,80321847.75039922,233.495386858483
24521,952.8211244979921,84337909.55017912,246.6528842210243
24522,952.8211244979921,88353971.34995905,259.6910799180105
24523,952.8211244979921,92370033.14973897,272.568655142748
24524,952.8211244979921,96386094.94951887,285.2478898490888
24525,952.8211244979921,100402156.7492988,297.6955002975771
24526,952.8211244979921,104418218.5490787,309.8832252733848
24527,952.8211244979921,108434280.34885862,321.78813458100143
24528,952.8211244979921,112450342.14863855,333.3926658296016
24529,952.8211244979921,116466403.94841845,344.6844232178837
24530,952.8211244979921,120482465.74819838,355.65579014450185
24531,952.8211244979921,124498527.54797828,366.3034145998939
24532,952.8211244979921,128514589.3477582,376.62762402952643
24533,952.8211244979921,132530651.14753813,386.6318179283202
24534,952.8211244979921,136546712.94731802,396.32187524711793
24535,952.8211244979921,140562774.74709794,405.7056024004953
24536,952.8211244979921,144578836.54687786,414.79223779588995
24537,952.8211244979921,148594898.34665775,423.5920209435664
24538,952.8211244979921,152610960.14643767,432.11582834356943
24539,952.8211244979921,156627021.9462176,440.3748741994581
24540,952.8211244979921,160643083.74599752,448.3804712433672
24541,952.8211244979921,164659145.54577744,456.14384527529603
24542,952.8211244979921,168675207.34555733,463.6759961801692
24543,952.8211244979921,172691269.14533725,470.9875979914672
24544,952.8211244979921,176707330.94511718,478.0889308495809
24545,952.8211244979921,180723392.7448971,484.98983830603567
24546,952.8211244979921,184739454.54467702,491.6997042197312
24547,952.8211244979921,188755516.3444569,498.22744436910284
24548,952.8211244979921,192771578.14423683,504.58150878055216
24549,952.8211244979921,196787639.94401675,510.7698915894553
24550,952.8211244979921,200803701.74379668,516.8001459701461
24551,952.8211244979921,204819763.5435766,522.6794022791061
24552,952.8211244979921,208835825.3433565,528.4143880494644
24553,952.8211244979921,212851887.1431364,534.011448862834
24554,952.8211244979921,216867948.94291633,539.4765694199662
24555,952.8211244979921,220884010.74269626,544.8153943506442
24556,952.8211244979921,224900072.54247618,550.0332484612093
24557,952.8211244979921,228916134.34225607,555.1351562296409
24558,952.8211244979921,232932196.142036,560.1258604351801
24559,952.8211244979921,236948257.9418159,565.0098398618441
24560,952.8211244979921,240964319.74159583,569.791326050315
24561,952.8211244979921,244980381.54137576,574.4743190961185
24562,952.8211244979921,248996443.34115565,579.0626025075024
24563,952.8211244979921,253012505.14093557,583.559757146861
24564,952.8211244979921,257028566.9407155,587.9691742864698
24565,952.8211244979921,261044628.7404954,592.2940678139767
24566,952.8211244979921,265060690.54027534,596.5374856262123
24567,952.8211244979921,269076752.3400553,600.7023202518305
24568,952.8211244979921,273092814.1398352,604.7913187443556
24569,952.8211244979921,277108875.9396151,608.8070918876687
24570,952.8211244979921,281124937.739395,612.7521227557037
24571,952.8211244979921,285140999.5391749,616.6287746675395
24572,952.8211244979921,289157061.33895487,620.4392985779898
24573,952.8211244979921,293173123.13873476,624.1858399424362
24574,952.8211244979921,297189184.93851465,627.8704450930358
24575,952.8211244979921,301205246.7382946,631.4950671616577
24576,952.8211244979921,305221308.5380745,635.0615715829672
24577,952.8211244979921,309237370.33785444,638.5717412091254
24578,952.8211244979921,313253432.13763434,642.0272810655381
24579,952.8211244979921,317269493.9374142,645.4298227751358
24580,952.8211244979921,321285555.7371942,648.7809286766785
24581,952.8211244979921,325301617.5369741,652.0820956607415
24582,952.8211244979921,329317679.336754,655.3347587452089
24583,952.8211244979921,333333741.1365339,658.5402944104384
24584,952.8211244979921,337349802.9363138,661.7000237126144
24585,952.8211244979921,341365864.73609376,664.8152151923574
24586,952.8211244979921,345381926.53587365,667.8870875942457
24587,952.8211244979921,349397988.3356536,670.9168124116196
24588,952.8211244979921,353414050.1354335,673.9055162698544
24589,952.8211244979921,357430111.9352134,676.8542831602028
24590,952.8211244979921,361446173.73499334,679.7641565352957
24591,952.8211244979921,365462235.53477323,682.636141276478
24592,952.8211244979921,369478297.3345532,685.4712055423187
24593,952.8211244979921,373494359.1343331,688.2702825068566
24594,952.8211244979921,377510420.93411297,691.0342719954579
24595,952.8211244979921,381526482.7338929,693.7640420255086
24596,952.8211244979921,385542544.5336728,696.4604302585856
24597,952.8211244979921,389558606.33345276,699.1242453702215
24598,952.8211244979921,393574668.13323265,701.7562683428878
24599,952.8211244979921,397590729.93301255,704.3572536873729
24600,952.8211244979921,401606791.7327925,706.9279305973442
24601,952.8211244979921,405622853.5325724,709.469004041486
24602,952.8211244979921,409638915.33235234,711.9811557972929
24603,952.8211244979921,413654977.13213223,714.4650454302746
24604,952.8211244979921,417671038.9319121,716.9213112220482
24605,952.8211244979921,421687100.7316921,719.3505710505358
24606,952.8211244979921,425703162.53147197,721.7534232252493
24607,952.8211244979921,429719224.3312519,724.1304472804242
24608,952.8211244979921,433735286.1310318,726.4822047285655
24609,952.8211244979921,437751347.9308117,728.8092397767883
24610,952.8211244979921,441767409.73059165,731.1120800081616
24611,952.8211244979921,445783471.53037155,733.3912370301149
24612,952.8211244979921,449799533.3301515,735.6472070918269
24613,952.8211244979921,453815595.1299314,737.8804716723643
24614,952.8211244979921,457831656.9297113,740.0914980412595
24615,952.8211244979921,461847718.72949123,742.2807397930505
24616,952.8211244979921,465863780.5292711,744.448637357255
24617,952.8211244979921,469879842.3290511,746.5956184851168
24618,952.8211244979921,473895904.12883097,748.7220987144
24619,952.8211244979921,477911965.92861086,750.8284818134052
24620,952.8211244979921,481928027.7283908,752.9151602053341
24621,952.8211244979921,485944089.5281707,754.9825153740202
24622,952.8211244979921,489960151.32795066,757.0309182520156
24623,952.8211244979921,493976213.12773055,759.0607295919502
24624,952.8211244979921,497992274.92751044,761.072300322002
24625,952.8211244979921,502008336.7272904,763.0659718863191
24626,952.8211244979921,506024398.5270703,765.0420765711162
24627,952.8211244979921,510040460.32685024,767.0009378171895
24628,952.8211244979921,514056522.1266301,768.9428705195005
24629,952.8211244979921,518072583.92641,770.86818131448
24630,952.8211244979921,522088645.72619,772.7771688556314
24631,952.8211244979921,526104707.52596986,774.6701240780168
24632,952.8211244979921,530120769.3257498,776.5473304521312
24633,952.8211244979921,534136831.1255297,778.409064227698
24634,952.8211244979921,538152892.9253097,780.255594667826
24635,952.8211244979921,542168954.7250896,782.0871842740066
24636,952.8211244979921,546185016.5248694,783.9040890023562
24637,952.8211244979921,550201078.3246493,785.7065584715033
24638,952.8211244979921,554217140.1244292,787.4948361625177
24639,952.8211244979921,558233201.9242092,789.2691596112195
24640,952.8211244979921,562249263.7239891,791.0297605932244
24641,952.8211244979921,566265325.523769,792.7768653020388
24642,952.8211244979921,570281387.3235489,794.5106945205206
24643,952.8211244979921,574297449.1233288,796.2314637859807
24644,952.8211244979921,578313510.9231088,797.9393835492195
24645,952.8211244979921,582329572.7228887,799.6346593277459
24646,952.8211244979921,586345634.5226686,801.3174918534376
24647,952.8211244979921,590361696.3224485,802.9880772148709
24648,952.8211244979921,594377758.1222284,804.6466069945533
24649,952.8211244979921,598393819.9220084,806.2932684012638
24650,952.8211244979921,602409881.7217883,807.9282443977169
24651,952.8211244979921,606425943.5215682,809.5517138237301
24652,952.8211244979921,610442005.3213481,811.1638515150871
24653,952.8211244979921,614458067.121128,812.7648284182767
24654,952.8211244979921,618474128.920908,814.3548117012654
24655,952.8211244979921,622490190.7206879,815.9339648604682
24656,952.8211244979921,626506252.5204678,817.5024478240741
24657,952.8211244979921,630522314.3202477,819.0604170518644
24658,952.8211244979921,634538376.1200275,820.6080256316644
24659,952.8211244979921,638554437.9198076,822.1454233725656
24660,952.8211244979921,642570499.7195874,823.6727568950402
24661,952.8211244979921,646586561.5193673,825.1901697180689
24662,952.8211244979921,650602623.3191472,826.6978023433998
24663,952.8211244979921,654618685.1189271,828.195792337046
24664,952.8211244979921,658634746.9187071,829.6842744081305
24665,952.8211244979921,662650808.718487,831.1633804851764
24666,952.8211244979921,666666870.5182669,832.6332397899389
24667,952.8211244979921,670682932.3180468,834.093978908874
24668,952.8211244979921,674698994.1178267,835.545721862329
24669,952.8211244979921,678715055.9176067,836.9885901715419
24670,952.8211244979921,682731117.7173866,838.4227029235299
24671,952.8211244979921,686747179.5171665,839.8481768339427
24672,952.8211244979921,690763241.3169464,841.2651263079581
24673,952.8211244979921,694779303.1167263,842.6736634992882
24674,952.8211244979921,698795364.9165063,844.0738983673672
24675,952.8211244979921,702811426.7162862,845.465938732781
24676,952.8211244979921,706827488.5160661,846.8498903310106
24677,952.8211244979921,710843550.315846,848.2258568645393
24678,952.8211244979921,714859612.1156259,849.5939400533894
24679,952.8211244979921,718875673.9154059,850.9542396841357
24680,952.8211244979921,722891735.7151858,852.3068536574584
24681,952.8211244979921,726907797.5149657,853.6518780342803
24682,952.8211244979921,730923859.3147455,854.9894070805384
24683,952.8211244979921,734939921.1145254,856.3195333106356
24684,952.8211244979921,738955982.9143054,857.6423475296249
24685,952.8211244979921,742972044.7140853,858.957938874157
24686,952.8211244979921,746988106.5138652,860.2663948522447
24687,952.8211244979921,751004168.3136451,861.5678013818817
24688,952.8211244979921,755020230.113425,862.8622428285456
24689,952.8211244979921,759036291.913205,864.1498020416373
24690,952.8211244979921,763052353.7129849,865.4305603898762
24691,952.8211244979921,767068415.5127648,866.7045977957025
24692,952.8211244979921,771084477.3125447,867.9719927687015
24693,952.8211244979921,775100539.1123246,869.2328224381
24694,952.8211244979921,779116600.9121046,870.4871625843504
24695,952.8211244979921,783132662.7118845,871.7350876698399
24696,952.8211244979921,787148724.5116644,872.9766708687508
24697,952.8211244979921,791164786.3114443,874.2119840961042
24698,952.8211244979921,795180848.1112242,875.4410980360003
24699,952.8211244979921,799196909.9110042,876.6640821690994
24700,952.8211244979921,803212971.7107841,877.8810047993504
24701,952.8211244979921,807229033.510564,879.0919330800012
24702,952.8211244979921,811245095.3103439,880.2969330389117
24703,952.8211244979921,815261157.1101238,881.4960696031885
24704,952.8211244979921,819277218.9099038,882.6894066231636
24705,952.8211244979921,823293280.7096837,883.8770068957401
24706,952.8211244979921,827309342.5094635,885.0589321871204
24707,952.8211244979921,831325404.3092434,886.2352432549386
24708,952.8211244979921,835341466.1090233,887.4059998698167
24709,952.8211244979921,839357527.9088033,888.5712608363553
24710,952.8211244979921,843373589.7085832,889.7310840135864
24711,952.8211244979921,847389651.5083631,890.885526334896
24712,952.8211244979921,851405713.308143,892.0346438274346
24713,952.8211244979921,855421775.1079229,893.1784916310351
24714,952.8211244979921,859437836.9077029,894.317124016647
24715,952.8211244979921,863453898.7074828,895.4505944043052
24716,952.8211244979921,867469960.5072627,896.5789553806445
24717,952.8211244979921,871486022.3070426,897.702258715976
24718,952.8211244979921,875502084.1068225,898.8205553809364
24719,952.8211244979921,879518145.9066025,899.9338955627238
24720,952.8211244979921,883534207.7063824,901.0423286809263
24721,952.8211244979921,887550269.5061623,902.1459034029702
24722,952.8211244979921,891566331.3059422,903.2446676591798
24723,952.8211244979921,895582393.1057221,904.3386686574717
24724,952.8211244979921,899598454.9055021,905.4279528976948
24725,952.8211244979921,903614516.705282,906.5125661856167
24726,952.8211244979921,907630578.5050619,907.592553646576
24727,952.8211244979921,911646640.3048418,908.6679597388095
24728,952.8211244979921,915662702.1046216,909.7388282664508
24729,952.8211244979921,919678763.9044017,910.8052023922316
24730,952.8211244979921,923694825.7041816,911.86712464987
24731,952.8211244979921,927710887.5039614,912.9246369561744
24732,952.8211244979921,931726949.3037413,913.977780622857
24733,952.8211244979921,935743011.1035212,915.0265963680763
24734,952.8211244979921,939759072.9033012,916.0711243276999
24735,952.8211244979921,943775134.7030811,917.1114040663189
24736,952.8211244979921,947791196.502861,918.1474745879982
24737,952.8211244979921,951807258.3026409,919.1793743467791
24738,952.8211244979921,955823320.1024208,920.2071412569451
24739,952.8211244979921,959839381.9022008,921.2308127030524
24740,952.8211244979921,963855443.7019807,922.2504255497255
24741,952.8211244979921,967871505.5017606,923.2660161512399
24742,952.8211244979921,971887567.3015405,924.2776203608831
24743,952.8211244979921,975903629.1013204,925.2852735401025
24744,952.8211244979921,979919690.9011004,926.2890105674545
24745,952.8211244979921,983935752.7008803,927.2888658473528
24746,952.8211244979921,987951814.5006602,928.2848733186163
24747,952.8211244979921,991967876.3004401,929.2770664628316
24748,952.8211244979921,995983938.10022,930.2654783125361
24749,952.8211244979921,999999999.9,931.2501414592101
24751,959.755421686747,4016673.554580813,9.182273788620376
24752,959.755421686747,8032735.3543607285,18.600220015264277
24753,959.755421686747,12048797.154140644,28.26756978544427
24754,959.755421686747,16064858.95392056,38.19522229549619
24755,959.755421686747,20080920.753700476,48.392219141339666
24756,959.755421686747,24096982.55348039,58.86529217785486
24757,959.755421686747,28113044.35326031,69.61838446134246
24758,959.755421686747,32129106.153040223,80.65216947955103
24759,959.755421686747,36145167.95282014,91.9635994101402
24760,959.755421686747,40161229.75260005,103.54551600012937
24761,959.755421686747,44177291.552379966,115.38635666673518
24762,959.755421686747,48193353.35215988,127.46998322352685
24763,959.755421686747,52209415.151939794,139.77565205514074
24764,959.755421686747,56225476.951719716,152.2781345641509
24765,959.755421686747,60241538.75149963,164.94798779500323
24766,959.755421686747,64257600.551279545,177.7519692858616
24767,959.755421686747,68273662.35105947,190.65358784455896
24768,959.755421686747,72289724.15083939,203.61378155003524
24769,959.755421686747,76305785.9506193,216.59171288962335
24770,959.755421686747,80321847.75039922,229.5456656063217
24771,959.755421686747,84337909.55017912,242.43401727114775
24772,959.755421686747,88353971.34995905,255.21624726752202
24773,959.755421686747,92370033.14973897,267.85392579491713
24774,959.755421686747,96386094.94951887,280.31162080951765
24775,959.755421686747,100402156.7492988,292.557660678346
24776,959.755421686747,104418218.5490787,304.56470210479125
24777,959.755421686747,108434280.34885862,316.31007353825373
24778,959.755421686747,112450342.14863855,327.77588912431185
24779,959.755421686747,116466403.94841845,338.94895174808346
24780,959.755421686747,120482465.74819838,349.820481383004
24781,959.755421686747,124498527.54797828,360.3857145403532
24782,959.755421686747,128514589.3477582,370.64342228623434
24783,959.755421686747,132530651.14753813,380.5953899245433
24784,959.755421686747,136546712.94731802,390.24589357873674
24785,959.755421686747,140562774.74709794,399.6011998666599
24786,959.755421686747,144578836.54687786,408.6691062805004
24787,959.755421686747,148594898.34665775,417.4585326167363
24788,959.755421686747,152610960.14643767,425.9791681112645
24789,959.755421686747,156627021.9462176,434.2411747364604
24790,959.755421686747,160643083.74599752,442.25494418079205
24791,959.755421686747,164659145.54577744,450.0309041089364
24792,959.755421686747,168675207.34555733,457.5793681733038
24793,959.755421686747,172691269.14533725,464.91042373719324
24794,959.755421686747,176707330.94511718,472.03385122639605
24795,959.755421686747,180723392.7448971,478.95906932132243
24796,959.755421686747,184739454.54467702,485.6951007234893
24797,959.755421686747,188755516.3444569,492.25055388221085
24798,959.755421686747,192771578.14423683,498.63361677057554
24799,959.755421686747,196787639.94401675,504.852059494385
24800,959.755421686747,200803701.74379668,510.9132431617659
24801,959.755421686747,204819763.5435766,516.8241330095692
24802,959.755421686747,208835825.3433565,522.5913142642804
24803,959.755421686747,212851887.1431364,528.2210096087532
24804,959.755421686747,216867948.94291633,533.7190974378533
24805,959.755421686747,220884010.74269626,539.0911303260049
24806,959.755421686747,224900072.54247618,544.3423533095225
24807,959.755421686747,228916134.34225607,549.4777217182251
24808,959.755421686747,232932196.142036,554.5019183851884
24809,959.755421686747,236948257.9418159,559.4193701297598
24810,959.755421686747,240964319.74159583,564.2342634548259
24811,959.755421686747,244980381.54137576,568.9505594306523
24812,959.755421686747,248996443.34115565,573.5720077588774
24813,959.755421686747,253012505.14093557,578.1021600245936
24814,959.755421686747,257028566.9407155,582.5443821542025
24815,959.755421686747,261044628.7404954,586.9018661033073
24816,959.755421686747,265060690.54027534,591.1776408034415
24817,959.755421686747,269076752.3400553,595.3745823994261
24818,959.755421686747,273092814.1398352,599.4954238111247
24819,959.755421686747,277108875.9396151,603.5427636545201
24820,959.755421686747,281124937.739395,607.519074557581
24821,959.755421686747,285140999.5391749,611.4267109063792
24822,959.755421686747,289157061.33895487,615.2679160565351
24823,959.755421686747,293173123.13873476,619.0448290442909
24824,959.755421686747,297189184.93851465,622.7594908304916
24825,959.755421686747,301205246.7382946,626.4138501094716
24826,959.755421686747,305221308.5380745,630.0097687134206
24827,959.755421686747,309237370.33785444,633.5490266412602
24828,959.755421686747,313253432.13763434,637.033326739419
24829,959.755421686747,317269493.9374142,640.4642990602606
24830,959.755421686747,321285555.7371942,643.8435049222446
24831,959.755421686747,325301617.5369741,647.1724406942631
24832,959.755421686747,329317679.336754,650.452541325019
24833,959.755421686747,333333741.1365339,653.6851836367705
24834,959.755421686747,337349802.9363138,656.8716894013149
24835,959.755421686747,341365864.73609376,660.0133282147132
24836,959.755421686747,345381926.53587365,663.1113201859472
24837,959.755421686747,349397988.3356536,666.1668384535229
24838,959.755421686747,353414050.1354335,669.1810115428746
24839,959.755421686747,357430111.9352134,672.1549255764193
24840,959.755421686747,361446173.73499334,675.0896263471246
24841,959.755421686747,365462235.53477323,677.9861212655867
24842,959.755421686747,369478297.3345532,680.8453811897949
24843,959.755421686747,373494359.1343331,683.6683421460167
24844,959.755421686747,377510420.93411297,686.4559069485545
24845,959.755421686747,381526482.7338929,689.2089467254954
24846,959.755421686747,385542544.5336728,691.9283023570193
24847,959.755421686747,389558606.33345276,694.614785832286
24848,959.755421686747,393574668.13323265,697.2691815304629
24849,959.755421686747,397590729.93301255,699.8922474310077
24850,959.755421686747,401606791.7327925,702.4847162579264
24851,959.755421686747,405622853.5325724,705.0472965623596
24852,959.755421686747,409638915.33235234,707.5806737475195
24853,959.755421686747,413654977.13213223,710.0855110396844
24854,959.755421686747,417671038.9319121,712.5624504086965
24855,959.755421686747,421687100.7316921,715.0121134411352
24856,959.755421686747,425703162.53147197,717.4351021691119
24857,959.755421686747,429719224.3312519,719.8319998574132
24858,959.755421686747,433735286.1310318,722.203371751531
24859,959.755421686747,437751347.9308117,724.549765788922
24860,959.755421686747,441767409.73059165,726.8717132756882
24861,959.755421686747,445783471.53037155,729.1697295307054
24862,959.755421686747,449799533.3301515,731.4443144990872
24863,959.755421686747,453815595.1299314,733.695953336754
24864,959.755421686747,457831656.9297113,735.9251169677414
24865,959.755421686747,461847718.72949123,738.1322626157784
24866,959.755421686747,465863780.5292711,740.3178343115678
24867,959.755421686747,469879842.3290511,742.4822633771066
24868,959.755421686747,473895904.12883097,744.6259688882872
24869,959.755421686747,477911965.92861086,746.7493581169525
24870,959.755421686747,481928027.7283908,748.8528269535011
24871,959.755421686747,485944089.5281707,750.9367603110629
24872,959.755421686747,489960151.32795066,753.0015325122113
24873,959.755421686747,493976213.12773055,755.0475076591039
24874,959.755421686747,497992274.92751044,757.075039987916
24875,959.755421686747,502008336.7272904,759.0844742083449
24876,959.755421686747,506024398.5270703,761.0761458289462
24877,959.755421686747,510040460.32685024,763.050381468998
24878,959.755421686747,514056522.1266301,765.0074991575599
24879,959.755421686747,518072583.92641,766.9478086203542
24880,959.755421686747,522088645.72619,768.8716115550488
24881,959.755421686747,526104707.52596986,770.7792018955082
24882,959.755421686747,530120769.3257498,772.6708660655262
24883,959.755421686747,534136831.1255297,774.5468832225466
24884,959.755421686747,538152892.9253097,776.4075254918271
24885,959.755421686747,542168954.7250896,778.2530581914978
24886,959.755421686747,546185016.5248694,780.0837400489279
24887,959.755421686747,550201078.3246493,781.8998234088015
24888,959.755421686747,554217140.1244292,783.7015544332662
24889,959.755421686747,558233201.9242092,785.4891732945231
24890,959.755421686747,562249263.7239891,787.2629143601836
24891,959.755421686747,566265325.523769,789.0230063717204
24892,959.755421686747,570281387.3235489,790.7696726163065
24893,959.755421686747,574297449.1233288,792.5031310923398
24894,959.755421686747,578313510.9231088,794.2235946689153
24895,959.755421686747,582329572.7228887,795.9312712395114
24896,959.755421686747,586345634.5226686,797.6263638701388
24897,959.755421686747,590361696.3224485,799.3090709421683
24898,959.755421686747,594377758.1222284,800.979586290092
24899,959.755421686747,598393819.9220084,802.6380993343955
24900,959.755421686747,602409881.7217883,804.2847952097659
24901,959.755421686747,606425943.5215682,805.9198548888178
24902,959.755421686747,610442005.3213481,807.5434553015249
24903,959.755421686747,614458067.121128,809.1557694505267
24904,959.755421686747,618474128.920908,810.7569665224804
24905,959.755421686747,622490190.7206879,812.3472119956139
24906,959.755421686747,626506252.5204678,813.9266677436341
24907,959.755421686747,630522314.3202477,815.4954921361305
24908,959.755421686747,634538376.1200275,817.0538401356157
24909,959.755421686747,638554437.9198076,818.6018633913325
24910,959.755421686747,642570499.7195874,820.1397103299537
24911,959.755421686747,646586561.5193673,821.6675262432918
24912,959.755421686747,650602623.3191472,823.1854533731408
24913,959.755421686747,654618685.1189271,824.6936309933488
24914,959.755421686747,658634746.9187071,826.1921954892371
24915,959.755421686747,662650808.718487,827.681280434458
24916,959.755421686747,666666870.5182669,829.161016665392
24917,959.755421686747,670682932.3180468,830.6315323531737
24918,959.755421686747,674698994.1178267,832.0929530734356
24919,959.755421686747,678715055.9176067,833.5454018738551
24920,959.755421686747,682731117.7173866,834.9889993395807
24921,959.755421686747,686747179.5171665,836.423863656621
24922,959.755421686747,690763241.3169464,837.8501106732664
24923,959.755421686747,694779303.1167263,839.2678539596145
24924,959.755421686747,698795364.9165063,840.6772048652699
24925,959.755421686747,702811426.7162862,842.078272575282
24926,959.755421686747,706827488.5160661,843.4711641643808
24927,959.755421686747,710843550.315846,844.855984649578
24928,959.755421686747,714859612.1156259,846.2328370411825
24929,959.755421686747,718875673.9154059,847.6018223922918
24930,959.755421686747,722891735.7151858,848.9630398468099
24931,959.755421686747,726907797.5149657,850.316586686043
24932,959.755421686747,730923859.3147455,851.6625583739205
24933,959.755421686747,734939921.1145254,853.0010486008952
24934,959.755421686747,738955982.9143054,854.3321493265553
24935,959.755421686747,742972044.7140853,855.6559508210054
24936,959.755421686747,746988106.5138652,856.97254170505
24937,959.755421686747,751004168.3136451,858.2820089892209
24938,959.755421686747,755020230.113425,859.5844381116889
24939,959.755421686747,759036291.913205,860.8799129750956
24940,959.755421686747,763052353.7129849,862.1685159823435
24941,959.755421686747,767068415.5127648,863.4503280713737
24942,959.755421686747,771084477.3125447,864.7254287489717
