,T,D,S
8889,956.9630872483222,314.1039597315436,5535.694952592644
8890,956.9630872483222,322.15765100671143,5514.175681304064
8891,956.9630872483222,330.21134228187924,5492.963122525297
8892,956.9630872483222,338.265033557047,5472.0399039506665
8893,956.9630872483222,346.3187248322148,5451.389659412106
8894,956.9630872483222,354.3724161073826,5430.996951728442
8895,956.9630872483222,362.42610738255036,5410.847206543493
8896,956.9630872483222,370.47979865771816,5390.926655428318
8897,956.9630872483222,378.5334899328859,5371.222286692304
8898,956.9630872483222,386.5871812080537,5351.721802513488
8899,956.9630872483222,394.64087248322153,5332.413581169407
8900,956.9630872483222,402.6945637583893,5313.286643331294
8901,956.9630872483222,410.7482550335571,5294.330621574989
8902,956.9630872483222,418.80194630872484,5275.535732455368
8903,956.9630872483222,426.85563758389264,5256.892750675312
8904,956.9630872483222,434.90932885906045,5238.3929850408485
8905,956.9630872483222,442.9630201342282,5220.028256015871
8906,956.9630872483222,451.016711409396,5201.790874761385
8907,956.9630872483222,459.0704026845638,5183.6736235600365
8908,956.9630872483222,467.12409395973157,5165.669737490804
8909,956.9630872483222,475.1777852348994,5147.772887143705
8910,956.9630872483222,483.2314765100672,5129.97716207113
8911,956.9630872483222,491.28516778523493,5112.277054586162
8912,956.9630872483222,499.33885906040274,5094.667443463383
8913,956.9630872483222,507.3925503355705,5077.143577093725
8914,956.9630872483222,515.4462416107383,5059.701055701231
8915,956.9630872483222,523.4999328859061,5042.335812343517
8916,956.9630872483222,531.5536241610739,5025.044092574883
8917,956.9630872483222,539.6073154362416,5007.822432828201
8918,956.9630872483222,547.6610067114094,4990.667637741558
8919,956.9630872483222,555.7146979865772,4973.57675679325
8920,956.9630872483222,563.768389261745,4956.547060696208
8921,956.9630872483222,571.8220805369128,4939.576018032515
8922,956.9630872483222,579.8757718120805,4922.661272584208
8923,956.9630872483222,587.9294630872483,4905.800621750127
8924,956.9630872483222,595.9831543624161,4888.991996347789
8925,956.9630872483222,604.036845637584,4872.233442002366
8926,956.9630872483222,612.0905369127518,4855.523102236671
8927,956.9630872483222,620.1442281879196,4838.859203306036
8928,956.9630872483222,628.1979194630873,4822.24004077336
8929,956.9630872483222,636.2516107382551,4805.663967790155
8930,956.9630872483222,644.3053020134229,4789.1293850344055
8931,956.9630872483222,652.3589932885907,4772.634732248581
8932,956.9630872483222,660.4126845637585,4756.178481316191
8933,956.9630872483222,668.4663758389262,4739.759130808798
8934,956.9630872483222,676.520067114094,4723.375201925894
8935,956.9630872483222,684.5737583892618,4707.025235737665
8936,956.9630872483222,692.6274496644296,4690.707791626483
8937,956.9630872483222,700.6811409395974,4674.42144680901
8938,956.9630872483222,708.7348322147652,4658.164796808363
8939,956.9630872483222,716.7885234899329,4641.936456736445
8940,956.9630872483222,724.8422147651007,4625.735063240745
8941,956.9630872483222,732.8959060402685,4609.559276968121
8942,956.9630872483222,740.9495973154363,4593.407785400056
8943,956.9630872483222,749.0032885906041,4577.279305919377
8944,956.9630872483222,757.0569798657718,4561.172588976827
8945,956.9630872483222,765.1106711409396,4545.08642123679
8946,956.9630872483222,773.1643624161075,4529.0196285942775
8947,956.9630872483222,781.2180536912753,4512.971078969372
8948,956.9630872483222,789.2717449664431,4496.939684800344
8949,956.9630872483222,797.3254362416108,4480.924405172079
8950,956.9630872483222,805.3791275167786,4464.924247531758
8951,956.9630872483222,813.4328187919464,4448.938268958801
8952,956.9630872483222,821.4865100671142,4432.965576970205
8953,956.9630872483222,829.540201342282,4417.005329855891
8954,956.9630872483222,837.5938926174497,4401.056736550535
8955,956.9630872483222,845.6475838926175,4385.119056059251
8956,956.9630872483222,853.7012751677853,4369.191596463635
8957,956.9630872483222,861.7549664429531,4353.27371354239
8958,956.9630872483222,869.8086577181209,4337.364809046947
8959,956.9630872483222,877.8623489932887,4321.464328676987
8960,956.9630872483222,885.9160402684564,4305.571759803933
8961,956.9630872483222,893.9697315436242,4289.686628992159
8962,956.9630872483222,902.023422818792,4273.80849936802
8963,956.9630872483222,910.0771140939598,4257.936967886064
8964,956.9630872483222,918.1308053691276,4242.0716625399145
8965,956.9630872483222,926.1844966442953,4226.21223956272
8966,956.9630872483222,934.2381879194631,4210.358380658526
8967,956.9630872483222,942.291879194631,4194.50979030207
8968,956.9630872483222,950.3455704697988,4178.6661931399585
8969,956.9630872483222,958.3992617449666,4162.827331521707
8970,956.9630872483222,966.4529530201344,4146.992963184099
8971,956.9630872483222,974.5066442953021,4131.162859107694
8972,956.9630872483222,982.5603355704699,4115.336801559466
8973,956.9630872483222,990.6140268456377,4099.514582331088
8974,956.9630872483222,998.6677181208055,4083.696001178056
8975,956.9630872483222,1006.7214093959733,4067.880864461015
8976,956.9630872483222,1014.775100671141,4052.068983986992
8977,956.9630872483222,1022.8287919463088,4036.2601760451707
8978,956.9630872483222,1030.8824832214766,4020.4542606291725
8979,956.9630872483222,1038.9361744966443,4004.6510608354592
8980,956.9630872483222,1046.9898657718122,3988.8504024258177
8981,956.9630872483222,1055.04355704698,3973.052113540356
8982,956.9630872483222,1063.0972483221478,3957.2560245465934
8983,956.9630872483222,1071.1509395973155,3941.461968009516
8984,956.9630872483222,1079.2046308724832,3925.6697787674043
8985,956.9630872483222,1087.2583221476511,3909.8792940980593
8986,956.9630872483222,1095.3120134228188,3894.090353960679
8987,956.9630872483222,1103.3657046979868,3878.3028012989407
8988,956.9630872483222,1111.4193959731545,3862.516482391798
8989,956.9630872483222,1119.4730872483221,3846.731247239364
8990,956.9630872483222,1127.52677852349,3830.946949972195
8991,956.9630872483222,1135.5804697986578,3815.163449273541
8992,956.9630872483222,1143.6341610738257,3799.3806088051883
8993,956.9630872483222,1151.6878523489934,3783.598297628715
8994,956.9630872483222,1159.741543624161,3767.816390615159
8995,956.9630872483222,1167.795234899329,3752.034768837218
8996,956.9630872483222,1175.8489261744967,3736.2533199392296
8997,956.9630872483222,1183.9026174496646,3720.4719384811087
8998,956.9630872483222,1191.9563087248323,3704.690526253496
8999,956.9630872483222,1200.01,3688.9089925621547
9000,968.5512751677854,0.01,10766.407327086295
9001,968.5512751677854,8.063691275167786,7665.4221852076635
9002,968.5512751677854,16.117382550335574,7333.602980236609
9003,968.5512751677854,24.17107382550336,7134.42208216113
9004,968.5512751677854,32.22476510067114,6989.617890254033
9005,968.5512751677854,40.27845637583893,6874.65157393854
9006,968.5512751677854,48.332147651006714,6778.592009433279
9007,968.5512751677854,56.3858389261745,6695.608642801655
9008,968.5512751677854,64.4395302013423,6622.221586097929
9009,968.5512751677854,72.49322147651007,6556.1864549273905
9010,968.5512751677854,80.54691275167787,6495.970793540131
9011,968.5512751677854,88.60060402684566,6440.48137731538
9012,968.5512751677854,96.65429530201344,6388.910686689269
9013,968.5512751677854,104.70798657718122,6340.645061331097
9014,968.5512751677854,112.76167785234901,6295.207005746912
9015,968.5512751677854,120.8153691275168,6252.217463822222
9016,968.5512751677854,128.86906040268457,6211.370307843805
9017,968.5512751677854,136.92275167785235,6172.414587410193
9018,968.5512751677854,144.97644295302013,6135.1418701892035
9019,968.5512751677854,153.03013422818793,6099.377018338818
9020,968.5512751677854,161.0838255033557,6064.971340157955
9021,968.5512751677854,169.1375167785235,6031.797419324789
9022,968.5512751677854,177.1912080536913,5999.745151650824
9023,968.5512751677854,185.24489932885908,5968.718665825587
9024,968.5512751677854,193.29859060402686,5938.6339012336375
9025,968.5512751677854,201.35228187919463,5909.416680964393
9026,968.5512751677854,209.4059731543624,5881.001162760094
9027,968.5512751677854,217.45966442953022,5853.328581795735
9028,968.5512751677854,225.513355704698,5826.346221268314
9029,968.5512751677854,233.56704697986578,5800.0065626523665
9030,968.5512751677854,241.6207382550336,5774.266579044861
9031,968.5512751677854,249.67442953020137,5749.087143545335
9032,968.5512751677854,257.72812080536914,5724.4325309631795
9033,968.5512751677854,265.78181208053695,5700.269995913868
9034,968.5512751677854,273.8355033557047,5676.569413980558
9035,968.5512751677854,281.8891946308725,5653.302975376471
9036,968.5512751677854,289.94288590604026,5630.444922661989
9037,968.5512751677854,297.99657718120807,5607.971325704751
9038,968.5512751677854,306.0502684563759,5585.859888336384
9039,968.5512751677854,314.1039597315436,5564.089782140868
9040,968.5512751677854,322.15765100671143,5542.641503571223
9041,968.5512751677854,330.21134228187924,5521.49675118232
9042,968.5512751677854,338.265033557047,5500.638320226101
9043,968.5512751677854,346.3187248322148,5480.050012212625
9044,968.5512751677854,354.3724161073826,5459.716557321028
9045,968.5512751677854,362.42610738255036,5439.623547770812
9046,968.5512751677854,370.47979865771816,5419.757380454462
9047,968.5512751677854,378.5334899328859,5400.105207303036
9048,968.5512751677854,386.5871812080537,5380.654892020457
9049,968.5512751677854,394.64087248322153,5361.394971988379
9050,968.5512751677854,402.6945637583893,5342.314624317052
9051,968.5512751677854,410.7482550335571,5323.403635197582
9052,968.5512751677854,418.80194630872484,5304.652371892411
9053,968.5512751677854,426.85563758389264,5286.051756873106
9054,968.5512751677854,434.90932885906045,5267.593243765531
9055,968.5512751677854,442.9630201342282,5249.268794878583
9056,968.5512751677854,451.016711409396,5231.070860164248
9057,968.5512751677854,459.0704026845638,5212.9923574787645
9058,968.5512751677854,467.12409395973157,5195.0266539907
9059,968.5512751677854,475.1777852348994,5177.16754852277
9060,968.5512751677854,483.2314765100672,5159.409254538699
9061,968.5512751677854,491.28516778523493,5141.746383416448
9062,968.5512751677854,499.33885906040274,5124.173927606605
9063,968.5512751677854,507.3925503355705,5106.687243276555
9064,968.5512751677854,515.4462416107383,5089.282032095849
9065,968.5512751677854,523.4999328859061,5071.954321923414
9066,968.5512751677854,531.5536241610739,5054.700446300109
9067,968.5512751677854,539.6073154362416,5037.517022810116
9068,968.5512751677854,547.6610067114094,5020.400930527244
9069,968.5512751677854,555.7146979865772,5003.349286885878
9070,968.5512751677854,563.768389261745,4986.3594243943335
9071,968.5512751677854,571.8220805369128,4969.428867634933
9072,968.5512751677854,579.8757718120805,4952.555310972761
9073,968.5512751677854,587.9294630872483,4935.73659733527
9074,968.5512751677854,595.9831543624161,4918.970698342924
9075,968.5512751677854,604.036845637584,4902.2556959833755
9076,968.5512751677854,612.0905369127518,4885.589765941407
9077,968.5512751677854,620.1442281879196,4868.971162632552
9078,968.5512751677854,628.1979194630873,4852.398205942674
9079,968.5512751677854,636.2516107382551,4835.869269647424
9080,968.5512751677854,644.3053020134229,4819.382771469499
9081,968.5512751677854,652.3589932885907,4802.937164722728
9082,968.5512751677854,660.4126845637585,4786.5309314853175
9083,968.5512751677854,668.4663758389262,4770.162577236639
9084,968.5512751677854,676.520067114094,4753.830626881721
9085,968.5512751677854,684.5737583892618,4737.533622074666
9086,968.5512751677854,692.6274496644296,4721.2701197383685
9087,968.5512751677854,700.6811409395974,4705.038691664143
9088,968.5512751677854,708.7348322147652,4688.8379250629105
9089,968.5512751677854,716.7885234899329,4672.666423930571
9090,968.5512751677854,724.8422147651007,4656.522811084575
9091,968.5512751677854,732.8959060402685,4640.4057307268995
9092,968.5512751677854,740.9495973154363,4624.31385139044
9093,968.5512751677854,749.0032885906041,4608.245869130904
9094,968.5512751677854,757.0569798657718,4592.20051083424
9095,968.5512751677854,765.1106711409396,4576.176537519981
9096,968.5512751677854,773.1643624161075,4560.172747532981
9097,968.5512751677854,781.2180536912753,4544.187979529512
9098,968.5512751677854,789.2717449664431,4528.221115178108
9099,968.5512751677854,797.3254362416108,4512.271081510248
9100,968.5512751677854,805.3791275167786,4496.336852870924
9101,968.5512751677854,813.4328187919464,4480.417452433516
9102,968.5512751677854,821.4865100671142,4464.511953257465
9103,968.5512751677854,829.540201342282,4448.619478880077
9104,968.5512751677854,837.5938926174497,4432.739203445793
9105,968.5512751677854,845.6475838926175,4416.870351386872
9106,968.5512751677854,853.7012751677853,4401.012196678685
9107,968.5512751677854,861.7549664429531,4385.164061700631
9108,968.5512751677854,869.8086577181209,4369.325315739933
9109,968.5512751677854,877.8623489932887,4353.495373180528
9110,968.5512751677854,885.9160402684564,4337.6736914225185
9111,968.5512751677854,893.9697315436242,4321.859768579815
9112,968.5512751677854,902.023422818792,4306.053141004278
9113,968.5512751677854,910.0771140939598,4290.253380684361
9114,968.5512751677854,918.1308053691276,4274.4600925648
9115,968.5512751677854,926.1844966442953,4258.672911831651
9116,968.5512751677854,934.2381879194631,4242.891501203982
9117,968.5512751677854,942.291879194631,4227.115548269884
9118,968.5512751677854,950.3455704697988,4211.344762900477
9119,968.5512751677854,958.3992617449666,4195.578874771226
9120,968.5512751677854,966.4529530201344,4179.817631015383
9121,968.5512751677854,974.5066442953021,4164.060794029752
9122,968.5512751677854,982.5603355704699,4148.30813944856
9123,968.5512751677854,990.6140268456377,4132.559454296755
9124,968.5512751677854,998.6677181208055,4116.81453532994
9125,968.5512751677854,1006.7214093959733,4101.073187564339
9126,968.5512751677854,1014.775100671141,4085.335222996604
9127,968.5512751677854,1022.8287919463088,4069.600459510247
9128,968.5512751677854,1030.8824832214766,4053.868719962589
9129,968.5512751677854,1038.9361744966443,4038.1398314439994
9130,968.5512751677854,1046.9898657718122,4022.413624699125
9131,968.5512751677854,1055.04355704698,4006.6899336984156
9132,968.5512751677854,1063.0972483221478,3990.9685953470575
9133,968.5512751677854,1071.1509395973155,3975.249449317807
9134,968.5512751677854,1079.2046308724832,3959.532337993655
9135,968.5512751677854,1087.2583221476511,3943.817106506303
9136,968.5512751677854,1095.3120134228188,3928.1036028564713
9137,968.5512751677854,1103.3657046979868,3912.3916781025528
9138,968.5512751677854,1111.4193959731545,3896.6811866046633
9139,968.5512751677854,1119.4730872483221,3880.9719863119417
9140,968.5512751677854,1127.52677852349,3865.263939081758
9141,968.5512751677854,1135.5804697986578,3849.556911020558
9142,968.5512751677854,1143.6341610738257,3833.8507728369814
9143,968.5512751677854,1151.6878523489934,3818.1454001990687
9144,968.5512751677854,1159.741543624161,3802.440674088294
9145,968.5512751677854,1167.795234899329,3786.7364811443654
9146,968.5512751677854,1175.8489261744967,3771.0327139956194
9147,968.5512751677854,1183.9026174496646,3755.3292715708394
9148,968.5512751677854,1191.9563087248323,3739.626059389257
9149,968.5512751677854,1200.01,3723.9229898263075
9150,980.1394630872485,0.01,10787.945800291169
9151,980.1394630872485,8.063691275167786,7687.218905837125
9152,980.1394630872485,16.117382550335574,7355.656189679965
9153,980.1394630872485,24.17107382550336,7156.7292802516895
9154,980.1394630872485,32.22476510067114,7012.175913486398
9155,980.1394630872485,40.27845637583893,6897.4566718105325
9156,980.1394630872485,48.332147651006714,6801.639918278823
9157,980.1394630872485,56.3858389261745,6718.8946565516635
9158,980.1394630872485,64.4395302013423,6645.740623483953
9159,980.1394630872485,72.49322147651007,6579.933122725637
9160,980.1394630872485,80.54691275167787,6519.939445539149
9161,980.1394630872485,88.60060402684566,6464.666168777558
9162,980.1394630872485,96.65429530201344,6413.30562416219
9163,980.1394630872485,104.70798657718122,6365.2440477479295
9164,980.1394630872485,112.76167785234901,6320.003880833795
9165,980.1394630872485,120.8153691275168,6277.20603990353
9166,980.1394630872485,128.86906040268457,6236.54440120182
9167,980.1394630872485,136.92275167785235,6197.768045413285
9168,980.1394630872485,144.97644295302013,6160.668594451074
9169,980.1394630872485,153.03013422818793,6125.070984210341
9170,980.1394630872485,161.0838255033557,6090.826612882287
9171,980.1394630872485,169.1375167785235,6057.808167205788
9172,980.1394630872485,177.1912080536913,6025.905656594587
9173,980.1394630872485,185.24489932885908,5995.023331615673
9174,980.1394630872485,193.29859060402686,5965.077259892879
9175,980.1394630872485,201.35228187919463,5935.993397541085
9176,980.1394630872485,209.4059731543624,5907.70603885469
9177,980.1394630872485,217.45966442953022,5880.1565581172235
9178,980.1394630872485,225.513355704698,5853.292379478244
9179,980.1394630872485,233.56704697986578,5827.066126720301
9180,980.1394630872485,241.6207382550336,5801.434916303041
9181,980.1394630872485,249.67442953020137,5776.359765593534
9182,980.1394630872485,257.72812080536914,5751.805094538355
9183,980.1394630872485,265.78181208053695,5727.738303803926
9184,980.1394630872485,273.8355033557047,5704.129416028426
9185,980.1394630872485,281.8891946308725,5680.950769590222
9186,980.1394630872485,289.94288590604026,5658.176756419792
9187,980.1394630872485,297.99657718120807,5635.783597020348
9188,980.1394630872485,306.0502684563759,5613.7491471322855
9189,980.1394630872485,314.1039597315436,5592.052731462828
9190,980.1394630872485,322.15765100671143,5570.675000669488
9191,980.1394630872485,330.21134228187924,5549.597808382616
9192,980.1394630872485,338.265033557047,5528.804105517017
9193,980.1394630872485,346.3187248322148,5508.277849485428
9194,980.1394630872485,354.3724161073826,5488.00392621295
9195,980.1394630872485,362.42610738255036,5467.968083082514
9196,980.1394630872485,370.47979865771816,5448.15687113512
9197,980.1394630872485,378.5334899328859,5428.557595020584
9198,980.1394630872485,386.5871812080537,5409.158269357138
9199,980.1394630872485,394.64087248322153,5389.9475803203495
9200,980.1394630872485,402.6945637583893,5370.914851448397
9201,980.1394630872485,410.7482550335571,5352.050012821604
9202,980.1394630872485,418.80194630872484,5333.343572944986
9203,980.1394630872485,426.85563758389264,5314.78659282473
9204,980.1394630872485,434.90932885906045,5296.370661871814
9205,980.1394630872485,442.9630201342282,5278.0878753774405
9206,980.1394630872485,451.016711409396,5259.930813376249
9207,980.1394630872485,459.0704026845638,5241.892520740607
9208,980.1394630872485,467.12409395973157,5223.966488335541
9209,980.1394630872485,475.1777852348994,5206.146635018616
9210,980.1394630872485,483.2314765100672,5188.427290208914
9211,980.1394630872485,491.28516778523493,5170.803176693393
9212,980.1394630872485,499.33885906040274,5153.26939330692
9213,980.1394630872485,507.3925503355705,5135.8213971292635
9214,980.1394630872485,515.4462416107383,5118.454984895584
9215,980.1394630872485,523.4999328859061,5101.166273414555
9216,980.1394630872485,531.5536241610739,5083.951678918532
9217,980.1394630872485,539.6073154362416,5066.807895414982
9218,980.1394630872485,547.6610067114094,5049.7318722461605
9219,980.1394630872485,555.7146979865772,5032.720791174974
9220,980.1394630872485,563.768389261745,5015.772043385319
9221,980.1394630872485,571.8220805369128,4998.883206808763
9222,980.1394630872485,579.8757718120805,4982.052024169287
9223,980.1394630872485,587.9294630872483,4965.276382083807
9224,980.1394630872485,595.9831543624161,4948.554291482149
9225,980.1394630872485,604.036845637584,4931.883869530571
9226,980.1394630872485,612.0905369127518,4915.263323169747
9227,980.1394630872485,620.1442281879196,4898.6909343188145
9228,980.1394630872485,628.1979194630873,4882.165046754342
9229,980.1394630872485,636.2516107382551,4865.6840546454005
9230,980.1394630872485,644.3053020134229,4849.246392709419
9231,980.1394630872485,652.3589932885907,4832.850527943188
9232,980.1394630872485,660.4126845637585,4816.494952875198
9233,980.1394630872485,668.4663758389262,4800.178180276341
9234,980.1394630872485,676.520067114094,4783.8987392548615
9235,980.1394630872485,684.5737583892618,4767.655172648367
9236,980.1394630872485,692.6274496644296,4751.4460356117415
9237,980.1394630872485,700.6811409395974,4735.269895286355
9238,980.1394630872485,708.7348322147652,4719.125331424294
9239,980.1394630872485,716.7885234899329,4703.010937832565
9240,980.1394630872485,724.8422147651007,4686.925324496664
9241,980.1394630872485,732.8959060402685,4670.867120241098
9242,980.1394630872485,740.9495973154363,4654.834975785951
9243,980.1394630872485,749.0032885906041,4638.82756706333
9244,980.1394630872485,757.0569798657718,4622.843598665015
9245,980.1394630872485,765.1106711409396,4606.8818073023585
9246,980.1394630872485,773.1643624161075,4590.940965171092
9247,980.1394630872485,781.2180536912753,4575.01988312649
9248,980.1394630872485,789.2717449664431,4559.117413588277
9249,980.1394630872485,797.3254362416108,4543.232453108783
9250,980.1394630872485,805.3791275167786,4527.363944552354
9251,980.1394630872485,813.4328187919464,4511.510878847999
9252,980.1394630872485,821.4865100671142,4495.672296291008
9253,980.1394630872485,829.540201342282,4479.847287381895
9254,980.1394630872485,837.5938926174497,4464.034993202893
9255,980.1394630872485,845.6475838926175,4448.234605342753
9256,980.1394630872485,853.7012751677853,4432.445365389926
9257,980.1394630872485,861.7549664429531,4416.666564022095
9258,980.1394630872485,869.8086577181209,4400.89753972653
9259,980.1394630872485,877.8623489932887,4385.137677190795
9260,980.1394630872485,885.9160402684564,4369.386405407079
9261,980.1394630872485,893.9697315436242,4353.643195535736
9262,980.1394630872485,902.023422818792,4337.9075585747805
9263,980.1394630872485,910.0771140939598,4322.179042882142
9264,980.1394630872485,918.1308053691276,4306.457231596359
9265,980.1394630872485,926.1844966442953,4290.74173999962
9266,980.1394630872485,934.2381879194631,4275.0322128643875
9267,980.1394630872485,942.291879194631,4259.328321821587
9268,980.1394630872485,950.3455704697988,4243.629762784666
9269,980.1394630872485,958.3992617449666,4227.9362534597785
9270,980.1394630872485,966.4529530201344,4212.2475309681495
9271,980.1394630872485,974.5066442953021,4196.563349602257
9272,980.1394630872485,982.5603355704699,4180.883478733209
9273,980.1394630872485,990.6140268456377,4165.2077008824535
9274,980.1394630872485,998.6677181208055,4149.535809966935
9275,980.1394630872485,1006.7214093959733,4133.867609722984
9276,980.1394630872485,1014.775100671141,4118.202912310805
9277,980.1394630872485,1022.8287919463088,4102.541537098225
9278,980.1394630872485,1030.8824832214766,4086.883309619667
9279,980.1394630872485,1038.9361744966443,4071.2280607038497
9280,980.1394630872485,1046.9898657718122,4055.575625761744
9281,980.1394630872485,1055.04355704698,4039.925844224749
9282,980.1394630872485,1063.0972483221478,4024.2785591217344
9283,980.1394630872485,1071.1509395973155,4008.633616782745
9284,980.1394630872485,1079.2046308724832,3992.99086665662
9285,980.1394630872485,1087.2583221476511,3977.350161229461
9286,980.1394630872485,1095.3120134228188,3961.711356030964
9287,980.1394630872485,1103.3657046979868,3946.0743097157892
9288,980.1394630872485,1111.4193959731545,3930.438884207644
9289,980.1394630872485,1119.4730872483221,3914.8049448943084
9290,980.1394630872485,1127.52677852349,3899.1723608626276
9291,980.1394630872485,1135.5804697986578,3883.541005163263
9292,980.1394630872485,1143.6341610738257,3867.91075509591
9293,980.1394630872485,1151.6878523489934,3852.2814925067387
9294,980.1394630872485,1159.741543624161,3836.6531040905656
9295,980.1394630872485,1167.795234899329,3821.02548169151
9296,980.1394630872485,1175.8489261744967,3805.3985225965585
9297,980.1394630872485,1183.9026174496646,3789.7721298175297
9298,980.1394630872485,1191.9563087248323,3774.146212357783
9299,980.1394630872485,1200.01,3758.52068546071
9300,991.7276510067115,0.01,10809.3279477879
9301,991.7276510067115,8.063691275167786,7708.847645745934
9302,991.7276510067115,16.117382550335574,7377.529662717221
9303,991.7276510067115,24.17107382550336,7178.844964392445
9304,991.7276510067115,32.22476510067114,7034.53069441003
9305,991.7276510067115,40.27845637583893,6920.046911609266
9306,991.7276510067115,48.332147651006714,6824.461521871326
9307,991.7276510067115,56.3858389261745,6741.943135306083
9308,991.7276510067115,64.4395302013423,6669.0111556231195
9309,991.7276510067115,72.49322147651007,6603.420610160121
9310,991.7276510067115,80.54691275167787,6543.6385668495495
9311,991.7276510067115,88.60060402684566,6488.571428144112
9312,991.7276510067115,96.65429530201344,6437.41139611579
9313,991.7276510067115,104.70798657718122,6389.54461769025
9314,991.7276510067115,112.76167785234901,6344.493481344168
9315,991.7276510067115,120.8153691275168,6301.878882914847
9316,991.7276510067115,128.86906040268457,6261.394706186186
9317,991.7276510067115,136.92275167785235,6222.790063769375
9318,991.7276510067115,144.97644295302013,6185.856630328348
9319,991.7276510067115,153.03013422818793,6150.419412040129
9320,991.7276510067115,161.0838255033557,6116.329891911892
9321,991.7276510067115,169.1375167785235,6083.46085334919
9322,991.7276510067115,177.1912080536913,6051.702411922303
9323,991.7276510067115,185.24489932885908,6020.958931807214
9324,991.7276510067115,193.29859060402686,5991.146599968638
9325,991.7276510067115,201.35228187919463,5962.191496177229
9326,991.7276510067115,209.4059731543624,5934.028041565494
9327,991.7276510067115,217.45966442953022,5906.59773956533
9328,991.7276510067115,225.513355704698,5879.848145145578
9329,991.7276510067115,233.56704697986578,5853.732014141858
9330,991.7276510067115,241.6207382550336,5828.206596033514
9331,991.7276510067115,249.67442953020137,5803.2330420438175
9332,991.7276510067115,257.72812080536914,5778.775906786142
9333,991.7276510067115,265.78181208053695,5754.802726450875
9334,991.7276510067115,273.8355033557047,5731.283660146376
9335,991.7276510067115,281.8891946308725,5708.191183771297
9336,991.7276510067115,289.94288590604026,5685.499827920647
9337,991.7276510067115,297.99657718120807,5663.185952969752
9338,991.7276510067115,306.0502684563759,5641.227555754075
9339,991.7276510067115,314.1039597315436,5619.604103253709
9340,991.7276510067115,322.15765100671143,5598.296389463337
9341,991.7276510067115,330.21134228187924,5577.286412230401
9342,991.7276510067115,338.265033557047,5556.557267314242
9343,991.7276510067115,346.3187248322148,5536.0930572871575
9344,991.7276510067115,354.3724161073826,5515.878813189647
9345,991.7276510067115,362.42610738255036,5495.900427087253
9346,991.7276510067115,370.47979865771816,5476.144593873074
9347,991.7276510067115,378.5334899328859,5456.598760833057
9348,991.7276510067115,386.5871812080537,5437.251083652787
9349,991.7276510067115,394.64087248322153,5418.090387703031
9350,991.7276510067115,402.6945637583893,5399.106133601779
9351,991.7276510067115,410.7482550335571,5380.2883862134895
9352,991.7276510067115,418.80194630872484,5361.627786407992
9353,991.7276510067115,426.85563758389264,5343.115525054552
9354,991.7276510067115,434.90932885906045,5324.743318861744
9355,991.7276510067115,442.9630201342282,5306.503387780692
9356,991.7276510067115,451.016711409396,5288.388433760492
9357,991.7276510067115,459.0704026845638,5270.391620676376
9358,991.7276510067115,467.12409395973157,5252.506555246185
9359,991.7276510067115,475.1777852348994,5234.727268717474
9360,991.7276510067115,483.2314765100672,5217.0481990605385
9361,991.7276510067115,491.28516778523493,5199.464173359169
9362,991.7276510067115,499.33885906040274,5181.970390068087
9363,991.7276510067115,507.3925503355705,5164.562400817394
9364,991.7276510067115,515.4462416107383,5147.23609149625
9365,991.7276510067115,523.4999328859061,5129.987662438798
9366,991.7276510067115,531.5536241610739,5112.813607654628
9367,991.7276510067115,539.6073154362416,5095.710693177488
9368,991.7276510067115,547.6610067114094,5078.675934730623
9369,991.7276510067115,555.7146979865772,5061.706575007234
9370,991.7276510067115,563.768389261745,5044.800060927906
9371,991.7276510067115,571.8220805369128,5027.954021258121
9372,991.7276510067115,579.8757718120805,5011.166244950763
9373,991.7276510067115,587.9294630872483,4994.434660529704
9374,991.7276510067115,595.9831543624161,4977.757316763608
9375,991.7276510067115,604.036845637584,4961.132364806707
9376,991.7276510067115,612.0905369127518,4944.5580419164235
9377,991.7276510067115,620.1442281879196,4928.03265680295
9378,991.7276510067115,628.1979194630873,4911.55457662559
9379,991.7276510067115,636.2516107382551,4895.122215623808
9380,991.7276510067115,644.3053020134229,4878.734025353945
9381,991.7276510067115,652.3589932885907,4862.388486490957
9382,991.7276510067115,660.4126845637585,4846.084102145181
9383,991.7276510067115,668.4663758389262,4829.819392633731
9384,991.7276510067115,676.520067114094,4813.592891634334
9385,991.7276510067115,684.5737583892618,4797.403143636027
9386,991.7276510067115,692.6274496644296,4781.248702587097
9387,991.7276510067115,700.6811409395974,4765.1281316273935
9388,991.7276510067115,708.7348322147652,4749.040003780743
9389,991.7276510067115,716.7885234899329,4732.982903474454
9390,991.7276510067115,724.8422147651007,4716.9554287474875
9391,991.7276510067115,732.8959060402685,4700.956194006901
9392,991.7276510067115,740.9495973154363,4684.983833193402
9393,991.7276510067115,749.0032885906041,4669.037003221325
9394,991.7276510067115,757.0569798657718,4653.114387565231
9395,991.7276510067115,765.1106711409396,4637.214699874663
9396,991.7276510067115,773.1643624161075,4621.336687509576
9397,991.7276510067115,781.2180536912753,4605.4791349012785
9398,991.7276510067115,789.2717449664431,4589.640866657053
9399,991.7276510067115,797.3254362416108,4573.820750340375
9400,991.7276510067115,805.3791275167786,4558.017698872619
9401,991.7276510067115,813.4328187919464,4542.230672515913
9402,991.7276510067115,821.4865100671142,4526.45868041009
9403,991.7276510067115,829.540201342282,4510.700781649305
