,V,T,U
40100,1.1576129482780815,966.6897188755022,3469120.5887990766
40101,1.1576129482780815,973.6240160642571,3481657.7820460373
40102,1.1576129482780815,980.5583132530121,3494229.1689103656
40103,1.1576129482780815,987.492610441767,3506834.7383738263
40104,1.1576129482780815,994.4269076305222,3519474.475866277
40105,1.1576129482780815,1001.3612048192772,3532148.3632891974
40106,1.1576129482780815,1008.2955020080321,3544856.379042337
40107,1.1576129482780815,1015.2297991967873,3557598.4980532867
40108,1.1576129482780815,1022.1640963855423,3570374.691809869
40109,1.1576129482780815,1029.0983935742972,3583184.9283951507
40110,1.1576129482780815,1036.0326907630522,3596029.172524955
40111,1.1576129482780815,1042.9669879518074,3608907.3855877034
40112,1.1576129482780815,1049.9012851405623,3621819.525686452
40113,1.1576129482780815,1056.8355823293173,3634765.5476829666
40114,1.1576129482780815,1063.7698795180725,3647745.4032437056
40115,1.1576129482780815,1070.7041767068274,3660759.040887564
40116,1.1576129482780815,1077.6384738955824,3673806.4060352365
40117,1.1576129482780815,1084.5727710843375,3686887.441060088
40118,1.1576129482780815,1091.5070682730925,3700002.0853403746
40119,1.1576129482780815,1098.4413654618475,3713150.2753127334
40120,1.1576129482780815,1105.3756626506024,3726331.9445267553
40121,1.1576129482780815,1112.3099598393576,3739547.0237005986
40122,1.1576129482780815,1119.2442570281125,3752795.4407774783
40123,1.1576129482780815,1126.1785542168675,3766077.12098294
40124,1.1576129482780815,1133.1128514056227,3779391.986882826
40125,1.1576129482780815,1140.0471485943776,3792739.9584418153
40126,1.1576129482780815,1146.9814457831326,3806120.9530824474
40127,1.1576129482780815,1153.9157429718875,3819534.885744551
40128,1.1576129482780815,1160.8500401606427,3832981.6689449786
40129,1.1576129482780815,1167.7843373493977,3846461.2128375536
40130,1.1576129482780815,1174.7186345381526,3859973.4252731823
40131,1.1576129482780815,1181.6529317269078,3873518.21186002
40132,1.1576129482780815,1188.5872289156628,3887095.4760236475
40133,1.1576129482780815,1195.5215261044177,3900705.1190671707
40134,1.1576129482780815,1202.455823293173,3914347.0402311953
40135,1.1576129482780815,1209.3901204819279,3928021.1367535912
40136,1.1576129482780815,1216.3244176706828,3941727.3039290323
40137,1.1576129482780815,1223.2587148594378,3955465.4351682058
40138,1.1576129482780815,1230.193012048193,3969235.4220566833
40139,1.1576129482780815,1237.127309236948,3983037.1544133825
40140,1.1576129482780815,1244.0616064257028,3996870.5203485764
40141,1.1576129482780815,1250.995903614458,4010735.406321436
40142,1.1576129482780815,1257.930200803213,4024631.6971970135
40143,1.1576129482780815,1264.864497991968,4038559.276302693
40144,1.1576129482780815,1271.798795180723,4052518.025484025
40145,1.1576129482780815,1278.733092369478,4066507.825159949
40146,1.1576129482780815,1285.667389558233,4080528.554377349
40147,1.1576129482780815,1292.601686746988,4094580.0908649354
40148,1.1576129482780815,1299.535983935743,4108662.311086425
40149,1.1576129482780815,1306.4702811244981,4122775.090292988
40150,1.1576129482780815,1313.404578313253,4136918.302574951
40151,1.1576129482780815,1320.338875502008,4151091.820912751
40152,1.1576129482780815,1327.2731726907632,4165295.517227087
40153,1.1576129482780815,1334.2074698795182,4179529.2624282995
40154,1.1576129482780815,1341.141767068273,4193792.9264649423
40155,1.1576129482780815,1348.076064257028,4208086.37837153
40156,1.1576129482780815,1355.0103614457832,4222409.486315469
40157,1.1576129482780815,1361.9446586345382,4236762.117643158
40158,1.1576129482780815,1368.8789558232932,4251144.138925252
40159,1.1576129482780815,1375.8132530120483,4265555.416001074
40160,1.1576129482780815,1382.7475502008033,4279995.814022191
40161,1.1576129482780815,1389.6818473895582,4294465.197495139
40162,1.1576129482780815,1396.6161445783132,4308963.4303233
40163,1.1576129482780815,1403.5504417670684,4323490.375847918
40164,1.1576129482780815,1410.4847389558233,4338045.896888277
40165,1.1576129482780815,1417.4190361445783,4352629.855781028
40166,1.1576129482780815,1424.3533333333335,4367242.114418669
40167,1.1576129482780815,1431.2876305220884,4381882.534287184
40168,1.1576129482780815,1438.2219277108434,4396550.976502835
40169,1.1576129482780815,1445.1562248995986,4411247.301848138
40170,1.1576129482780815,1452.0905220883535,4425971.370806988
40171,1.1576129482780815,1459.0248192771085,4440723.043598983
40172,1.1576129482780815,1465.9591164658634,4455502.180212916
40173,1.1576129482780815,1472.8934136546186,4470308.64043946
40174,1.1576129482780815,1479.8277108433736,4485142.283903063
40175,1.1576129482780815,1486.7620080321285,4500002.970093036
40176,1.1576129482780815,1493.6963052208837,4514890.558393861
40177,1.1576129482780815,1500.6306024096386,4529804.908114717
40178,1.1576129482780815,1507.5648995983936,4544745.8785182545
40179,1.1576129482780815,1514.4991967871485,4559713.328848584
40180,1.1576129482780815,1521.4334939759037,4574707.118358546
40181,1.1576129482780815,1528.3677911646587,4589727.106336224
40182,1.1576129482780815,1535.3020883534136,4604773.152130726
40183,1.1576129482780815,1542.2363855421688,4619845.115177266
40184,1.1576129482780815,1549.1706827309238,4634942.85502152
40185,1.1576129482780815,1556.1049799196787,4650066.231343292
40186,1.1576129482780815,1563.0392771084337,4665215.103979494
40187,1.1576129482780815,1569.9735742971889,4680389.332946452
40188,1.1576129482780815,1576.9078714859438,4695588.778461543
40189,1.1576129482780815,1583.8421686746988,4710813.300964177
40190,1.1576129482780815,1590.776465863454,4726062.7611361565
40191,1.1576129482780815,1597.710763052209,4741337.019921367
40192,1.1576129482780815,1604.6450602409639,4756635.93854489
40193,1.1576129482780815,1611.579357429719,4771959.37853148
40194,1.1576129482780815,1618.513654618474,4787307.201723448
40195,1.1576129482780815,1625.447951807229,4802679.27029797
40196,1.1576129482780815,1632.382248995984,4818075.446783811
40197,1.1576129482780815,1639.316546184739,4833495.594077486
40198,1.1576129482780815,1646.250843373494,4848939.5754588675
40199,1.1576129482780815,1653.185140562249,4864407.254606264
40200,1.1576129482780815,1660.1194377510042,4879898.495610943
40201,1.1576129482780815,1667.0537349397591,4895413.162991162
40202,1.1576129482780815,1673.988032128514,4910951.121705672
40203,1.1576129482780815,1680.922329317269,4926512.237166717
40204,1.1576129482780815,1687.8566265060242,4942096.375252581
40205,1.1576129482780815,1694.7909236947792,4957703.402319609
40206,1.1576129482780815,1701.7252208835341,4973333.185213805
40207,1.1576129482780815,1708.6595180722893,4988985.591281941
40208,1.1576129482780815,1715.5938152610443,5004660.488382245
40209,1.1576129482780815,1722.5281124497992,5020357.74489463
40210,1.1576129482780815,1729.4624096385544,5036077.229730522
40211,1.1576129482780815,1736.3967068273093,5051818.812342248
40212,1.1576129482780815,1743.3310040160643,5067582.362732031
40213,1.1576129482780815,1750.2653012048193,5083367.751460595
40214,1.1576129482780815,1757.1995983935744,5099174.8496553525
40215,1.1576129482780815,1764.1338955823294,5115003.529018258
40216,1.1576129482780815,1771.0681927710843,5130853.66183325
40217,1.1576129482780815,1778.0024899598395,5146725.1209733635
40218,1.1576129482780815,1784.9367871485945,5162617.779907473
40219,1.1576129482780815,1791.8710843373494,5178531.512706711
40220,1.1576129482780815,1798.8053815261044,5194466.194050527
40221,1.1576129482780815,1805.7396787148596,5210421.699232453
40222,1.1576129482780815,1812.6739759036145,5226397.904165523
40223,1.1576129482780815,1819.6082730923695,5242394.685387406
40224,1.1576129482780815,1826.5425702811247,5258411.920065229
40225,1.1576129482780815,1833.4768674698796,5274449.486000101
40226,1.1576129482780815,1840.4111646586346,5290507.261631369
40227,1.1576129482780815,1847.3454618473897,5306585.126040581
40228,1.1576129482780815,1854.2797590361447,5322682.95895518
40229,1.1576129482780815,1861.2140562248997,5338800.640751963
40230,1.1576129482780815,1868.1483534136546,5354938.052460233
40231,1.1576129482780815,1875.0826506024098,5371095.07576476
40232,1.1576129482780815,1882.0169477911647,5387271.593008451
40233,1.1576129482780815,1888.9512449799197,5403467.487194832
40234,1.1576129482780815,1895.8855421686749,5419682.641990255
40235,1.1576129482780815,1902.8198393574298,5435916.941725923
40236,1.1576129482780815,1909.7541365461848,5452170.271399681
40237,1.1576129482780815,1916.6884337349397,5468442.516677602
40238,1.1576129482780815,1923.622730923695,5484733.56389537
40239,1.1576129482780815,1930.5570281124499,5501043.3000594685
40240,1.1576129482780815,1937.4913253012048,5517371.6128481785
40241,1.1576129482780815,1944.42562248996,5533718.390612389
40242,1.1576129482780815,1951.359919678715,5550083.522376227
40243,1.1576129482780815,1958.29421686747,5566466.897837523
40244,1.1576129482780815,1965.2285140562249,5582868.407368105
40245,1.1576129482780815,1972.16281124498,5599287.942013915
40246,1.1576129482780815,1979.097108433735,5615725.393494981
40247,1.1576129482780815,1986.03140562249,5632180.65420525
40248,1.1576129482780815,1992.9657028112451,5648653.617212238
40249,1.1576129482780815,1999.9,5665144.176256567
40251,1.1648479353760808,280.19429718875506,1214112.6286454364
40252,1.1648479353760808,287.12859437751007,1880177.2115320223
40253,1.1648479353760808,294.0628915662651,2403754.782682849
40254,1.1648479353760808,300.99718875502015,2413624.041794748
40255,1.1648479353760808,307.93148594377516,2423462.150355211
40256,1.1648479353760808,314.86578313253017,2433291.267805676
40257,1.1648479353760808,321.8000803212852,2443120.379048804
40258,1.1648479353760808,328.7343775100402,2452954.1282826276
40259,1.1648479353760808,335.66867469879526,2462795.5450320626
40260,1.1648479353760808,342.60297188755027,2472646.938144661
40261,1.1648479353760808,349.5372690763053,2482510.2180716437
40262,1.1648479353760808,356.4715662650603,2492387.030908892
40263,1.1648479353760808,363.4058634538153,2502278.8252572403
40264,1.1648479353760808,370.34016064257037,2512186.892022414
40265,1.1648479353760808,377.2744578313253,2522112.3914335105
40266,1.1648479353760808,384.2087550200804,2532056.372933458
40267,1.1648479353760808,391.1430522088354,2542019.790526227
40268,1.1648479353760808,398.0773493975904,2552003.5149654057
40269,1.1648479353760808,405.0116465863455,2562008.343633911
40270,1.1648479353760808,411.94594377510043,2572035.008687535
40271,1.1648479353760808,418.8802409638555,2582084.1838701908
40272,1.1648479353760808,425.8145381526105,2592156.4903002894
40273,1.1648479353760808,432.7488353413655,2602252.5014516003
40274,1.1648479353760808,439.68313253012053,2612372.747496765
40275,1.1648479353760808,446.61742971887554,2622517.7191406693
40276,1.1648479353760808,453.5517269076306,2632687.8710402567
40277,1.1648479353760808,460.48602409638556,2642883.6248842985
40278,1.1648479353760808,467.42032128514063,2653105.3721892047
40279,1.1648479353760808,474.35461847389564,2663353.476853773
40280,1.1648479353760808,481.28891566265065,2673628.277505868
40281,1.1648479353760808,488.2232128514057,2683930.089666454
40282,1.1648479353760808,495.1575100401607,2694259.20775079
40283,1.1648479353760808,502.09180722891574,2704615.906922352
40284,1.1648479353760808,509.02610441767075,2715000.444811865
40285,1.1648479353760808,515.9604016064258,2725413.0631114873
40286,1.1648479353760808,522.8946987951808,2735853.9890524587
40287,1.1648479353760808,529.8289959839358,2746323.4367732485
40288,1.1648479353760808,536.7632931726909,2756821.608584311
40289,1.1648479353760808,543.6975903614459,2767348.696134906
40290,1.1648479353760808,550.6318875502009,2777904.881486973
40291,1.1648479353760808,557.5661847389558,2788490.3381006657
40292,1.1648479353760808,564.5004819277109,2799105.231735993
40293,1.1648479353760808,571.434779116466,2809749.7212747685
40294,1.1648479353760808,578.3690763052209,2820423.959466983
40295,1.1648479353760808,585.303373493976,2831128.093605623
40296,1.1648479353760808,592.237670682731,2841862.266133844
40297,1.1648479353760808,599.171967871486,2852626.6151883733
40298,1.1648479353760808,606.106265060241,2863421.2750829263
40299,1.1648479353760808,613.040562248996,2874246.376735335
40300,1.1648479353760808,619.9748594377511,2885102.048042037
40301,1.1648479353760808,626.909156626506,2895988.414203458
40302,1.1648479353760808,633.8434538152611,2906905.598003757
40303,1.1648479353760808,640.7777510040162,2917853.720048258
40304,1.1648479353760808,647.7120481927711,2928832.8989618407
40305,1.1648479353760808,654.6463453815261,2939843.251551382
40306,1.1648479353760808,661.5806425702813,2950884.8929352984
40307,1.1648479353760808,668.5149397590362,2961957.9366430226
40308,1.1648479353760808,675.4492369477912,2973062.494687207
40309,1.1648479353760808,682.3835341365462,2984198.67761125
40310,1.1648479353760808,689.3178313253013,2995366.5945146405
40311,1.1648479353760808,696.2521285140563,3006566.353058488
40312,1.1648479353760808,703.1864257028113,3017798.0594534418
40313,1.1648479353760808,710.1207228915664,3029061.8184321
40314,1.1648479353760808,717.0550200803214,3040357.7332078717
40315,1.1648479353760808,723.9893172690763,3051685.9054221218
40316,1.1648479353760808,730.9236144578314,3063046.4350812985
40317,1.1648479353760808,737.8579116465864,3074439.4204856567
40318,1.1648479353760808,744.7922088353414,3085864.958151009
40319,1.1648479353760808,751.7265060240965,3097323.142724902
40320,1.1648479353760808,758.6608032128515,3108814.0668984307
40321,1.1648479353760808,765.5951004016065,3120337.8213148657
40322,1.1648479353760808,772.5293975903614,3131894.494476111
40323,1.1648479353760808,779.4636947791166,3143484.172647961
40324,1.1648479353760808,786.3979919678716,3155106.939765007
40325,1.1648479353760808,793.3322891566265,3166762.8773359694
40326,1.1648479353760808,800.2665863453817,3178452.064350167
40327,1.1648479353760808,807.2008835341367,3190174.577185697
40328,1.1648479353760808,814.1351807228916,3201930.4895199416
40329,1.1648479353760808,821.0694779116466,3213719.8722428204
40330,1.1648479353760808,828.0037751004018,3225542.7933732476
40331,1.1648479353760808,834.9380722891567,3237399.3179791383
40332,1.1648479353760808,841.8723694779117,3249289.508101285
40333,1.1648479353760808,848.8066666666668,3261213.4226813624
40334,1.1648479353760808,855.7409638554218,3273171.1174942534
40335,1.1648479353760808,862.6752610441768,3285162.645084913
40336,1.1648479353760808,869.6095582329317,3297188.0547098466
