,T,P,S
14524,689.3178313253013,4.3775147241635395,3384.651508102859
14525,689.3178313253013,4.417675261848086,3381.363962605076
14526,689.3178313253013,4.457835799532632,3378.1010669348043
14527,689.3178313253013,4.497996337217177,3374.8623881348126
14528,689.3178313253013,4.538156874901724,3371.647505008635
14529,689.3178313253013,4.57831741258627,3368.4560076919834
14530,689.3178313253013,4.618477950270816,3365.2874972436616
14531,689.3178313253013,4.658638487955362,3362.141585254938
14532,689.3178313253013,4.698799025639909,3359.017893476355
14533,689.3178313253013,4.738959563324454,3355.9160534610483
14534,689.3178313253013,4.779120101009001,3352.8357062237424
14535,689.3178313253013,4.819280638693547,3349.776501914529
14536,689.3178313253013,4.859441176378094,3346.7380995067015
14537,689.3178313253013,4.89960171406264,3343.720166497949
14538,689.3178313253013,4.939762251747187,3340.722378624159
14539,689.3178313253013,4.979922789431732,3337.744419585248
14540,689.3178313253013,5.020083327116279,3334.78598078239
14541,689.3178313253013,5.0602438648008246,3331.84676106607
14542,689.3178313253013,5.1004044024853705,3328.926466494471
14543,689.3178313253013,5.1405649401699165,3326.0248101016077
14544,689.3178313253013,5.180725477854463,3323.1415116748362
14545,689.3178313253013,5.220886015539008,3320.276297541202
14546,689.3178313253013,5.261046553223554,3317.4289003622457
14547,689.3178313253013,5.301207090908101,3314.5990589368653
14548,689.3178313253013,5.341367628592646,3311.786518011843
14549,689.3178313253013,5.381528166277193,3308.991028099703
14550,689.3178313253013,5.42168870396174,3306.2123453035115
14551,689.3178313253013,5.461849241646286,3303.450231148372
14552,689.3178313253013,5.502009779330832,3300.704452419249
14553,689.3178313253013,5.542170317015378,3297.9747810048752
14554,689.3178313253013,5.582330854699924,3295.260993747449
14555,689.3178313253013,5.62249139238447,3292.56287229784
14556,689.3178313253013,5.662651930069017,3289.8802029761687
14557,689.3178313253013,5.702812467753563,3287.212776637337
14558,689.3178313253013,5.742973005438109,3284.560388541501
14559,689.3178313253013,5.783133543122655,3281.922838229111
14560,689.3178313253013,5.823294080807201,3279.2999294004267
14561,689.3178313253013,5.863454618491748,3276.6914697992397
14562,689.3178313253013,5.9036151561762935,3274.0972711007194
14563,689.3178313253013,5.94377569386084,3271.5171488030655
14564,689.3178313253013,5.9839362315453855,3268.950922123014
14565,689.3178313253013,6.024096769229933,3266.398413894817
14566,689.3178313253013,6.064257306914478,3263.8594504727093
14567,689.3178313253013,6.104417844599024,3261.333861636659
14568,689.3178313253013,6.14457838228357,3258.8214805012785
14569,689.3178313253013,6.184738919968116,3256.322143427772
14570,689.3178313253013,6.224899457652662,3253.8356899387636
14571,689.3178313253013,6.265059995337209,3251.361962635994
14572,689.3178313253013,6.305220533021755,3248.900807120629
