,T,D,U
35596,1257.930200803213,462.6606024096386,3405689.532545973
35597,1257.930200803213,467.4798795180723,3399991.126693409
35598,1257.930200803213,472.29915662650603,3394307.607365349
35599,1257.930200803213,477.1184337349398,3388639.243697406
35600,1257.930200803213,481.9377108433735,3382986.32061046
35601,1257.930200803213,486.7569879518073,3377349.138421143
35602,1257.930200803213,491.576265060241,3371728.012403894
35603,1257.930200803213,496.39554216867475,3366123.272305771
35604,1257.930200803213,501.21481927710846,3360535.2618155624
35605,1257.930200803213,506.0340963855422,3354964.3379890886
35606,1257.930200803213,510.85337349397594,3349410.8706329935
35607,1257.930200803213,515.6726506024097,3343875.241649722
35608,1257.930200803213,520.4919277108434,3338357.844346854
35609,1257.930200803213,525.3112048192771,3332859.0827143253
35610,1257.930200803213,530.1304819277109,3327379.3706735433
35611,1257.930200803213,534.9497590361447,3321919.1313026743
35612,1257.930200803213,539.7690361445783,3316478.796042781
35613,1257.930200803213,544.5883132530121,3311058.8038896457
35614,1257.930200803213,549.4075903614458,3305659.6005763463
35615,1257.930200803213,554.2268674698796,3300281.637751678
35616,1257.930200803213,559.0461445783133,3294925.3721595625
35617,1257.930200803213,563.865421686747,3289591.264824504
35618,1257.930200803213,568.6846987951808,3284279.7802479602
35619,1257.930200803213,573.5039759036144,3278991.3856203635
35620,1257.930200803213,578.3232530120482,3273726.5500531932
35621,1257.930200803213,583.142530120482,3268485.743835248
35622,1257.930200803213,587.9618072289157,3263269.437716913
35623,1257.930200803213,592.7810843373494,3258078.102225885
35624,1257.930200803213,597.6003614457832,3252912.207017457
35625,1257.930200803213,602.4196385542169,3247772.220262124
35626,1257.930200803213,607.2389156626507,3242658.6080729156
35627,1257.930200803213,612.0581927710844,3237571.833974512
35628,1257.930200803213,616.8774698795181,3232512.358415941
35629,1257.930200803213,621.6967469879519,3227480.6383282347
35630,1257.930200803213,626.5160240963855,3222477.1267282465
35631,1257.930200803213,631.3353012048193,3217502.272369423
35632,1257.930200803213,636.1545783132531,3212556.5194401382
35633,1257.930200803213,640.9738554216868,3207640.3073098804
35634,1257.930200803213,645.7931325301205,3202754.070323271
35635,1257.930200803213,650.6124096385543,3197898.237641745
35636,1257.930200803213,655.431686746988,3193073.233132339
35637,1257.930200803213,660.2509638554218,3188279.4753028634
35638,1257.930200803213,665.0702409638554,3183517.3772824504
35639,1257.930200803213,669.8895180722892,3178787.34684625
35640,1257.930200803213,674.708795180723,3174089.78648283
35641,1257.930200803213,679.5280722891566,3169425.0935025755
35642,1257.930200803213,684.3473493975904,3164793.66018528
35643,1257.930200803213,689.1666265060242,3160195.873964802
35644,1257.930200803213,693.9859036144579,3155632.117648673
35645,1257.930200803213,698.8051807228916,3151102.7696702
35646,1257.930200803213,703.6244578313253,3146608.204370663
35647,1257.930200803213,708.4437349397591,3142148.792309003
35648,1257.930200803213,713.2630120481929,3137724.9005963164
35649,1257.930200803213,718.0822891566265,3133336.8932524617
35650,1257.930200803213,722.9015662650603,3128985.13158199
35651,1257.930200803213,727.7208433734941,3124669.9745666557
35652,1257.930200803213,732.5401204819277,3120391.779271645
35653,1257.930200803213,737.3593975903615,3116150.9012628463
35654,1257.930200803213,742.1786746987952,3111947.6950323763
35655,1257.930200803213,746.997951807229,3107782.5144296796
35656,1257.930200803213,751.8172289156627,3103655.7130956315
35657,1257.930200803213,756.6365060240964,3099567.64489708
35658,1257.930200803213,761.4557831325302,3095518.664359414
35659,1257.930200803213,766.275060240964,3091509.127094843
35660,1257.930200803213,771.0943373493976,3087539.390224142
35661,1257.930200803213,775.9136144578314,3083609.812789867
35662,1257.930200803213,780.7328915662652,3079720.756159014
35663,1257.930200803213,785.5521686746988,3075872.5844133724
35664,1257.930200803213,790.3714457831326,3072065.66472593
35665,1257.930200803213,795.1907228915663,3068300.3677218095
35666,1257.930200803213,800.0100000000001,3064577.06782241
35667,1257.930200803213,804.8292771084338,3060896.143571548
35668,1257.930200803213,809.6485542168675,3057257.977942615
35669,1257.930200803213,814.4678313253013,3053662.958625813
35670,1257.930200803213,819.287108433735,3050111.478294821
35671,1257.930200803213,824.1063855421687,3046603.9348522592
35672,1257.930200803213,828.9256626506025,3043140.731653571
35673,1257.930200803213,833.7449397590362,3039722.277709051
35674,1257.930200803213,838.5642168674699,3036348.987863831
35675,1257.930200803213,843.3834939759037,3033021.2829558835
35676,1257.930200803213,848.2027710843374,3029739.5899520917
35677,1257.930200803213,853.0220481927712,3026504.342062683
35678,1257.930200803213,857.8413253012048,3023315.9788343054
35679,1257.930200803213,862.6606024096386,3020174.9462222587
35680,1257.930200803213,867.4798795180724,3017081.6966423728
35681,1257.930200803213,872.2991566265061,3014036.6890031723
35682,1257.930200803213,877.1184337349398,3011040.3887190446
35683,1257.930200803213,881.9377108433736,3008093.267705147
35684,1257.930200803213,886.7569879518073,3005195.804354944
35685,1257.930200803213,891.576265060241,3002348.4835011684
35686,1257.930200803213,896.3955421686748,2999551.796361227
35687,1257.930200803213,901.2148192771085,2996806.240467937
35688,1257.930200803213,906.0340963855423,2994112.3195866104
35689,1257.930200803213,910.8533734939759,2991470.5436194926
35690,1257.930200803213,915.6726506024097,2988881.428498548
35691,1257.930200803213,920.4919277108435,2986345.4960676585
35692,1257.930200803213,925.3112048192772,2983863.2739551957
35693,1257.930200803213,930.1304819277109,2981435.2954380345
35694,1257.930200803213,934.9497590361447,2979062.099297967
35695,1257.930200803213,939.7690361445784,2976744.229671498
35696,1257.930200803213,944.5883132530121,2974482.2358940206
35697,1257.930200803213,949.4075903614458,2972276.672339221
35698,1257.930200803213,954.2268674698796,2970128.098254679
35699,1257.930200803213,959.0461445783134,2968037.077594485
35700,1257.930200803213,963.865421686747,2966004.178849696
35701,1257.930200803213,968.6846987951808,2964029.9748774134
35702,1257.930200803213,973.5039759036146,2962115.042729229
35703,1257.930200803213,978.3232530120482,2960259.96347971
35704,1257.930200803213,983.142530120482,2958465.322055568
35705,1257.930200803213,987.9618072289157,2956731.707066134
35706,1257.930200803213,992.7810843373495,2955059.7106356514
35707,1257.930200803213,997.6003614457832,2953449.9282379276
35708,1257.930200803213,1002.4196385542169,2951902.9585337597
35709,1257.930200803213,1007.2389156626507,2950419.403211563
35710,1257.930200803213,1012.0581927710845,2948999.866831584
35711,1257.930200803213,1016.8774698795181,2947644.956673942
35712,1257.930200803213,1021.6967469879519,2946355.282590852
35713,1257.930200803213,1026.5160240963855,2945131.4568632194
35714,1257.930200803213,1031.3353012048194,2943974.0940617756
35715,1257.930200803213,1036.154578313253,2942883.810912933
35716,1257.930200803213,1040.9738554216867,2941861.2261694614
35717,1257.930200803213,1045.7931325301206,2940906.9604860563
35718,1257.930200803213,1050.6124096385543,2940021.6362998374
35719,1257.930200803213,1055.4316867469881,2939205.877715789
35720,1257.930200803213,1060.2509638554218,2938460.3103971393
35721,1257.930200803213,1065.0702409638554,2937785.5614606077
35722,1257.930200803213,1069.8895180722893,2937182.259376458
35723,1257.930200803213,1074.708795180723,2936651.0338732824
35724,1257.930200803213,1079.5280722891566,2936192.515847377
35725,1257.930200803213,1084.3473493975905,2935807.3372766
35726,1257.930200803213,1089.1666265060242,2935496.1311385324
35727,1257.930200803213,1093.9859036144578,2935259.531332831
35728,1257.930200803213,1098.8051807228917,2935098.172607554
35729,1257.930200803213,1103.6244578313253,2935012.6904893084
35730,1257.930200803213,1108.4437349397592,2935003.721216983
35731,1257.930200803213,1113.2630120481929,2935071.901678953
35732,1257.930200803213,1118.0822891566265,2935217.869353435
35733,1257.930200803213,1122.9015662650604,2935442.262251919
35734,1257.930200803213,1127.720843373494,2935745.7188653396
35735,1257.930200803213,1132.5401204819277,2936128.8781128973
35736,1257.930200803213,1137.3593975903616,2936592.3792932155
35737,1257.930200803213,1142.1786746987952,2937136.8620377113
35738,1257.930200803213,1146.997951807229,2937762.9662659303
35739,1257.930200803213,1151.8172289156628,2938471.3321426464
35740,1257.930200803213,1156.6365060240964,2939262.600036564
35741,1257.930200803213,1161.4557831325303,2940137.4104803973
35742,1257.930200803213,1166.275060240964,2941096.404132152
35743,1257.930200803213,1171.0943373493976,2942140.221737458
35744,1257.930200803213,1175.9136144578315,2943269.5040927264
35745,1257.930200803213,1180.7328915662652,2944484.8920090427
35746,1257.930200803213,1185.5521686746988,2945787.0262765624
35747,1257.930200803213,1190.3714457831327,2947176.547629325
35748,1257.930200803213,1195.1907228915663,2948654.096710301
35749,1257.930200803213,1200.01,2950220.3140365803
35750,1264.864497991968,0.01,4038567.600695409
35751,1264.864497991968,4.829277108433735,4031358.431104757
35752,1264.864497991968,9.64855421686747,4024156.2917706813
35753,1264.864497991968,14.467831325301207,4016962.449674947
35754,1264.864497991968,19.287108433734943,4009778.090838772
35755,1264.864497991968,24.106385542168677,4002604.3231495484
35756,1264.864497991968,28.925662650602415,3995442.1791539053
35757,1264.864497991968,33.74493975903614,3988292.6188181895
35758,1264.864497991968,38.56421686746988,3981156.532257039
35759,1264.864497991968,43.38349397590362,3974034.7424302706
35760,1264.864497991968,48.20277108433735,3966928.0078078923
35761,1264.864497991968,53.02204819277109,3959837.0250026993
35762,1264.864497991968,57.841325301204826,3952762.431369521
35763,1264.864497991968,62.66060240963856,3945704.807569876
35764,1264.864497991968,67.4798795180723,3938664.680100498
35765,1264.864497991968,72.29915662650603,3931642.523783921
35766,1264.864497991968,77.11843373493977,3924638.764219094
35767,1264.864497991968,81.93771084337351,3917653.7801898015
35768,1264.864497991968,86.75698795180725,3910687.9060284933
35769,1264.864497991968,91.57626506024097,3903741.4339330643
35770,1264.864497991968,96.39554216867471,3896814.616233987
35771,1264.864497991968,101.21481927710845,3889907.6676092115
35772,1264.864497991968,106.03409638554218,3883020.7672442426
35773,1264.864497991968,110.85337349397592,3876154.0609348384
35774,1264.864497991968,115.67265060240966,3869307.663129883
35775,1264.864497991968,120.49192771084338,3862481.6589120897
35776,1264.864497991968,125.31120481927712,3855676.105914356
35777,1264.864497991968,130.13048192771083,3848891.0361698084
35778,1264.864497991968,134.94975903614457,3842126.4578937613
35779,1264.864497991968,139.7690361445783,3835382.357196102
35780,1264.864497991968,144.58831325301205,3828658.6997228935
35781,1264.864497991968,149.40759036144578,3821955.4322262798
35782,1264.864497991968,154.22686746987952,3815272.484062103
35783,1264.864497991968,159.04614457831326,3808609.7686150116
35784,1264.864497991968,163.865421686747,3801967.184651143
35785,1264.864497991968,168.68469879518074,3795344.6175988885
35786,1264.864497991968,173.50397590361447,3788741.940758545
35787,1264.864497991968,178.3232530120482,3782159.0164420814
35788,1264.864497991968,183.14253012048192,3775595.6970445826
35789,1264.864497991968,187.96180722891566,3769051.8260492687
35790,1264.864497991968,192.7810843373494,3762527.2389683854
35791,1264.864497991968,197.60036144578314,3756021.7642225
35792,1264.864497991968,202.41963855421687,3749535.223961125
35793,1264.864497991968,207.2389156626506,3743067.4348278185
35794,1264.864497991968,212.05819277108435,3736618.2086731745
35795,1264.864497991968,216.8774698795181,3730187.35321935
35796,1264.864497991968,221.69674698795183,3723774.672679966
35797,1264.864497991968,226.51602409638556,3717379.968339352
35798,1264.864497991968,231.3353012048193,3711003.03909527
35799,1264.864497991968,236.154578313253,3704643.6819692887
35800,1264.864497991968,240.97385542168675,3698301.6925890553
35801,1264.864497991968,245.7931325301205,3691976.8656467088
35802,1264.864497991968,250.61240963855423,3685668.995337637
35803,1264.864497991968,255.43168674698796,3679377.875783721
35804,1264.864497991968,260.2509638554217,3673103.3014450734
35805,1264.864497991968,265.07024096385544,3666845.0675241672
35806,1264.864497991968,269.88951807228915,3660602.9703660123
35807,1264.864497991968,274.7087951807229,3654376.8078578585
35808,1264.864497991968,279.5280722891566,3648166.379831619
35809,1264.864497991968,284.3473493975904,3641971.488471945
35810,1264.864497991968,289.1666265060241,3635791.93873253
35811,1264.864497991968,293.98590361445787,3629627.538762907
35812,1264.864497991968,298.8051807228916,3623478.1003476293
35813,1264.864497991968,303.62445783132534,3617343.439359321
35814,1264.864497991968,308.44373493975905,3611223.376226691
35815,1264.864497991968,313.26301204819276,3605117.7364181667
35816,1264.864497991968,318.08228915662653,3599026.3509414145
35817,1264.864497991968,322.90156626506024,3592949.0568585047
35818,1264.864497991968,327.720843373494,3586885.697816117
35819,1264.864497991968,332.5401204819277,3580836.124589722
35820,1264.864497991968,337.3593975903615,3574800.1956402254
35821,1264.864497991968,342.1786746987952,3568777.777681189
35822,1264.864497991968,346.99795180722896,3562768.7462543887
35823,1264.864497991968,351.81722891566267,3556772.9863110078
35824,1264.864497991968,356.63650602409643,3550790.392795588
35825,1264.864497991968,361.45578313253014,3544820.8712294493
35826,1264.864497991968,366.27506024096385,3538864.3382901684
35827,1264.864497991968,371.0943373493976,3532920.722383431
35828,1264.864497991968,375.91361445783133,3526989.9642035216
35829,1264.864497991968,380.7328915662651,3521072.017278608
35830,1264.864497991968,385.5521686746988,3515166.848496988
35831,1264.864497991968,390.3714457831326,3509274.438610507
35832,1264.864497991968,395.1907228915663,3503394.7827114924
35833,1264.864497991968,400.01000000000005,3497527.8906796733
35834,1264.864497991968,404.82927710843376,3491673.787595805
35835,1264.864497991968,409.6485542168675,3485832.5141189587
35836,1264.864497991968,414.46783132530123,3480004.1268247035
35837,1264.864497991968,419.28710843373494,3474188.698501728
35838,1264.864497991968,424.1063855421687,3468386.3184047574
35839,1264.864497991968,428.9256626506024,3462597.092461943
35840,1264.864497991968,433.7449397590362,3456821.143435186
35841,1264.864497991968,438.5642168674699,3451058.6110321754
35842,1264.864497991968,443.38349397590366,3445309.651969163
35843,1264.864497991968,448.20277108433737,3439574.4399837432
35844,1264.864497991968,453.02204819277114,3433853.1657971246
35845,1264.864497991968,457.84132530120485,3428146.037025566
35846,1264.864497991968,462.6606024096386,3422453.278040827
35847,1264.864497991968,467.4798795180723,3416775.1297796033
35848,1264.864497991968,472.29915662650603,3411111.84950216
35849,1264.864497991968,477.1184337349398,3405463.7105004243
35850,1264.864497991968,481.9377108433735,3399831.0017560953
35851,1264.864497991968,486.7569879518073,3394214.027549449
35852,1264.864497991968,491.576265060241,3388613.107019836
35853,1264.864497991968,496.39554216867475,3383028.5736790667
35854,1264.864497991968,501.21481927710846,3377460.774879319
35855,1264.864497991968,506.0340963855422,3371910.071237432
35856,1264.864497991968,510.85337349397594,3366376.8360179556
35857,1264.864497991968,515.6726506024097,3360861.4544776636
35858,1264.864497991968,520.4919277108434,3355364.32317469
35859,1264.864497991968,525.3112048192771,3349885.849245852
35860,1264.864497991968,530.1304819277109,3344426.4496561163
35861,1264.864497991968,534.9497590361447,3338986.550424511
35862,1264.864497991968,539.7690361445783,3333566.58583107
35863,1264.864497991968,544.5883132530121,3328166.9976096605
35864,1264.864497991968,549.4075903614458,3322788.2341316952
35865,1264.864497991968,554.2268674698796,3317430.7495857608
35866,1264.864497991968,559.0461445783133,3312095.0031582834
35867,1264.864497991968,563.865421686747,3306781.4582202234
35868,1264.864497991968,568.6846987951808,3301490.5815246534
35869,1264.864497991968,573.5039759036144,3296222.842419872
35870,1264.864497991968,578.3232530120482,3290978.712082495
35871,1264.864497991968,583.142530120482,3285758.6627745815
35872,1264.864497991968,587.9618072289157,3280563.167128632
35873,1264.864497991968,592.7810843373494,3275392.697463886
35874,1264.864497991968,597.6003614457832,3270247.7251370354
35875,1264.864497991968,602.4196385542169,3265128.719930124
35876,1264.864497991968,607.2389156626507,3260036.1494780392
35877,1264.864497991968,612.0581927710844,3254970.478737703
35878,1264.864497991968,616.8774698795181,3249932.169500724
35879,1264.864497991968,621.6967469879519,3244921.6799509795
35880,1264.864497991968,626.5160240963855,3239939.4642682825
35881,1264.864497991968,631.3353012048193,3234985.9722790034
35882,1264.864497991968,636.1545783132531,3230061.649154253
35883,1264.864497991968,640.9738554216868,3225166.935155908
35884,1264.864497991968,645.7931325301205,3220302.2654305627
35885,1264.864497991968,650.6124096385543,3215468.0698511438
35886,1264.864497991968,655.431686746988,3210664.7729057358
35887,1264.864497991968,660.2509638554218,3205892.7936328663
35888,1264.864497991968,665.0702409638554,3201152.5456022797
35889,1264.864497991968,669.8895180722892,3196444.4369399566
35890,1264.864497991968,674.708795180723,3191768.870395969
35891,1264.864497991968,679.5280722891566,3187126.24345349
35892,1264.864497991968,684.3473493975904,3182516.9484770857
35893,1264.864497991968,689.1666265060242,3177941.3728983058
35894,1264.864497991968,693.9859036144579,3173399.899436299
35895,1264.864497991968,698.8051807228916,3168892.9063511733
35896,1264.864497991968,703.6244578313253,3164420.7677275646
35897,1264.864497991968,708.4437349397591,3159983.853785895
35898,1264.864497991968,713.2630120481929,3155582.531218627
35899,1264.864497991968,718.0822891566265,3151217.1635487867
35900,1264.864497991968,722.9015662650603,3146888.1115080346
35901,1264.864497991968,727.7208433734941,3142595.7334314375
35902,1264.864497991968,732.5401204819277,3138340.385666201
35903,1264.864497991968,737.3593975903615,3134122.422991581
35904,1264.864497991968,742.1786746987952,3129942.1990472153
35905,1264.864497991968,746.997951807229,3125800.0667672227
35906,1264.864497991968,751.8172289156627,3121696.3788174423
35907,1264.864497991968,756.6365060240964,3117631.488033247
35908,1264.864497991968,761.4557831325302,3113605.747855542
35909,1264.864497991968,766.275060240964,3109619.5127625745
35910,1264.864497991968,771.0943373493976,3105673.138695359
35911,1264.864497991968,775.9136144578314,3101766.983474618
35912,1264.864497991968,780.7328915662652,3097901.4072072874
35913,1264.864497991968,785.5521686746988,3094076.7726807906
35914,1264.864497991968,790.3714457831326,3090293.4457433904
35915,1264.864497991968,795.1907228915663,3086551.795669131
35916,1264.864497991968,800.0100000000001,3082852.1955059962
35917,1264.864497991968,804.8292771084338,3079195.0224061008
35918,1264.864497991968,809.6485542168675,3075580.65793684
35919,1264.864497991968,814.4678313253013,3072009.488372144
35920,1264.864497991968,819.287108433735,3068481.9049630812
35921,1264.864497991968,824.1063855421687,3064998.30418723
35922,1264.864497991968,828.9256626506025,3061559.087976388
35923,1264.864497991968,833.7449397590362,3058164.663922319
35924,1264.864497991968,838.5642168674699,3054815.44546041
35925,1264.864497991968,843.3834939759037,3051511.852031158
35926,1264.864497991968,848.2027710843374,3048254.30921968
35927,1264.864497991968,853.0220481927712,3045043.248873369
35928,1264.864497991968,857.8413253012048,3041879.109198119
35929,1264.864497991968,862.6606024096386,3038762.334833477
35930,1264.864497991968,867.4798795180724,3035693.376907334
35931,1264.864497991968,872.2991566265061,3032672.6930706776
35932,1264.864497991968,877.1184337349398,3029700.747513215
35933,1264.864497991968,881.9377108433736,3026778.010960515
35934,1264.864497991968,886.7569879518073,3023904.9606535845
35935,1264.864497991968,891.576265060241,3021082.080311724
35936,1264.864497991968,896.3955421686748,3018309.860079556
35937,1264.864497991968,901.2148192771085,3015588.79645925
35938,1264.864497991968,906.0340963855423,3012919.392228864
35939,1264.864497991968,910.8533734939759,3010302.1563478536
35940,1264.864497991968,915.6726506024097,3007737.6038507344
35941,1264.864497991968,920.4919277108435,3005226.2557299533
35942,1264.864497991968,925.3112048192772,3002768.6388089578
35943,1264.864497991968,930.1304819277109,3000365.285606519
35944,1264.864497991968,934.9497590361447,2998016.734193255
35945,1264.864497991968,939.7690361445784,2995723.5280414103
35946,1264.864497991968,944.5883132530121,2993486.2158687795
35947,1264.864497991968,949.4075903614458,2991305.351477771
35948,1264.864497991968,954.2268674698796,2989181.493590464
35949,1264.864497991968,959.0461445783134,2987115.205680553
35950,1264.864497991968,963.865421686747,2985107.0558030107
35951,1264.864497991968,968.6846987951808,2983157.6164222215
35952,1264.864497991968,973.5039759036146,2981267.464239379
35953,1264.864497991968,978.3232530120482,2979437.180019808
35954,1264.864497991968,983.142530120482,2977667.348420882
35955,1264.864497991968,987.9618072289157,2975958.557821148
35956,1264.864497991968,992.7810843373495,2974311.4001511834
35957,1264.864497991968,997.6003614457832,2972726.4707267554
35958,1264.864497991968,1002.4196385542169,2971204.3680846826
35959,1264.864497991968,1007.2389156626507,2969745.693821853
35960,1264.864497991968,1012.0581927710845,2968351.0524377674
35961,1264.864497991968,1016.8774698795181,2967021.051180919
35962,1264.864497991968,1021.6967469879519,2965756.2998992694
35963,1264.864497991968,1026.5160240963855,2964557.4108951217
35964,1264.864497991968,1031.3353012048194,2963424.998784512
35965,1264.864497991968,1036.154578313253,2962359.6803613245
35966,1264.864497991968,1040.9738554216867,2961362.07446621
35967,1264.864497991968,1045.7931325301206,2960432.8018604387
35968,1264.864497991968,1050.6124096385543,2959572.48510468
35969,1264.864497991968,1055.4316867469881,2958781.7484427597
35970,1264.864497991968,1060.2509638554218,2958061.217690375
35971,1264.864497991968,1065.0702409638554,2957411.5201287214
35972,1264.864497991968,1069.8895180722893,2956833.2844029595
35973,1264.864497991968,1074.708795180723,2956327.140425461
35974,1264.864497991968,1079.5280722891566,2955893.7192836786
35975,1264.864497991968,1084.3473493975905,2955533.653152561
35976,1264.864497991968,1089.1666265060242,2955247.57521134
35977,1264.864497991968,1093.9859036144578,2955036.119564517
35978,1264.864497991968,1098.8051807228917,2954899.9211669224
35979,1264.864497991968,1103.6244578313253,2954839.615752645
35980,1264.864497991968,1108.4437349397592,2954855.839767598
35981,1264.864497991968,1113.2630120481929,2954949.2303056135
35982,1264.864497991968,1118.0822891566265,2955120.4250477813
35983,1264.864497991968,1122.9015662650604,2955370.062204883
35984,1264.864497991968,1127.720843373494,2955698.7804626483
35985,1264.864497991968,1132.5401204819277,2956107.218929736
35986,1264.864497991968,1137.3593975903616,2956596.0170880724
35987,1264.864497991968,1142.1786746987952,2957165.814745515
35988,1264.864497991968,1146.997951807229,2957817.251990479
35989,1264.864497991968,1151.8172289156628,2958550.9691484505
35990,1264.864497991968,1156.6365060240964,2959367.6067400933
35991,1264.864497991968,1161.4557831325303,2960267.805440848
35992,1264.864497991968,1166.275060240964,2961252.206041727
35993,1264.864497991968,1171.0943373493976,2962321.4494112697
35994,1264.864497991968,1175.9136144578315,2963476.1764583127
35995,1264.864497991968,1180.7328915662652,2964717.0280955904
35996,1264.864497991968,1185.5521686746988,2966044.6452038633
35997,1264.864497991968,1190.3714457831327,2967459.6685964917
35998,1264.864497991968,1195.1907228915663,2968962.7389843143
35999,1264.864497991968,1200.01,2970554.4969406636
36000,1271.798795180723,0.01,4052526.2977787214
36001,1271.798795180723,4.829277108433735,4045362.1029395377
36002,1271.798795180723,9.64855421686747,4038204.6043158467
36003,1271.798795180723,14.467831325301207,4031055.0577166146
36004,1271.798795180723,19.287108433734943,4023914.6389118936
36005,1271.798795180723,24.106385542168677,4016784.44643759
36006,1271.798795180723,28.925662650602415,4009665.504365473
36007,1271.798795180723,33.74493975903614,4002558.7650395883
36008,1271.798795180723,38.56421686746988,3995465.111779771
36009,1271.798795180723,43.38349397590362,3988385.361552555
36010,1271.798795180723,48.20277108433735,3981320.2676093993
36011,1271.798795180723,53.02204819277109,3974270.5220917217
36012,1271.798795180723,57.841325301204826,3967236.7586019537
36013,1271.798795180723,62.66060240963856,3960219.554739439
36014,1271.798795180723,67.4798795180723,3953219.434599749
36015,1271.798795180723,72.29915662650603,3946236.8712357297
36016,1271.798795180723,77.11843373493977,3939272.289078336
36017,1271.798795180723,81.93771084337351,3932326.066315156
36018,1271.798795180723,86.75698795180725,3925398.537224354
36019,1271.798795180723,91.57626506024097,3918489.994461657
36020,1271.798795180723,96.39554216867471,3911600.6912979195
36021,1271.798795180723,101.21481927710845,3904730.8438048046
36022,1271.798795180723,106.03409638554218,3897880.6329860543
36023,1271.798795180723,110.85337349397592,3891050.20685194
36024,1271.798795180723,115.67265060240966,3884239.6824345193
36025,1271.798795180723,120.49192771084338,3877449.147741447
36026,1271.798795180723,125.31120481927712,3870678.663646266
36027,1271.798795180723,130.13048192771083,3863928.2657132517
36028,1271.798795180723,134.94975903614457,3857197.965955163
36029,1271.798795180723,139.7690361445783,3850487.7545224153
36030,1271.798795180723,144.58831325301205,3843797.601322566
36031,1271.798795180723,149.40759036144578,3837127.457569203
36032,1271.798795180723,154.22686746987952,3830477.25725972
36033,1271.798795180723,159.04614457831326,3823846.918581748
36034,1271.798795180723,163.865421686747,3817236.3452483737
36035,1271.798795180723,168.68469879518074,3810645.4277626313
36036,1271.798795180723,173.50397590361447,3804074.044612105
36037,1271.798795180723,178.3232530120482,3797522.0633948296
36038,1271.798795180723,183.14253012048192,3790989.3418780593
36039,1271.798795180723,187.96180722891566,3784475.728991755
36040,1271.798795180723,192.7810843373494,3777981.065759084
36041,1271.798795180723,197.60036144578314,3771505.1861663875
36042,1271.798795180723,202.41963855421687,3765047.9179755333
36043,1271.798795180723,207.2389156626506,3758609.0834817155
36044,1271.798795180723,212.05819277108435,3752188.5002200915
36045,1271.798795180723,216.8774698795181,3745785.981624813
36046,1271.798795180723,221.69674698795183,3739401.337644241
36047,1271.798795180723,226.51602409638556,3733034.375316252
36048,1271.798795180723,231.3353012048193,3726684.8993076845
36049,1271.798795180723,236.154578313253,3720352.7124220342
36050,1271.798795180723,240.97385542168675,3714037.6160795884
36051,1271.798795180723,245.7931325301205,3707739.410774136
36052,1271.798795180723,250.61240963855423,3701457.8965104334
36053,1271.798795180723,255.43168674698796,3695192.873226444
36054,1271.798795180723,260.2509638554217,3688944.141204343
36055,1271.798795180723,265.07024096385544,3682711.501474074
36056,1271.798795180723,269.88951807228915,3676494.756213076
36057,1271.798795180723,274.7087951807229,3670293.709145597
36058,1271.798795180723,279.5280722891566,3664108.165944729
36059,1271.798795180723,284.3473493975904,3657937.9346400225
36060,1271.798795180723,289.1666265060241,3651782.8260332537
36061,1271.798795180723,293.98590361445787,3645642.6541245333
36062,1271.798795180723,298.8051807228916,3639517.2365506147
36063,1271.798795180723,303.62445783132534,3633406.3950368627
36064,1271.798795180723,308.44373493975905,3627309.955863954
36065,1271.798795180723,313.26301204819276,3621227.7503499384
36066,1271.798795180723,318.08228915662653,3615159.615347909
36067,1271.798795180723,322.90156626506024,3609105.393759066
36068,1271.798795180723,327.720843373494,3603064.9350605253
36069,1271.798795180723,332.5401204819277,3597038.0958468528
36070,1271.798795180723,337.3593975903615,3591024.7403837997
36071,1271.798795180723,342.1786746987952,3585024.7411724026
36072,1271.798795180723,346.99795180722896,3579037.9795211875
36073,1271.798795180723,351.81722891566267,3573064.346123872
36074,1271.798795180723,356.63650602409643,3567103.7416396486
36075,1271.798795180723,361.45578313253014,3561156.077272887
36076,1271.798795180723,366.27506024096385,3555221.27534879
36077,1271.798795180723,371.0943373493976,3549299.2698814482
36078,1271.798795180723,375.91361445783133,3543390.0071305446
36079,1271.798795180723,380.7328915662651,3537493.4461429156
36080,1271.798795180723,385.5521686746988,3531609.5592752025
36081,1271.798795180723,390.3714457831326,3525738.3326938003
36082,1271.798795180723,395.1907228915663,3519879.766848482
36083,1271.798795180723,400.01000000000005,3514033.8769162092
36084,1271.798795180723,404.82927710843376,3508200.693211843
36085,1271.798795180723,409.6485542168675,3502380.2615627158
36086,1271.798795180723,414.46783132530123,3496572.643644297
36087,1271.798795180723,419.28710843373494,3490777.9172744956
36088,1271.798795180723,424.1063855421687,3484996.176664418
36089,1271.798795180723,428.9256626506024,3479227.5326237455
36090,1271.798795180723,433.7449397590362,3473472.112719173
36091,1271.798795180723,438.5642168674699,3467730.0613846537
36092,1271.798795180723,443.38349397590366,3462001.53998243
36093,1271.798795180723,448.20277108433737,3456286.726814123
36094,1271.798795180723,453.02204819277114,3450585.8170813196
36095,1271.798795180723,457.84132530120485,3444899.022795328
36096,1271.798795180723,462.6606024096386,3439226.5726359263
36097,1271.798795180723,467.4798795180723,3433568.711759112
36098,1271.798795180723,472.29915662650603,3427925.7015540283
36099,1271.798795180723,477.1184337349398,3422297.8193493853
36100,1271.798795180723,481.9377108433735,3416685.3580699377
36101,1271.798795180723,486.7569879518073,3411088.6258437303
36102,1271.798795180723,491.576265060241,3405507.9455611547
