,P,T,U
8812,888888956.7727557,482.54969696969704,691716.4439226359
8813,888888956.7727557,499.99050505050513,748836.9200236769
8814,888888956.7727557,517.4313131313132,805811.8605813256
8815,888888956.7727557,534.8721212121213,862645.036791063
8816,888888956.7727557,552.3129292929293,919336.4781241656
8817,888888956.7727557,569.7537373737375,975883.8530129183
8818,888888956.7727557,587.1945454545455,1032283.4694092494
8819,888888956.7727557,604.6353535353536,1088530.9842087706
8820,888888956.7727557,622.0761616161617,1144621.8941554043
8821,888888956.7727557,639.5169696969698,1200551.8653216506
8822,888888956.7727557,656.9577777777779,1256316.945037716
8823,888888956.7727557,674.3985858585859,1311913.689682836
8824,888888956.7727557,691.8393939393941,1367339.2331770733
8825,888888956.7727557,709.2802020202021,1422591.314799625
8826,888888956.7727557,726.7210101010103,1477668.279869728
8827,888888956.7727557,744.1618181818183,1532569.0631317191
8828,888888956.7727557,761.6026262626264,1587293.1618214406
8829,888888956.7727557,779.0434343434345,1641840.6041524897
8830,888888956.7727557,796.4842424242424,1696211.9104769358
8831,888888956.7727557,813.9250505050506,1750408.065663616
8832,888888956.7727557,831.3658585858586,1804430.4791496424
8833,888888956.7727557,848.8066666666668,1858280.954400503
8834,888888956.7727557,866.2474747474748,1911961.6579283618
8835,888888956.7727557,883.688282828283,1965475.0897991457
8836,888888956.7727557,901.129090909091,2018824.055323233
8837,888888956.7727557,918.569898989899,2072011.6375746364
8838,888888956.7727557,936.0107070707072,2125041.1703926153
8839,888888956.7727557,953.4515151515152,2177916.211571451
8840,888888956.7727557,970.8923232323234,2230640.5160220237
8841,888888956.7727557,988.3331313131314,2283218.0087805428
8842,888888956.7727557,1005.7739393939396,2335652.7578339144
8843,888888956.7727557,1023.2147474747476,2387948.9468198526
8844,888888956.7727557,1040.6555555555556,2440110.847736854
8845,888888956.7727557,1058.0963636363638,2492142.7938611615
8846,888888956.7727557,1075.5371717171718,2544049.1531124497
8847,888888956.7727557,1092.97797979798,2595834.3021375244
8848,888888956.7727557,1110.418787878788,2647502.601392151
8849,888888956.7727557,1127.8595959595962,2699058.37149741
8850,888888956.7727557,1145.3004040404041,2750505.8711305982
8851,888888956.7727557,1162.7412121212124,2801849.276684507
8852,888888956.7727557,1180.1820202020203,2853092.6638951236
8853,888888956.7727557,1197.6228282828283,2904239.9915990965
8854,888888956.7727557,1215.0636363636365,2955295.087740396
8855,888888956.7727557,1232.5044444444445,3006261.6377028693
8856,888888956.7727557,1249.9452525252527,3057143.175002559
8857,888888956.7727557,1267.3860606060607,3107943.0743327886
8858,888888956.7727557,1284.826868686869,3158664.546916
8859,888888956.7727557,1302.267676767677,3209310.6380808023
8860,888888956.7727557,1319.7084848484849,3259884.2269504177
8861,888888956.7727557,1337.149292929293,3310388.028100322
8862,888888956.7727557,1354.590101010101,3360824.5950188423
8863,888888956.7727557,1372.0309090909093,3411196.3251843597
8864,888888956.7727557,1389.4717171717173,3461505.466557541
8865,888888956.7727557,1406.9125252525253,3511754.125275987
8866,888888956.7727557,1424.3533333333335,3561944.2743323497
8867,888888956.7727557,1441.7941414141414,3612077.763015153
8868,888888956.7727557,1459.2349494949497,3662156.326894088
8869,888888956.7727557,1476.6757575757576,3712181.5981382313
8870,888888956.7727557,1494.1165656565659,3762155.118438186
8871,888888956.7727557,1511.5573737373738,3812078.3389950898
8872,888888956.7727557,1528.998181818182,3861952.6471553007
8873,888888956.7727557,1546.43898989899,3911779.364599476
8874,888888956.7727557,1563.879797979798,3961559.759716345
8875,888888956.7727557,1581.3206060606062,4011295.056282914
8876,888888956.7727557,1598.7614141414142,4060986.441450637
8877,888888956.7727557,1616.2022222222224,4110635.072976259
8878,888888956.7727557,1633.6430303030304,4160242.085657858
8879,888888956.7727557,1651.0838383838386,4209808.596957096
8880,888888956.7727557,1668.5246464646466,4259335.711807483
8881,888888956.7727557,1685.9654545454546,4308824.526624933
8882,888888956.7727557,1703.4062626262628,4358276.132551225
8883,888888956.7727557,1720.8470707070708,4407691.61797274
8884,888888956.7727557,1738.287878787879,4457072.070366079
8885,888888956.7727557,1755.728686868687,4506418.5775290765
8886,888888956.7727557,1773.1694949494952,4555732.228260224
8887,888888956.7727557,1790.6103030303032,4605014.112551934
8888,888888956.7727557,1808.0511111111111,4654265.321363724
8889,888888956.7727557,1825.4919191919194,4703486.946040269
8890,888888956.7727557,1842.9327272727273,4752680.077436957
8891,888888956.7727557,1860.3735353535355,4801845.804812178
8892,888888956.7727557,1877.8143434343435,4850985.21454127
8893,888888956.7727557,1895.2551515151517,4900099.388702392
8894,888888956.7727557,1912.6959595959597,4949189.403579349
8895,888888956.7727557,1930.136767676768,4998256.328121292
8896,888888956.7727557,1947.577575757576,5047301.222393808
8897,888888956.7727557,1965.018383838384,5096325.136050923
8898,888888956.7727557,1982.459191919192,5145329.106852639
8899,888888956.7727557,1999.9,5194314.159248051
8901,898989960.6934143,290.70080808080814,44747.489080984284
8902,898989960.6934143,308.1416161616162,104873.26204856107
8903,898989960.6934143,325.5824242424243,165506.3351099948
8904,898989960.6934143,343.0232323232324,225734.46915967765
8905,898989960.6934143,360.4640404040405,285343.972776078
8906,898989960.6934143,377.90484848484857,344364.69083543046
8907,898989960.6934143,395.3456565656566,402893.8414642608
8908,898989960.6934143,412.7864646464647,461031.813130562
8909,898989960.6934143,430.2272727272728,518861.87697417167
8910,898989960.6934143,447.66808080808084,576446.5363698201
8911,898989960.6934143,465.10888888888894,633829.6727886731
8912,898989960.6934143,482.54969696969704,691040.2451238562
8913,898989960.6934143,499.99050505050513,748095.9568732472
8914,898989960.6934143,517.4313131313132,805006.3741703859
8915,898989960.6934143,534.8721212121213,861775.3979184811
8916,898989960.6934143,552.3129292929293,918403.1468519112
8917,898989960.6934143,569.7537373737375,974887.3529403666
8918,898989960.6934143,587.1945454545455,1031224.372410224
8919,898989960.6934143,604.6353535353536,1087409.9024338662
8920,898989960.6934143,622.0761616161617,1143439.4769294925
8921,898989960.6934143,639.5169696969698,1199308.7992008845
8922,898989960.6934143,656.9577777777779,1255013.9557432006
8923,898989960.6934143,674.3985858585859,1310551.544988552
8924,898989960.6934143,691.8393939393941,1365918.746059594
8925,898989960.6934143,709.2802020202021,1421113.3463553067
8926,898989960.6934143,726.7210101010103,1476133.741642013
8927,898989960.6934143,744.1618181818183,1530978.9186025814
8928,898989960.6934143,761.6026262626264,1585648.4269103855
8929,898989960.6934143,779.0434343434345,1640142.3466844205
8930,898989960.6934143,796.4842424242424,1694461.2483630923
8931,898989960.6934143,813.9250505050506,1748606.164364018
8932,898989960.6934143,831.3658585858586,1802578.5478981002
8933,898989960.6934143,848.8066666666668,1856380.241667617
8934,898989960.6934143,866.2474747474748,1910013.446192062
8935,898989960.6934143,883.688282828283,1963480.6898019994
8936,898989960.6934143,901.129090909091,2016784.8000100276
8937,898989960.6934143,918.569898989899,2069928.8759093424
8938,898989960.6934143,936.0107070707072,2122916.2612511767
8939,898989960.6934143,953.4515151515152,2175750.51789634
8940,898989960.6934143,970.8923232323234,2228435.399407183
8941,898989960.6934143,988.3331313131314,2280974.824632367
8942,898989960.6934143,1005.7739393939396,2333372.8512267713
8943,898989960.6934143,1023.2147474747476,2385633.6491347114
8944,898989960.6934143,1040.6555555555556,2437761.4741403367
8945,898989960.6934143,1058.0963636363638,2489760.641651169
8946,898989960.6934143,1075.5371717171718,2541635.500926623
8947,898989960.6934143,1092.97797979798,2593390.4099931293
8948,898989960.6934143,1110.418787878788,2645029.711501289
8949,898989960.6934143,1127.8595959595962,2696557.709780352
8950,898989960.6934143,1145.3004040404041,2747978.649332739
8951,898989960.6934143,1162.7412121212124,2799296.6949891504
8952,898989960.6934143,1180.1820202020203,2850515.9139149976
8953,898989960.6934143,1197.6228282828283,2901640.259624029
8954,898989960.6934143,1215.0636363636365,2952673.558116826
8955,898989960.6934143,1232.5044444444445,3003619.4962224383
8956,898989960.6934143,1249.9452525252527,3054481.612181816
8957,898989960.6934143,1267.3860606060607,3105263.288473435
8958,898989960.6934143,1284.826868686869,3155967.74684525
8959,898989960.6934143,1302.267676767677,3206598.0454833764
8960,898989960.6934143,1319.7084848484849,3257157.078217651
8961,898989960.6934143,1337.149292929293,3307647.5756370523
8962,898989960.6934143,1354.590101010101,3358072.1079649343
8963,898989960.6934143,1372.0309090909093,3408433.089524513
8964,898989960.6934143,1389.4717171717173,3458732.784609864
8965,898989960.6934143,1406.9125252525253,3508973.3145663464
8966,898989960.6934143,1424.3533333333335,3559156.6658772994
8967,898989960.6934143,1441.7941414141414,3609284.6990507836
8968,898989960.6934143,1459.2349494949497,3659359.158101104
8969,898989960.6934143,1476.6757575757576,3709381.680424662
8970,898989960.6934143,1494.1165656565659,3759353.806878116
8971,898989960.6934143,1511.5573737373738,3809276.9939600183
8972,898989960.6934143,1528.998181818182,3859152.6149873184
8973,898989960.6934143,1546.43898989899,3908981.9836728494
8974,898989960.6934143,1563.879797979798,3958766.3535451875
8975,898989960.6934143,1581.3206060606062,4008506.9292675257
8976,898989960.6934143,1598.7614141414142,4058204.8747253576
8977,898989960.6934143,1616.2022222222224,4107861.3204258317
8978,898989960.6934143,1633.6430303030304,4157477.37016141
8979,898989960.6934143,1651.0838383838386,4207054.106910015
8980,898989960.6934143,1668.5246464646466,4256592.597962056
8981,898989960.6934143,1685.9654545454546,4306093.899281083
8982,898989960.6934143,1703.4062626262628,4355559.059119117
8983,898989960.6934143,1720.8470707070708,4404989.120920029
8984,898989960.6934143,1738.287878787879,4454385.125554089
8985,898989960.6934143,1755.728686868687,4503748.112934566
8986,898989960.6934143,1773.1694949494952,4553079.123072679
8987,898989960.6934143,1790.6103030303032,4602379.196630703
8988,898989960.6934143,1808.0511111111111,4651649.375034556
8989,898989960.6934143,1825.4919191919194,4700890.700207325
8990,898989960.6934143,1842.9327272727273,4750104.2139836345
8991,898989960.6934143,1860.3735353535355,4799290.9572624
8992,898989960.6934143,1877.8143434343435,4848451.968952021
8993,898989960.6934143,1895.2551515151517,4897588.284758049
8994,898989960.6934143,1912.6959595959597,4946700.935858846
8995,898989960.6934143,1930.136767676768,4995790.947510052
8996,898989960.6934143,1947.577575757576,5044859.337613742
8997,898989960.6934143,1965.018383838384,5093907.115283451
8998,898989960.6934143,1982.459191919192,5142935.279431525
8999,898989960.6934143,1999.9,5191944.817400827
9001,909090964.6140729,290.70080808080814,44688.68703620297
9002,909090964.6140729,308.1416161616162,104767.84532778422
9003,909090964.6140729,325.5824242424243,165358.879687258
9004,909090964.6140729,343.0232323232324,225542.96505190508
9005,909090964.6140729,360.4640404040405,285103.8778042891
9006,909090964.6140729,377.90484848484857,344071.31652415154
9007,909090964.6140729,395.3456565656566,402543.31583714933
9008,909090964.6140729,412.7864646464647,460621.29394843534
9009,909090964.6140729,430.2272727272728,518389.4546115718
9010,909090964.6140729,447.66808080808084,575911.0447006321
9011,909090964.6140729,465.10888888888894,633230.5002350428
9012,909090964.6140729,482.54969696969704,690377.1773613129
9013,909090964.6140729,499.99050505050513,747369.0567324212
9014,909090964.6140729,517.4313131313132,804215.8946506428
9015,909090964.6140729,534.8721212121213,860921.7216647405
9016,909090964.6140729,552.3129292929293,917486.7456358906
9017,909090964.6140729,569.7537373737375,973908.7617585189
9018,909090964.6140729,587.1945454545455,1030184.1739923495
9019,909090964.6140729,604.6353535353536,1086308.718982416
9020,909090964.6140729,622.0761616161617,1142277.9667767657
9021,909090964.6140729,639.5169696969698,1198087.6565979267
9022,909090964.6140729,656.9577777777779,1253733.9125927677
9023,909090964.6140729,674.3985858585859,1309213.3735283955
9024,909090964.6140729,691.8393939393941,1364523.2618610316
9025,909090964.6140729,709.2802020202021,1419661.41112838
9026,909090964.6140729,726.7210101010103,1474626.2654963944
9027,909090964.6140729,744.1618181818183,1529416.8615196631
9028,909090964.6140729,761.6026262626264,1584032.7992698036
9029,909090964.6140729,779.0434343434345,1638474.2088058107
9030,909090964.6140729,796.4842424242424,1692741.7087949582
9031,909090964.6140729,813.9250505050506,1746836.3775004437
9032,909090964.6140729,831.3658585858586,1800759.7103771472
9033,909090964.6140729,848.8066666666668,1854513.5880293676
9034,909090964.6140729,866.2474747474748,1908100.2438538638
9035,909090964.6140729,883.688282828283,1961522.23352017
9036,909090964.6140729,901.129090909091,2014782.4060117328
9037,909090964.6140729,918.569898989899,2067883.8758844377
9038,909090964.6140729,936.0107070707072,2120829.996392217
9039,909090964.6140729,953.4515151515152,2173624.3331657243
9040,909090964.6140729,970.8923232323234,2226270.638194856
9041,909090964.6140729,988.3331313131314,2278772.823946414
9042,909090964.6140729,1005.7739393939396,2331134.9375340007
9043,909090964.6140729,1023.2147474747476,2383361.1349403406
9044,909090964.6140729,1040.6555555555556,2435455.6553665837
9045,909090964.6140729,1058.0963636363638,2487422.795845001
9046,909090964.6140729,1075.5371717171718,2539266.8862985363
9047,909090964.6140729,1092.97797979798,2590992.2652623043
9048,909090964.6140729,1110.418787878788,2642603.2564987843
9049,909090964.6140729,1127.8595959595962,2694104.1467414363
9050,909090964.6140729,1145.3004040404041,2745499.164792564
9051,909090964.6140729,1162.7412121212124,2796792.4621826764
9052,909090964.6140729,1180.1820202020203,2847988.0955726607
9053,909090964.6140729,1197.6228282828283,2899090.0110486615
9054,909090964.6140729,1215.0636363636365,2950102.0304249376
9055,909090964.6140729,1232.5044444444445,3001027.8396336725
9056,909090964.6140729,1249.9452525252527,3051870.97924409
9057,909090964.6140729,1267.3860606060607,3102634.8371175295
9058,909090964.6140729,1284.826868686869,3153322.6431712885
9059,909090964.6140729,1302.267676767677,3203937.4661922394
9060,909090964.6140729,1319.7084848484849,3254482.2126127267
9061,909090964.6140729,1337.149292929293,3304959.627135421
9062,909090964.6140729,1354.590101010101,3355372.295071736
9063,909090964.6140729,1372.0309090909093,3405722.646239595
9064,909090964.6140729,1389.4717171717173,3456012.9602513406
9065,909090964.6140729,1406.9125252525253,3506245.3730110973
9066,909090964.6140729,1424.3533333333335,3556421.884233294
9067,909090964.6140729,1441.7941414141414,3606544.365790019
9068,909090964.6140729,1459.2349494949497,3656614.570694576
9069,909090964.6140729,1476.6757575757576,3706634.1425317945
9070,909090964.6140729,1494.1165656565659,3756604.625152184
9071,909090964.6140729,1511.5573737373738,3806527.4746636264
9072,909090964.6140729,1528.998181818182,3856404.0598557875
9073,909090964.6140729,1546.43898989899,3906235.686387892
9074,909090964.6140729,1563.879797979798,3956023.5955937635
9075,909090964.6140729,1581.3206060606062,4005768.9759194907
9076,909090964.6140729,1598.7614141414142,4055472.9710670444
9077,909090964.6140729,1616.2022222222224,4105136.687515344
9078,909090964.6140729,1633.6430303030304,4154761.2013647524
9079,909090964.6140729,1651.0838383838386,4204347.564469567
9080,909090964.6140729,1668.5246464646466,4253896.809840507
9081,909090964.6140729,1685.9654545454546,4303409.956315239
9082,909090964.6140729,1703.4062626262628,4352888.012509214
9083,909090964.6140729,1720.8470707070708,4402331.980071567
9084,909090964.6140729,1738.287878787879,4451742.85628111
9085,909090964.6140729,1755.728686868687,4501121.636025774
9086,909090964.6140729,1773.1694949494952,4550469.313215102
9087,909090964.6140729,1790.6103030303032,4599786.881679746
9088,909090964.6140729,1808.0511111111111,4649075.335614433
9089,909090964.6140729,1825.4919191919194,4698335.669621811
9090,909090964.6140729,1842.9327272727273,4747568.878414178
9091,909090964.6140729,1860.3735353535355,4796775.956228357
9092,909090964.6140729,1877.8143434343435,4845957.896006464
9093,909090964.6140729,1895.2551515151517,4895115.688392016
9094,909090964.6140729,1912.6959595959597,4944250.320586825
9095,909090964.6140729,1930.136767676768,4993362.7751100445
9096,909090964.6140729,1947.577575757576,5042454.028496249
9097,909090964.6140729,1965.018383838384,5091525.049964962
9098,909090964.6140729,1982.459191919192,5140576.800089699
9099,909090964.6140729,1999.9,5189610.229490305
9101,919191968.5347314,290.70080808080814,44634.212903185355
9102,919191968.5347314,308.1416161616162,104667.54391266867
9103,919191968.5347314,325.5824242424243,165217.11319000673
9104,919191968.5347314,343.0232323232324,225357.75886136972
9105,919191968.5347314,360.4640404040405,284870.76839364733
9106,919191968.5347314,377.90484848484857,343785.6826789346
9107,919191968.5347314,395.3456565656566,402201.333494008
9108,919191968.5347314,412.7864646464647,460220.1534078977
9109,919191968.5347314,430.2272727272728,517927.268769934
9110,919191968.5347314,447.66808080808084,575386.6640845591
9111,919191968.5347314,465.10888888888894,632643.3267799476
9112,919191968.5347314,482.54969696969704,689727.0087455454
9113,919191968.5347314,499.99050505050513,746655.9671651048
9114,919191968.5347314,517.4313131313132,803440.1482982044
9115,919191968.5347314,534.8721212121213,860083.712238232
9116,919191968.5347314,552.3129292929293,916586.9558232382
9117,919191968.5347314,569.7537373737375,972947.7371534747
9118,919191968.5347314,587.1945454545455,1029162.5073848641
9119,919191968.5347314,604.6353535353536,1085227.0418685344
9120,919191968.5347314,622.0761616161617,1141136.9457476449
9121,919191968.5347314,639.5169696969698,1196887.9929196367
9122,919191968.5347314,656.9577777777779,1252476.3437048097
9123,919191968.5347314,674.3985858585859,1307898.675553664
9124,919191968.5347314,691.8393939393941,1363152.252453481
9125,919191968.5347314,709.2802020202021,1418234.9521702246
9126,919191968.5347314,726.7210101010103,1473145.2652946592
9127,919191968.5347314,744.1618181818183,1527882.2762591036
9128,919191968.5347314,761.6026262626264,1582445.6335652657
9129,919191968.5347314,779.0434343434345,1636835.5153144426
9130,919191968.5347314,796.4842424242424,1691052.586608277
9131,919191968.5347314,813.9250505050506,1745097.969909718
9132,919191968.5347314,831.3658585858586,1798973.201438987
9133,919191968.5347314,848.8066666666668,1852680.1984127823
9134,919191968.5347314,866.2474747474748,1906221.2260147005
9135,919191968.5347314,883.688282828283,1959598.866362946
9136,919191968.5347314,901.129090909091,2012815.9892131106
9137,919191968.5347314,918.569898989899,2065875.7240593408
9138,919191968.5347314,936.0107070707072,2118781.4332826943
9139,919191968.5347314,953.4515151515152,2171536.6860249243
9140,919191968.5347314,970.8923232323234,2224145.2325242627
9141,919191968.5347314,988.3331313131314,2276610.9787252373
9142,919191968.5347314,1005.7739393939396,2328937.9610562082
9143,919191968.5347314,1023.2147474747476,2381130.3213486956
9144,919191968.5347314,1040.6555555555556,2433192.2819454153
9145,919191968.5347314,1058.0963636363638,2485128.121105591
9146,919191968.5347314,1075.5371717171718,2536942.148863899
9147,919191968.5347314,1092.97797979798,2588638.6835329407
9148,919191968.5347314,1110.418787878788,2640222.0290580275
9149,919191968.5347314,1127.8595959595962,2691696.4534391896
9150,919191968.5347314,1145.3004040404041,2743066.168429661
9151,919191968.5347314,1162.7412121212124,2794335.3107049423
9152,919191968.5347314,1180.1820202020203,2845507.924674119
9153,919191968.5347314,1197.6228282828283,2896587.9470771034
9154,919191968.5347314,1215.0636363636365,2947579.1934800334
9155,919191968.5347314,1232.5044444444445,2998485.346747774
9156,919191968.5347314,1249.9452525252527,3049309.947538639
9157,919191968.5347314,1267.3860606060607,3100056.386833228
9158,919191968.5347314,1284.826868686869,3150727.9004775435
9159,919191968.5347314,1302.267676767677,3201327.5656908466
9160,919191968.5347314,1319.7084848484849,3251858.2994616306
9161,919191968.5347314,1337.149292929293,3302322.858730724
9162,919191968.5347314,1354.590101010101,3352723.8422394367
9163,919191968.5347314,1372.0309090909093,3403063.693902455
9164,919191968.5347314,1389.4717171717173,3453344.707550628
9165,919191968.5347314,1406.9125252525253,3503569.032877232
9166,919191968.5347314,1424.3533333333335,3553738.6824133615
9167,919191968.5347314,1441.7941414141414,3603855.5393533274
9168,919191968.5347314,1459.2349494949497,3653921.36604959
9169,919191968.5347314,1476.6757575757576,3703937.8129986464
9170,919191968.5347314,1494.1165656565659,3753906.4281441094
9171,919191968.5347314,1511.5573737373738,3803828.6686589424
9172,919191968.5347314,1528.998181818182,3853705.9006165927
9173,919191968.5347314,1546.43898989899,3903539.4237266323
9174,919191968.5347314,1563.879797979798,3953330.4695152873
9175,919191968.5347314,1581.3206060606062,4003080.212837638
9176,919191968.5347314,1598.7614141414142,4052789.7800361123
9177,919191968.5347314,1616.2022222222224,4102460.2565403683
9178,919191968.5347314,1633.6430303030304,4152092.693849116
9179,919191968.5347314,1651.0838383838386,4201688.115851924
9180,919191968.5347314,1668.5246464646466,4251247.524465675
9181,919191968.5347314,1685.9654545454546,4300771.90457585
9182,919191968.5347314,1703.4062626262628,4350262.228286886
9183,919191968.5347314,1720.8470707070708,4399719.458498301
9184,919191968.5347314,1738.287878787879,4449144.551833886
9185,919191968.5347314,1755.728686868687,4498538.4609600445
9186,919191968.5347314,1773.1694949494952,4547902.136336267
9187,919191968.5347314,1790.6103030303032,4597236.527445758
9188,919191968.5347314,1808.0511111111111,4646542.583557648
9189,919191968.5347314,1825.4919191919194,4695821.254073999
9190,919191968.5347314,1842.9327272727273,4745073.488515157
9191,919191968.5347314,1860.3735353535355,4794300.236196308
9192,919191968.5347314,1877.8143434343435,4843502.445646132
9193,919191968.5347314,1895.2551515151517,4892681.063815973
9194,919191968.5347314,1912.6959595959597,4941837.035124612
9195,919191968.5347314,1930.136767676768,4990971.300380085
9196,919191968.5347314,1947.577575757576,5040084.7956160335
9197,919191968.5347314,1965.018383838384,5089178.45087599
9198,919191968.5347314,1982.459191919192,5138253.188974901
9199,919191968.5347314,1999.9,5187309.924263158
9201,929292972.45539,290.70080808080814,44584.00496554046
9202,929292972.45539,308.1416161616162,104572.29379160579
9203,929292972.45539,325.5824242424243,165080.96248295045
9204,929292972.45539,343.0232323232324,225178.76427355417
9205,929292972.45539,360.4640404040405,284644.5429586935
9206,929292972.45539,377.90484848484857,343507.6714159688
9207,929292972.45539,395.3456565656566,401867.75969552057
9208,929292972.45539,412.7864646464647,459828.2395108549
9209,929292972.45539,430.2272727272728,517475.14979047305
9210,929292972.45539,447.66808080808084,574873.2067479907
9211,929292972.45539,465.10888888888894,632067.9460074751
9212,929292972.45539,482.54969696969704,689089.5136208866
9213,929292972.45539,499.99050505050513,745956.442619036
9214,929292972.45539,517.4313131313132,802678.8689577894
9215,929292972.45539,534.8721212121213,859261.0821537472
9216,929292972.45539,552.3129292929293,915703.4678434376
9217,929292972.45539,569.7537373737375,972003.946713967
9218,929292972.45539,587.1945454545455,1028159.0165926374
9219,929292972.45539,604.6353535353536,1084164.490780646
9220,929292972.45539,622.0761616161617,1140016.0085292314
9221,929292972.45539,639.5169696969698,1195709.3771952423
9222,929292972.45539,656.9577777777779,1251240.7918539634
9223,929292972.45539,674.3985858585859,1306606.9670435304
9224,929292972.45539,691.8393939393941,1361805.206543795
9225,929292972.45539,709.2802020202021,1416833.4305063772
9226,929292972.45539,726.7210101010103,1471690.1740418726
9227,929292972.45539,744.1618181818183,1526374.5675362705
9228,929292972.45539,761.6026262626264,1580886.3060214494
9229,929292972.45539,779.0434343434345,1635225.6138083332
9230,929292972.45539,796.4842424242424,1689393.2006986963
9231,929292972.45539,813.9250505050506,1743390.2317642532
9232,929292972.45539,831.3658585858586,1797218.282560728
9233,929292972.45539,848.8066666666668,1850879.3056702835
9234,929292972.45539,866.2474747474748,1904375.597010156
9235,929292972.45539,883.688282828283,1957709.7642895875
9236,929292972.45539,901.129090909091,2010884.6973672877
9237,929292972.45539,918.569898989899,2063903.5401797337
9238,929292972.45539,936.0107070707072,2116769.663889115
9239,929292972.45539,953.4515151515152,2169486.6409224565
9240,929292972.45539,970.8923232323234,2222058.2196258116
9241,929292972.45539,988.3331313131314,2274488.2993278485
9242,929292972.45539,1005.7739393939396,2326780.9056848157
9243,929292972.45539,1023.2147474747476,2378940.166256577
9244,929292972.45539,1040.6555555555556,2430970.2863346394
9245,929292972.45539,1058.0963636363638,2482875.525104425
9246,929292972.45539,1075.5371717171718,2534660.172272406
9247,929292972.45539,1092.97797979798,2586328.5253238226
9248,929292972.45539,1110.418787878788,2637884.86759781
9249,929292972.45539,1127.8595959595962,2689333.447375586
9250,929292972.45539,1145.3004040404041,2740678.458174736
9251,929292972.45539,1162.7412121212124,2791924.0204307833
9252,929292972.45539,1180.1820202020203,2843074.164727952
9253,929292972.45539,1197.6228282828283,2894132.8167162687
9254,929292972.45539,1215.0636363636365,2945103.7838237598
9255,929292972.45539,1232.5044444444445,2995990.7438420253
9256,929292972.45539,1249.9452525252527,3046797.235432212
9257,929292972.45539,1267.3860606060607,3097526.650567613
9258,929292972.45539,1284.826868686869,3148182.2288993737
9259,929292972.45539,1302.267676767677,3198767.054004002
9260,929292972.45539,1319.7084848484849,3249284.0514457664
9261,929292972.45539,1337.149292929293,3299735.9885640494
9262,929292972.45539,1354.590101010101,3350125.4758755215
9263,929292972.45539,1372.0309090909093,3400454.969963665
9264,929292972.45539,1389.4717171717173,3450726.777713833
9265,929292972.45539,1406.9125252525253,3500943.0617407337
9266,929292972.45539,1424.3533333333335,3551105.846846948
9267,929292972.45539,1441.7941414141414,3601217.0273459167
9268,929292972.45539,1459.2349494949497,3651278.3750805436
9269,929292972.45539,1476.6757575757576,3701291.547969361
9270,929292972.45539,1494.1165656565659,3751258.0989157557
9271,929292972.45539,1511.5573737373738,3801179.484921913
9272,929292972.45539,1528.998181818182,3851057.078228334
9273,929292972.45539,1546.43898989899,3900892.16710722
9274,929292972.45539,1563.879797979798,3950685.9778438443
9275,929292972.45539,1581.3206060606062,4000439.6740698763
9276,929292972.45539,1598.7614141414142,4050154.3673426895
9277,929292972.45539,1616.2022222222224,4099831.1247850754
9278,929292972.45539,1633.6430303030304,4149470.9761642395
9279,929292972.45539,1651.0838383838386,4199074.920362621
9280,929292972.45539,1668.5246464646466,4248643.931208882
9281,929292972.45539,1685.9654545454546,4298178.962652251
9282,929292972.45539,1703.4062626262628,4347680.953277172
9283,929292972.45539,1720.8470707070708,4397150.830167507
9284,929292972.45539,1738.287878787879,4446589.512140319
9285,929292972.45539,1755.728686868687,4495997.912378323
9286,929292972.45539,1773.1694949494952,4545376.940497538
9287,929292972.45539,1790.6103030303032,4594727.50409225
9288,929292972.45539,1808.0511111111111,4644050.509803631
9289,929292972.45539,1825.4919191919194,4693346.863960726
9290,929292972.45539,1842.9327272727273,4742617.4728438435
9291,929292972.45539,1860.3735353535355,4791863.242620279
9292,929292972.45539,1877.8143434343435,4841085.079001199
9293,929292972.45539,1895.2551515151517,4890283.886666705
9294,929292972.45539,1912.6959595959597,4939460.568503302
9295,929292972.45539,1930.136767676768,4988616.02469507
9296,929292972.45539,1947.577575757576,5037751.151706198
9297,929292972.45539,1965.018383838384,5086866.841188956
9298,929292972.45539,1982.459191919192,5135963.978847352
9299,929292972.45539,1999.9,5185043.443282934
9301,939393976.3760486,290.70080808080814,44538.00244903586
9302,939393976.3760486,308.1416161616162,104482.03204238835
9303,939393976.3760486,325.5824242424243,164950.35588923874
9304,939393976.3760486,343.0232323232324,225005.89688465002
9305,939393976.3760486,360.4640404040405,284425.10229905485
9306,939393976.3760486,377.90484848484857,343237.16771442647
9307,939393976.3760486,395.3456565656566,401542.46304638416
9308,939393976.3760486,412.7864646464647,459445.40409160056
9309,939393976.3760486,430.2272727272728,517032.93235421827
9310,939393976.3760486,447.66808080808084,574370.4897851964
9311,939393976.3760486,465.10888888888894,631504.1569252057
9312,939393976.3760486,482.54969696969704,688464.472342649
9313,939393976.3760486,499.99050505050513,745270.2441756369
9314,939393976.3760486,517.4313131313132,801931.7977740429
9315,939393976.3760486,534.8721212121213,858453.5519206233
9316,939393976.3760486,552.3129292929293,914835.980861855
9317,939393976.3760486,569.7537373737375,971077.067547635
9318,939393976.3760486,587.1945454545455,1027173.3559609689
9319,939393976.3760486,604.6353535353536,1083120.696618654
9320,939393976.3760486,622.0761616161617,1138914.7619227723
9321,939393976.3760486,639.5169696969698,1194551.3915165048
9322,939393976.3760486,656.9577777777779,1250026.8138605806
9323,939393976.3760486,674.3985858585859,1305337.7790412807
9324,939393976.3760486,691.8393939393941,1360481.628954158
