,T,P,U
1141,465.10888888888894,414141772.50180256,682921.1535013407
1142,465.10888888888894,424242776.42246115,681308.6196504388
1143,465.10888888888894,434343780.34311974,679732.6701619212
1144,465.10888888888894,444444784.2637783,678192.1603457781
1145,465.10888888888894,454545788.1844369,676686.0006006715
1146,465.10888888888894,464646792.10509545,675213.1528230231
1147,465.10888888888894,474747796.02575403,673772.6271101512
1148,465.10888888888894,484848799.9464126,672363.4787287434
1149,465.10888888888894,494949803.8670712,670984.8053230994
1150,465.10888888888894,505050807.7877298,669635.7443405817
1151,465.10888888888894,515151811.7083883,668315.4706539536
1152,465.10888888888894,525252815.6290469,667023.1943626764
1153,465.10888888888894,535353819.5497055,665758.1587569816
1154,465.10888888888894,545454823.4703641,664519.6384303331
1155,465.10888888888894,555555827.3910227,663306.937527287
1156,465.10888888888894,565656831.3116813,662119.3881151195
1157,465.10888888888894,575757835.2323399,660956.3486687216
1158,465.10888888888894,585858839.1529984,659817.2026593095
1159,465.10888888888894,595959843.0736569,658701.3572384312
1160,465.10888888888894,606060846.9943155,657608.2420094837
1161,465.10888888888894,616161850.9149741,656537.3078798199
1162,465.10888888888894,626262854.8356327,655488.0259869815
1163,465.10888888888894,636363858.7562913,654459.8866934397
1164,465.10888888888894,646464862.6769499,653452.3986444457
1165,465.10888888888894,656565866.5976084,652465.0878842736
1166,465.10888888888894,666666870.518267,651497.4970265521
1167,465.10888888888894,676767874.4389256,650549.1844745676
1168,465.10888888888894,686868878.3595842,649619.7236880262
1169,465.10888888888894,696969882.2802428,648708.7024928703
1170,465.10888888888894,707070886.2009013,647815.722431121
1171,465.10888888888894,717171890.1215599,646940.398147915
1172,465.10888888888894,727272894.0422184,646082.3568132328
1173,465.10888888888894,737373897.962877,645241.237575846
1174,465.10888888888894,747474901.8835356,644416.6910473959
1175,465.10888888888894,757575905.8041942,643608.3788145798
1176,465.10888888888894,767676909.7248528,642815.9729775364
1177,465.10888888888894,777777913.6455114,642039.1557128045
1178,465.10888888888894,787878917.56617,641277.6188592007
1179,465.10888888888894,797979921.4868286,640531.0635252502
1180,465.10888888888894,808080925.407487,639799.1997166849
1181,465.10888888888894,818181929.3281456,639081.7459829061
1182,465.10888888888894,828282933.2488042,638378.4290811335
1183,465.10888888888894,838383937.1694628,637688.9836572354
1184,465.10888888888894,848484941.0901214,637013.1519421905
1185,465.10888888888894,858585945.01078,636350.6834632986
1186,465.10888888888894,868686948.9314386,635701.3347692185
1187,465.10888888888894,878787952.8520972,635064.869168095
1188,465.10888888888894,888888956.7727557,634441.0564779413
1189,465.10888888888894,898989960.6934143,633829.6727886731
1190,465.10888888888894,909090964.6140729,633230.5002350428
1191,465.10888888888894,919191968.5347314,632643.3267799476
1192,465.10888888888894,929292972.45539,632067.9460074751
1193,465.10888888888894,939393976.3760486,631504.1569252057
1194,465.10888888888894,949494980.2967072,630951.763775212
1195,465.10888888888894,959595984.2173657,630410.5758533874
1196,465.10888888888894,969696988.1380243,629880.4073365387
1197,465.10888888888894,979797992.0586829,629361.0771169118
1198,465.10888888888894,989898995.9793415,628852.4086437885
1199,465.10888888888894,999999999.9,628354.2297717006
1201,482.54969696969704,10101615.675459474,886125.4182827022
1202,482.54969696969704,20202619.59611805,878612.6538206793
1203,482.54969696969704,30303623.51677663,871621.1215757766
1204,482.54969696969704,40404627.4374352,865079.5654265697
1205,482.54969696969704,50505631.358093776,858931.3786721766
1206,482.54969696969704,60606635.27875236,853130.6999054168
1207,482.54969696969704,70707639.19941095,847639.7578765941
1208,482.54969696969704,80808643.12006952,842427.0074943792
1209,482.54969696969704,90909647.04072809,837465.7856519138
1210,482.54969696969704,101010650.96138667,832733.3194054536
1211,482.54969696969704,111111654.88204525,828209.9794466065
1212,482.54969696969704,121212658.80270383,823878.7083552155
1213,482.54969696969704,131313662.7233624,819724.575952939
1214,482.54969696969704,141414666.64402097,815734.4287666826
1215,482.54969696969704,151515670.56467953,811896.6103024008
1216,482.54969696969704,161616674.48533812,808200.7353712288
1217,482.54969696969704,171717678.4059967,804637.5062147761
1218,482.54969696969704,181818682.32665527,801198.5613364348
1219,482.54969696969704,191919686.24731386,797876.3501989184
1220,482.54969696969704,202020690.16797242,794664.0285797432
1221,482.54969696969704,212121694.088631,791555.3705735138
1222,482.54969696969704,222222698.0092896,788544.6941200327
1223,482.54969696969704,232323701.92994815,785626.797606311
1224,482.54969696969704,242424705.85060674,782796.9055994172
1225,482.54969696969704,252525709.77126533,780050.62215745
1226,482.54969696969704,262626713.6919239,777383.890468554
1227,482.54969696969704,272727717.6125825,774792.9578043123
1228,482.54969696969704,282828721.5332411,772274.3449601189
1229,482.54969696969704,292929725.4538997,769824.8195029902
1230,482.54969696969704,303030729.3745582,767441.3722653425
1231,482.54969696969704,313131733.2952168,765121.1966185124
1232,482.54969696969704,323232737.2158754,762861.6701365747
1233,482.54969696969704,333333741.136534,760660.3383238247
1234,482.54969696969704,343434745.05719256,758514.9001305939
1235,482.54969696969704,353535748.9778511,756423.1950242702
1236,482.54969696969704,363636752.8985097,754383.1914173984
1237,482.54969696969704,373737756.81916827,752392.9762837805
1238,482.54969696969704,383838760.73982686,750450.7458177275
1239,482.54969696969704,393939764.66048545,748554.7970119556
1240,482.54969696969704,404040768.581144,746703.520046703
1241,482.54969696969704,414141772.50180256,744895.3913972208
1242,482.54969696969704,424242776.42246115,743128.9675788974
1243,482.54969696969704,434343780.34311974,741402.87945983
1244,482.54969696969704,444444784.2637783,739715.8270795491
1245,482.54969696969704,454545788.1844369,738066.5749201855
1246,482.54969696969704,464646792.10509545,736453.9475830575
1247,482.54969696969704,474747796.02575403,734876.8258291368
1248,482.54969696969704,484848799.9464126,733334.1429469235
1249,482.54969696969704,494949803.8670712,731824.8814154031
1250,482.54969696969704,505050807.7877298,730348.0698333734
1251,482.54969696969704,515151811.7083883,728902.7800898667
1252,482.54969696969704,525252815.6290469,727488.1247529164
1253,482.54969696969704,535353819.5497055,726103.2546565973
1254,482.54969696969704,545454823.4703641,724747.3566682462
1255,482.54969696969704,555555827.3910227,723419.6516198576
1256,482.54969696969704,565656831.3116813,722119.3923890715
1257,482.54969696969704,575757835.2323399,720845.8621168861
1258,482.54969696969704,585858839.1529984,719598.3725503595
1259,482.54969696969704,595959843.0736569,718376.262499824
1260,482.54969696969704,606060846.9943155,717178.896401075
1261,482.54969696969704,616161850.9149741,716005.6629739838
1262,482.54969696969704,626262854.8356327,714855.9739697481
1263,482.54969696969704,636363858.7562913,713729.2629998013
1264,482.54969696969704,646464862.6769499,712624.9844398516
1265,482.54969696969704,656565866.5976084,711542.6124033963
1266,482.54969696969704,666666870.518267,710481.6397793308
1267,482.54969696969704,676767874.4389256,709441.5773288114
1268,482.54969696969704,686868878.3595842,708421.9528370881
1269,482.54969696969704,696969882.2802428,707422.3103161203
1270,482.54969696969704,707070886.2009013,706442.2092544683
1271,482.54969696969704,717171890.1215599,705481.2239109344
1272,482.54969696969704,727272894.0422184,704538.9426490299
1273,482.54969696969704,737373897.962877,703614.9673092351
1274,482.54969696969704,747474901.8835356,702708.91261665
1275,482.54969696969704,757575905.8041942,701820.4056214979
1276,482.54969696969704,767676909.7248528,700949.0851703375
1277,482.54969696969704,777777913.6455114,700094.6014059125
1278,482.54969696969704,787878917.56617,699256.6152938005
1279,482.54969696969704,797979921.4868286,698434.7981741196
1280,482.54969696969704,808080925.407487,697628.8313366465
1281,482.54969696969704,818181929.3281456,696838.405617928
1282,482.54969696969704,828282933.2488042,696063.2210189627
1283,482.54969696969704,838383937.1694628,695302.9863422177
1284,482.54969696969704,848484941.0901214,694557.4188467426
1285,482.54969696969704,858585945.01078,693826.2439203706
1286,482.54969696969704,868686948.9314386,693109.1947679128
1287,482.54969696969704,878787952.8520972,692406.0121144151
1288,482.54969696969704,888888956.7727557,691716.4439226359
1289,482.54969696969704,898989960.6934143,691040.2451238562
1290,482.54969696969704,909090964.6140729,690377.1773613129
1291,482.54969696969704,919191968.5347314,689727.0087455454
1292,482.54969696969704,929292972.45539,689089.5136208866
1293,482.54969696969704,939393976.3760486,688464.472342649
1294,482.54969696969704,949494980.2967072,687851.6710642489
1295,482.54969696969704,959595984.2173657,687250.901533842
1296,482.54969696969704,969696988.1380243,686661.960899908
1297,482.54969696969704,979797992.0586829,686084.6515253196
1298,482.54969696969704,989898995.9793415,685518.7808094306
1299,482.54969696969704,999999999.9,684964.1610178129
1301,499.99050505050513,10101615.675459474,965111.7664917128
1302,499.99050505050513,20202619.59611805,956226.4446991666
1303,499.99050505050513,30303623.51677663,948042.4140253842
1304,499.99050505050513,40404627.4374352,940449.5381889618
1305,499.99050505050513,50505631.358093776,933363.4483560352
1306,499.99050505050513,60606635.27875236,926717.80478565
1307,499.99050505050513,70707639.19941095,920459.3223232111
1308,499.99050505050513,80808643.12006952,914544.4378813035
1309,499.99050505050513,90909647.04072809,908937.0006277777
1310,499.99050505050513,101010650.96138667,903606.6245825284
1311,499.99050505050513,111111654.88204525,898527.4846778531
1312,499.99050505050513,121212658.80270383,893677.4182180141
1313,499.99050505050513,131313662.7233624,889037.2418725422
1314,499.99050505050513,141414666.64402097,884590.2240755173
1315,499.99050505050513,151515670.56467953,880321.6716151488
1316,499.99050505050513,161616674.48533812,876218.6015504522
1317,499.99050505050513,171717678.4059967,872269.4778527427
1318,499.99050505050513,181818682.32665527,868463.997812567
1319,499.99050505050513,191919686.24731386,864792.9171808001
1320,499.99050505050513,202020690.16797242,861247.9057948334
1321,499.99050505050513,212121694.088631,857821.427442065
1322,499.99050505050513,222222698.0092896,854506.639173177
1323,499.99050505050513,232323701.92994815,851297.3063572465
1324,499.99050505050513,242424705.85060674,848187.7305784912
1325,499.99050505050513,252525709.77126533,845172.6880853585
1326,499.99050505050513,262626713.6919239,842247.3769697609
1327,499.99050505050513,272727717.6125825,839407.3716127337
1328,499.99050505050513,282828721.5332411,836648.5832256685
1329,499.99050505050513,292929725.4538997,833967.2255002445
1330,499.99050505050513,303030729.3745582,831359.7846129518
1331,499.99050505050513,313131733.2952168,828822.9929117832
1332,499.99050505050513,323232737.2158754,826353.8057572026
1333,499.99050505050513,333333741.136534,823949.3810685865
1334,499.99050505050513,343434745.05719256,821607.0612016113
1335,499.99050505050513,353535748.9778511,819324.3568418127
1336,499.99050505050513,363636752.8985097,817098.932648286
1337,499.99050505050513,373737756.81916827,814928.5944219296
1338,499.99050505050513,383838760.73982686,812811.277606103
1339,499.99050505050513,393939764.66048545,810745.0369554061
1340,499.99050505050513,404040768.581144,808728.0372315692
1341,499.99050505050513,414141772.50180256,806758.5448051956
1342,499.99050505050513,424242776.42246115,804834.9200584085
1343,499.99050505050513,434343780.34311974,802955.6104975612
1344,499.99050505050513,444444784.2637783,801119.1444970408
1345,499.99050505050513,454545788.1844369,799324.1256053487
1346,499.99050505050513,464646792.10509545,797569.2273531562
1347,499.99050505050513,474747796.02575403,795853.1885107269
1348,499.99050505050513,484848799.9464126,794174.8087482121
1349,499.99050505050513,494949803.8670712,792532.9446580844
1350,499.99050505050513,505050807.7877298,790926.5061035991
1351,499.99050505050513,515151811.7083883,789354.4528613862
1352,499.99050505050513,525252815.6290469,787815.7915298551
1353,499.99050505050513,535353819.5497055,786309.5726783064
1354,499.99050505050513,545454823.4703641,784834.8882142995
1355,499.99050505050513,555555827.3910227,783390.8689492781
1356,499.99050505050513,565656831.3116813,781976.6823446614
1357,499.99050505050513,575757835.2323399,780591.5304222832
1358,499.99050505050513,585858839.1529984,779234.6478248683
1359,499.99050505050513,595959843.0736569,777905.3000136941
1360,499.99050505050513,606060846.9943155,776602.781591676
1361,499.99050505050513,616161850.9149741,775326.4147415238
1362,499.99050505050513,626262854.8356327,774075.5477694182
1363,499.99050505050513,636363858.7562913,772849.5537457175
1364,499.99050505050513,646464862.6769499,771647.82923485
1365,499.99050505050513,656565866.5976084,770469.7931074111
1366,499.99050505050513,666666870.518267,769314.8854300508
1367,499.99050505050513,676767874.4389256,768182.5664152628
1368,499.99050505050513,686868878.3595842,767072.315456387
1369,499.99050505050513,696969882.2802428,765983.630201526
1370,499.99050505050513,707070886.2009013,764916.0256935925
1371,499.99050505050513,717171890.1215599,763869.0335595751
1372,499.99050505050513,727272894.0422184,762842.2012475083
1373,499.99050505050513,737373897.962877,761835.0913077983
1374,499.99050505050513,747474901.8835356,760847.2807157289
1375,499.99050505050513,757575905.8041942,759878.360232405
1376,499.99050505050513,767676909.7248528,758927.9338013752
1377,499.99050505050513,777777913.6455114,757995.6179786532
1378,499.99050505050513,787878917.56617,757081.0413937991
1379,499.99050505050513,797979921.4868286,756183.8442401203
1380,499.99050505050513,808080925.407487,755303.6777920099
1381,499.99050505050513,818181929.3281456,754440.2039476974
1382,499.99050505050513,828282933.2488042,753593.0947958364
1383,499.99050505050513,838383937.1694628,752762.0322043705
1384,499.99050505050513,848484941.0901214,751946.7074303573
1385,499.99050505050513,858585945.01078,751146.8207493655
1386,499.99050505050513,868686948.9314386,750362.0811033595
1387,499.99050505050513,878787952.8520972,749592.2057659093
1388,499.99050505050513,888888956.7727557,748836.9200236769
1389,499.99050505050513,898989960.6934143,748095.9568732472
1390,499.99050505050513,909090964.6140729,747369.0567324212
1391,499.99050505050513,919191968.5347314,746655.9671651048
1392,499.99050505050513,929292972.45539,745956.442619036
1393,499.99050505050513,939393976.3760486,745270.2441756369
1394,499.99050505050513,949494980.2967072,744597.1393112793
1395,499.99050505050513,959595984.2173657,743936.901669387
1396,499.99050505050513,969696988.1380243,743289.3108426919
1397,499.99050505050513,979797992.0586829,742654.1521652237
1398,499.99050505050513,989898995.9793415,742031.2165133688
1399,499.99050505050513,999999999.9,741420.3001156489
1401,517.4313131313132,10101615.675459474,1046148.7841905135
1402,517.4313131313132,20202619.59611805,1035513.5900548766
1403,517.4313131313132,30303623.51677663,1025851.7772215407
1404,517.4313131313132,40404627.4374352,1016985.1741828573
1405,517.4313131313132,50505631.358093776,1008783.5666690604
1406,517.4313131313132,60606635.27875236,1001148.3343980078
1407,517.4313131313132,70707639.19941095,994002.654187597
1408,517.4313131313132,80808643.12006952,987285.3032674206
1409,517.4313131313132,90909647.04072809,980946.5634820083
1410,517.4313131313132,101010650.96138667,974945.4145900215
1411,517.4313131313132,111111654.88204525,969247.5519840562
1412,517.4313131313132,121212658.80270383,963823.9503203463
1413,517.4313131313132,131313662.7233624,958649.7995222078
1414,517.4313131313132,141414666.64402097,953703.7013773376
1415,517.4313131313132,151515670.56467953,948967.0526257455
1416,517.4313131313132,161616674.48533812,944423.5641575948
1417,517.4313131313132,171717678.4059967,940058.8813097696
1418,517.4313131313132,181818682.32665527,935860.2804094322
1419,517.4313131313132,191919686.24731386,931816.4236693151
1420,517.4313131313132,202020690.16797242,927917.159275928
1421,517.4313131313132,212121694.088631,924153.3568999441
1422,517.4313131313132,222222698.0092896,920516.7712574278
1423,517.4313131313132,232323701.92994815,916999.9280989561
1424,517.4313131313132,242424705.85060674,913596.028288185
1425,517.4313131313132,252525709.77126533,910298.86659546
1426,517.4313131313132,262626713.6919239,907102.7625353902
1427,517.4313131313132,272727717.6125825,904002.5011555083
1428,517.4313131313132,282828721.5332411,900993.2820799571
1429,517.4313131313132,292929725.4538997,898070.6754405295
1430,517.4313131313132,303030729.3745582,895230.5836230551
1431,517.4313131313132,313131733.2952168,892469.2078877151
1432,517.4313131313132,323232737.2158754,889783.0191527895
1433,517.4313131313132,333333741.136534,887168.7323186712
1434,517.4313131313132,343434745.05719256,884623.2836256935
1435,517.4313131313132,353535748.9778511,882143.8106212866
1436,517.4313131313132,363636752.8985097,879727.6343801436
1437,517.4313131313132,373737756.81916827,877372.2436770571
1438,517.4313131313132,383838760.73982686,875075.2808581437
1439,517.4313131313132,393939764.66048545,872834.5291941162
1440,517.4313131313132,404040768.581144,870647.9015311982
1441,517.4313131313132,414141772.50180256,868513.4300814455
1442,517.4313131313132,424242776.42246115,866429.2572166503
1443,517.4313131313132,434343780.34311974,864393.6271485206
1444,517.4313131313132,444444784.2637783,862404.8783937002
1445,517.4313131313132,454545788.1844369,860461.4369355097
1446,517.4313131313132,464646792.10509545,858561.8100057748
1447,517.4313131313132,474747796.02575403,856704.5804197658
1448,517.4313131313132,484848799.9464126,854888.4014056185
1449,517.4313131313132,494949803.8670712,853111.9918768064
1450,517.4313131313132,505050807.7877298,851374.1321024218
1451,517.4313131313132,515151811.7083883,849673.6597352754
1452,517.4313131313132,525252815.6290469,848009.4661625844
1453,517.4313131313132,535353819.5497055,846380.4931479214
1454,517.4313131313132,545454823.4703641,844785.7297366594
1455,517.4313131313132,555555827.3910227,843224.2094002491
1456,517.4313131313132,565656831.3116813,841695.0073972131
1457,517.4313131313132,575757835.2323399,840197.2383312612
1458,517.4313131313132,585858839.1529984,838730.0538866976
1459,517.4313131313132,595959843.0736569,837292.6407385048
1460,517.4313131313132,606060846.9943155,835884.2185894991
1461,517.4313131313132,616161850.9149741,834504.0383671261
1462,517.4313131313132,626262854.8356327,833151.3805337582
1463,517.4313131313132,636363858.7562913,831825.5535143093
1464,517.4313131313132,646464862.6769499,830525.8922292939
1465,517.4313131313132,656565866.5976084,829251.7567248595
1466,517.4313131313132,666666870.518267,828002.5308921532
1467,517.4313131313132,676767874.4389256,826777.6212689459
1468,517.4313131313132,686868878.3595842,825576.4559172317
1469,517.4313131313132,696969882.2802428,824398.4833709626
1470,517.4313131313132,707070886.2009013,823243.1716486819
1471,517.4313131313132,717171890.1215599,822110.007326246
1472,517.4313131313132,727272894.0422184,820998.4946651701
1473,517.4313131313132,737373897.962877,819908.1547926989
1474,517.4313131313132,747474901.8835356,818838.5249297863
1475,517.4313131313132,757575905.8041942,817789.1576636763
1476,517.4313131313132,767676909.7248528,816759.6202619927
1477,517.4313131313132,777777913.6455114,815749.4940254244
1478,517.4313131313132,787878917.56617,814758.3736764455
1479,517.4313131313132,797979921.4868286,813785.866781636
1480,517.4313131313132,808080925.407487,812831.593205339
1481,517.4313131313132,818181929.3281456,811895.1845926668
1482,517.4313131313132,828282933.2488042,810976.2838798949
1483,517.4313131313132,838383937.1694628,810074.5448305403
1484,517.4313131313132,848484941.0901214,809189.6315955126
1485,517.4313131313132,858585945.01078,808321.2182955298
1486,517.4313131313132,868686948.9314386,807468.9886252483
1487,517.4313131313132,878787952.8520972,806632.635476638
1488,517.4313131313132,888888956.7727557,805811.8605813256
1489,517.4313131313132,898989960.6934143,805006.3741703859
1490,517.4313131313132,909090964.6140729,804215.8946506428
1491,517.4313131313132,919191968.5347314,803440.1482982044
1492,517.4313131313132,929292972.45539,802678.8689577894
1493,517.4313131313132,939393976.3760486,801931.7977740429
1494,517.4313131313132,949494980.2967072,801198.682917098
1495,517.4313131313132,959595984.2173657,800479.2793300654
1496,517.4313131313132,969696988.1380243,799773.3484861603
1497,517.4313131313132,979797992.0586829,799080.6581567505
1498,517.4313131313132,989898995.9793415,798400.9821897631
1499,517.4313131313132,999999999.9,797734.1002979022
1501,534.8721212121213,10101615.675459474,1129883.1636970511
1502,534.8721212121213,20202619.59611805,1116929.035353452
1503,534.8721212121213,30303623.51677663,1105382.7892317448
1504,534.8721212121213,40404627.4374352,1094938.7888182693
1505,534.8721212121213,50505631.358093776,1085387.2460774672
1506,534.8721212121213,60606635.27875236,1076576.72047287
1507,534.8721212121213,70707639.19941095,1068393.6432901989
1508,534.8721212121213,80808643.12006952,1060750.2626543432
1509,534.8721212121213,90909647.04072809,1053577.1217315793
1510,534.8721212121213,101010650.96138667,1046818.1430807917
1511,534.8721212121213,111111654.88204525,1040427.2923141614
1512,534.8721212121213,121212658.80270383,1034366.2411394495
1513,534.8721212121213,131313662.7233624,1028602.686118032
1514,534.8721212121213,141414666.64402097,1023109.1111563222
1515,534.8721212121213,151515670.56467953,1017861.8583316195
1516,534.8721212121213,161616674.48533812,1012840.4179947982
1517,534.8721212121213,171717678.4059967,1008026.8780123584
1518,534.8721212121213,181818682.32665527,1003405.490600873
1519,534.8721212121213,191919686.24731386,998962.3274594808
1520,534.8721212121213,202020690.16797242,994685.0021652794
1521,534.8721212121213,212121694.088631,990562.4444776702
1522,534.8721212121213,222222698.0092896,986584.7151771062
1523,534.8721212121213,232323701.92994815,982742.8528975045
1524,534.8721212121213,242424705.85060674,979028.7464600855
1525,534.8721212121213,252525709.77126533,975435.0277177199
1526,534.8721212121213,262626713.6919239,971954.981033086
1527,534.8721212121213,272727717.6125825,968582.466350488
1528,534.8721212121213,282828721.5332411,965311.8534561244
1529,534.8721212121213,292929725.4538997,962137.965508176
1530,534.8721212121213,303030729.3745582,959056.0302946491
1531,534.8721212121213,313131733.2952168,956061.6379704882
1532,534.8721212121213,323232737.2158754,953150.7042567002
1533,534.8721212121213,333333741.136534,950319.4382671891
1534,534.8721212121213,343434745.05719256,947564.3142752073
1535,534.8721212121213,353535748.9778511,944882.0468486956
1536,534.8721212121213,363636752.8985097,942269.5688787157
1537,534.8721212121213,373737756.81916827,939724.0121023123
1538,534.8721212121213,383838760.73982686,937242.6897842956
1539,534.8721212121213,393939764.66048545,934823.0812742664
1540,534.8721212121213,404040768.581144,932462.8181980766
1541,534.8721212121213,414141772.50180256,930159.6720785009
1542,534.8721212121213,424242776.42246115,927911.5432094955
1543,534.8721212121213,434343780.34311974,925716.4506333175
1544,534.8721212121213,444444784.2637783,923572.5230905988
1545,534.8721212121213,454545788.1844369,921477.9908311341
1546,534.8721212121213,464646792.10509545,919431.1781879821
1547,534.8721212121213,474747796.02575403,917430.4968303196
1548,534.8721212121213,484848799.9464126,915474.4396211138
1549,534.8721212121213,494949803.8670712,913561.5750151251
1550,534.8721212121213,505050807.7877298,911690.5419405729
1551,534.8721212121213,515151811.7083883,909860.0451147121
1552,534.8721212121213,525252815.6290469,908068.8507494672
1553,534.8721212121213,535353819.5497055,906315.7826083738
1554,534.8721212121213,545454823.4703641,904599.7183805036
1555,534.8721212121213,555555827.3910227,902919.586341007
1556,534.8721212121213,565656831.3116813,901274.3622711742
1557,534.8721212121213,575757835.2323399,899663.0666139073
1558,534.8721212121213,585858839.1529984,898084.7618431299
1559,534.8721212121213,595959843.0736569,896538.5500278583
1560,534.8721212121213,606060846.9943155,895023.5705737295
1561,534.8721212121213,616161850.9149741,893538.9981264767
1562,534.8721212121213,626262854.8356327,892084.04062349
1563,534.8721212121213,636363858.7562913,890657.9374808874
1564,534.8721212121213,646464862.6769499,889259.9579048442
1565,534.8721212121213,656565866.5976084,887889.3993169465
1566,534.8721212121213,666666870.518267,886545.5858843405
1567,534.8721212121213,676767874.4389256,885227.8671463056
1568,534.8721212121213,686868878.3595842,883935.6167296725
1569,534.8721212121213,696969882.2802428,882668.2311461839
1570,534.8721212121213,707070886.2009013,881425.1286654904
1571,534.8721212121213,717171890.1215599,880205.748258124
1572,534.8721212121213,727272894.0422184,879009.5486031707
1573,534.8721212121213,737373897.962877,877836.0071559183
1574,534.8721212121213,747474901.8835356,876684.6192710875
1575,534.8721212121213,757575905.8041942,875554.8973777081
1576,534.8721212121213,767676909.7248528,874446.370201923
1577,534.8721212121213,777777913.6455114,873358.5820344149
1578,534.8721212121213,787878917.56617,872291.0920393416
1579,534.8721212121213,797979921.4868286,871243.4736019691
1580,534.8721212121213,808080925.407487,870215.3137123693
1581,534.8721212121213,818181929.3281456,869206.2123828016
1582,534.8721212121213,828282933.2488042,868215.7820965482
1583,534.8721212121213,838383937.1694628,867243.6472861465
1584,534.8721212121213,848484941.0901214,866289.443839166
1585,534.8721212121213,858585945.01078,865352.8186277339
1586,534.8721212121213,868686948.9314386,864433.4290724947
1587,534.8721212121213,878787952.8520972,863530.9427079408
1588,534.8721212121213,888888956.7727557,862645.036791063
1589,534.8721212121213,898989960.6934143,861775.3979184811
1590,534.8721212121213,909090964.6140729,860921.7216647405
1591,534.8721212121213,919191968.5347314,860083.712238232
1592,534.8721212121213,929292972.45539,859261.0821537472
1593,534.8721212121213,939393976.3760486,858453.5519206233
1594,534.8721212121213,949494980.2967072,857660.849745656
1595,534.8721212121213,959595984.2173657,856882.7112499136
1596,534.8721212121213,969696988.1380243,856118.8791986224
1597,534.8721212121213,979797992.0586829,855369.1032434609
1598,534.8721212121213,989898995.9793415,854633.1396765375
1599,534.8721212121213,999999999.9,853910.7511954121
1601,552.3129292929293,10101615.675459474,1217311.5990935196
1602,552.3129292929293,20202619.59611805,1201117.897353293
1603,552.3129292929293,30303623.51677663,1187079.8752694556
1604,552.3129292929293,40404627.4374352,1174630.3665034133
1605,552.3129292929293,50505631.358093776,1163412.5468209474
1606,552.3129292929293,60606635.27875236,1153184.5761854413
1607,552.3129292929293,70707639.19941095,1143773.5909341623
1608,552.3129292929293,80808643.12006952,1135050.9838220072
1609,552.3129292929293,90909647.04072809,1126918.0347136254
1610,552.3129292929293,101010650.96138667,1119297.0378976704
1611,552.3129292929293,111111654.88204525,1112125.5541469632
1612,552.3129292929293,121212658.80270383,1105352.5385026308
1613,552.3129292929293,131313662.7233624,1098935.6454140323
1614,552.3129292929293,141414666.64402097,1092839.300966271
1615,552.3129292929293,151515670.56467953,1087033.2909788934
1616,552.3129292929293,161616674.48533812,1081491.705616878
1617,552.3129292929293,171717678.4059967,1076192.1362928255
1618,552.3129292929293,181818682.32665527,1071115.0548601933
1619,552.3129292929293,191919686.24731386,1066243.3269665525
1620,552.3129292929293,202020690.16797242,1061561.8257768303
1621,552.3129292929293,212121694.088631,1057057.121899287
1622,552.3129292929293,222222698.0092896,1052717.2319380064
1623,552.3129292929293,232323701.92994815,1048531.4126947317
1624,552.3129292929293,242424705.85060674,1044489.9913060677
1625,552.3129292929293,252525709.77126533,1040584.2239533709
1626,552.3129292929293,262626713.6919239,1036806.1775002971
1627,552.3129292929293,272727717.6125825,1033148.6296844033
1628,552.3129292929293,282828721.5332411,1029604.9844409103
1629,552.3129292929293,292929725.4538997,1026169.199655139
1630,552.3129292929293,303030729.3745582,1022835.7252072679
1631,552.3129292929293,313131733.2952168,1019599.4495507085
1632,552.3129292929293,323232737.2158754,1016455.6534743337
1633,552.3129292929293,333333741.136534,1013399.9698826998
1634,552.3129292929293,343434745.05719256,1010428.3486785593
1635,552.3129292929293,353535748.9778511,1007537.0259813275
1636,552.3129292929293,363636752.8985097,1004722.497048467
1637,552.3129292929293,373737756.81916827,1001981.4923728496
1638,552.3129292929293,383838760.73982686,999310.9565152032
1639,552.3129292929293,393939764.66048545,996708.0293010371
1640,552.3129292929293,404040768.581144,994170.029069134
1641,552.3129292929293,414141772.50180256,991694.4377062952
1642,552.3129292929293,424242776.42246115,989278.8872424517
1643,552.3129292929293,434343780.34311974,986921.1478131361
1644,552.3129292929293,444444784.2637783,984619.1168237525
1645,552.3129292929293,454545788.1844369,982370.8091731668
1646,552.3129292929293,464646792.10509545,980174.348413594
1647,552.3129292929293,474747796.02575403,978027.9587401923
1648,552.3129292929293,484848799.9464126,975929.9577200757
1649,552.3129292929293,494949803.8670712,973878.7496659562
1650,552.3129292929293,505050807.7877298,971872.8196197985
1651,552.3129292929293,515151811.7083883,969910.7278360345
1652,552.3129292929293,525252815.6290469,967991.1047457316
1653,552.3129292929293,535353819.5497055,966112.6463478311
1654,552.3129292929293,545454823.4703641,964274.1099649055
1655,552.3129292929293,555555827.3910227,962474.3103573404
1656,552.3129292929293,565656831.3116813,960712.11613899
1657,552.3129292929293,575757835.2323399,958986.44647463
1658,552.3129292929293,585858839.1529984,957296.2680314358
1659,552.3129292929293,595959843.0736569,955640.5921631277
1660,552.3129292929293,606060846.9943155,954018.4722933426
1661,552.3129292929293,616161850.9149741,952429.0015125115
1662,552.3129292929293,626262854.8356327,950871.310325334
1663,552.3129292929293,636363858.7562913,949344.5645702842
1664,552.3129292929293,646464862.6769499,947847.9634821635
1665,552.3129292929293,656565866.5976084,946380.7378881893
