Date,Time,KW
42302.00,0.54,2251.20
42302.00,0.55,2385.60
42302.00,0.56,2385.60
42302.00,0.57,2419.20
42302.00,0.58,2419.20
42302.00,0.59,2452.80
42302.00,0.60,2486.40
42302.00,0.61,2452.80
42302.00,0.62,2486.40
42302.00,0.64,2452.80
42302.00,0.65,2452.80
42302.00,0.66,2486.40
42302.00,0.67,2452.80
42302.00,0.68,2419.20
42302.00,0.69,2419.20
42302.00,0.70,2385.60
42302.00,0.71,2419.20
42302.00,0.72,2385.60
42302.00,0.73,2385.60
42302.00,0.74,2419.20
42302.00,0.75,2385.60
42302.00,0.76,2352.00
42302.00,0.77,2318.40
42302.00,0.78,2318.40
42302.00,0.79,2318.40
42302.00,0.80,2318.40
42302.00,0.81,2352.00
42302.00,0.82,2352.00
42302.00,0.83,2352.00
42302.00,0.84,2284.80
42302.00,0.85,2318.40
42302.00,0.86,2318.40
42302.00,0.87,2385.60
42302.00,0.89,2486.40
42302.00,0.90,2553.60
42302.00,0.91,2654.40
42302.00,0.92,2587.20
42302.00,0.93,2654.40
42302.00,0.94,2688.00
42302.00,0.95,2688.00
42302.00,0.96,2721.60
42302.00,0.97,2788.80
42302.00,0.98,2788.80
42302.00,0.99,2788.80
42302.00,1.00,2755.20
42303.00,0.01,2721.60
42303.00,0.02,2755.20
42303.00,0.03,2788.80
42303.00,0.04,2654.40
42303.00,0.05,2620.80
42303.00,0.06,2654.40
42303.00,0.07,2688.00
42303.00,0.08,2755.20
42303.00,0.09,2721.60
42303.00,0.10,2755.20
42303.00,0.11,2755.20
42303.00,0.12,2788.80
42303.00,0.14,2788.80
42303.00,0.15,2788.80
42303.00,0.16,2788.80
42303.00,0.17,2788.80
42303.00,0.18,2788.80
42303.00,0.19,2889.60
42303.00,0.20,2822.40
42303.00,0.21,2889.60
42303.00,0.22,3057.60
42303.00,0.23,3158.40
42303.00,0.24,3259.20
42303.00,0.25,3292.80
42303.00,0.26,3326.40
42303.00,0.27,3360.00
42303.00,0.28,3360.00
42303.00,0.29,3326.40
42303.00,0.30,3393.60
42303.00,0.31,3393.60
42303.00,0.32,3360.00
42303.00,0.33,3393.60
42303.00,0.34,3427.20
42303.00,0.35,3528.00
42303.00,0.36,3595.20
42303.00,0.37,3595.20
42303.00,0.39,3528.00
42303.00,0.40,3595.20
42303.00,0.41,3628.80
42303.00,0.42,3628.80
42303.00,0.43,3796.80
42303.00,0.44,3864.00
42303.00,0.45,3864.00
42303.00,0.46,4099.20
42303.00,0.47,4267.20
42303.00,0.48,4334.40
42303.00,0.49,4300.80
42303.00,0.50,4368.00
42303.00,0.51,4401.60
42303.00,0.52,4468.80
42303.00,0.53,4368.00
42303.00,0.54,4233.60
42303.00,0.55,4099.20
42303.00,0.56,4032.00
42303.00,0.57,4132.80
42303.00,0.58,4032.00
42303.00,0.59,4032.00
42303.00,0.60,4099.20
42303.00,0.61,4132.80
42303.00,0.62,3864.00
42303.00,0.64,3595.20
42303.00,0.65,3595.20
42303.00,0.66,3662.40
42303.00,0.67,3662.40
42303.00,0.68,3494.40
42303.00,0.69,3561.60
42303.00,0.70,3561.60
42303.00,0.71,3460.80
42303.00,0.72,3427.20
42303.00,0.73,3393.60
42303.00,0.74,3393.60
42303.00,0.75,3393.60
42303.00,0.76,3427.20
42303.00,0.77,3393.60
42303.00,0.78,3460.80
42303.00,0.79,3360.00
42303.00,0.80,3259.20
42303.00,0.81,3326.40
42303.00,0.82,3360.00
42303.00,0.83,3259.20
42303.00,0.84,3158.40
42303.00,0.85,3158.40
42303.00,0.86,3124.80
42303.00,0.87,2990.40
42303.00,0.89,2956.80
42303.00,0.90,2956.80
42303.00,0.91,2956.80
42303.00,0.92,2822.40
42303.00,0.93,2721.60
42303.00,0.94,2788.80
42303.00,0.95,2822.40
42303.00,0.96,2688.00
42303.00,0.97,2654.40
42303.00,0.98,2788.80
42303.00,0.99,2788.80
42303.00,1.00,2755.20
42304.00,0.01,2721.60
42304.00,0.02,2721.60
42304.00,0.03,2721.60
42304.00,0.04,2788.80
42304.00,0.05,2688.00
42304.00,0.06,2688.00
42304.00,0.07,2721.60
42304.00,0.08,2654.40
42304.00,0.09,2688.00
42304.00,0.10,2654.40
42304.00,0.11,2788.80
42304.00,0.12,2688.00
42304.00,0.14,2654.40
42304.00,0.15,2755.20
42304.00,0.16,2788.80
42304.00,0.17,2755.20
42304.00,0.18,2721.60
42304.00,0.19,2755.20
42304.00,0.20,2822.40
42304.00,0.21,2856.00
42304.00,0.22,2889.60
42304.00,0.23,2990.40
42304.00,0.24,3124.80
42304.00,0.25,3124.80
42304.00,0.26,3225.60
42304.00,0.27,3292.80
42304.00,0.28,3259.20
42304.00,0.29,3360.00
42304.00,0.30,3225.60
42304.00,0.31,3225.60
42304.00,0.32,3192.00
42304.00,0.33,3259.20
42304.00,0.34,3225.60
42304.00,0.35,3225.60
42304.00,0.36,3192.00
42304.00,0.37,3259.20
42304.00,0.39,3292.80
42304.00,0.40,3393.60
42304.00,0.41,3628.80
42304.00,0.42,3360.00
42304.00,0.43,3393.60
42304.00,0.44,3460.80
42304.00,0.45,3528.00
42304.00,0.46,3662.40
42304.00,0.47,3696.00
42304.00,0.48,3561.60
42304.00,0.49,3561.60
42304.00,0.50,3595.20
42304.00,0.51,3561.60
42304.00,0.52,3595.20
42304.00,0.53,3494.40
42304.00,0.54,3393.60
42304.00,0.55,3427.20
42304.00,0.56,3192.00
42304.00,0.57,3057.60
42304.00,0.58,3057.60
42304.00,0.59,2990.40
42304.00,0.60,3024.00
42304.00,0.61,3057.60
42304.00,0.62,3091.20
42304.00,0.64,3024.00
42304.00,0.65,3057.60
42304.00,0.66,2990.40
42304.00,0.67,3024.00
42304.00,0.68,2990.40
42304.00,0.69,2990.40
42304.00,0.70,2923.20
42304.00,0.71,2923.20
42304.00,0.72,2956.80
42304.00,0.73,2856.00
42304.00,0.74,2889.60
42304.00,0.75,2923.20
42304.00,0.76,2956.80
42304.00,0.77,2956.80
42304.00,0.78,2923.20
42304.00,0.79,2889.60
42304.00,0.80,2822.40
42304.00,0.81,2822.40
42304.00,0.82,2923.20
42304.00,0.83,2990.40
42304.00,0.84,2956.80
42304.00,0.85,3024.00
42304.00,0.86,2956.80
42304.00,0.87,2923.20
42304.00,0.89,2788.80
42304.00,0.90,2788.80
42304.00,0.91,2755.20
42304.00,0.92,2755.20
42304.00,0.93,2788.80
42304.00,0.94,2822.40
42304.00,0.95,2822.40
42304.00,0.96,2822.40
42304.00,0.97,2721.60
42304.00,0.98,2788.80
42304.00,0.99,2721.60
42304.00,1.00,2788.80
42305.00,0.01,2721.60
42305.00,0.02,2755.20
42305.00,0.03,2856.00
42305.00,0.04,2822.40
42305.00,0.05,2788.80
42305.00,0.06,2788.80
42305.00,0.07,2721.60
42305.00,0.08,2721.60
42305.00,0.09,2788.80
42305.00,0.10,2788.80
42305.00,0.11,2856.00
42305.00,0.12,2721.60
42305.00,0.14,2788.80
42305.00,0.15,2889.60
42305.00,0.16,2923.20
42305.00,0.17,2822.40
42305.00,0.18,2889.60
42305.00,0.19,2990.40
42305.00,0.20,2956.80
42305.00,0.21,2923.20
42305.00,0.22,3057.60
42305.00,0.23,3225.60
42305.00,0.24,3292.80
42305.00,0.25,3292.80
42305.00,0.26,3326.40
42305.00,0.27,3326.40
42305.00,0.28,3259.20
42305.00,0.29,3326.40
42305.00,0.30,3259.20
42305.00,0.31,3259.20
42305.00,0.32,3326.40
42305.00,0.33,3595.20
42305.00,0.34,3696.00
42305.00,0.35,3662.40
42305.00,0.36,3460.80
42305.00,0.37,3662.40
42305.00,0.39,3662.40
42305.00,0.40,3729.60
42305.00,0.41,3427.20
42305.00,0.42,3259.20
42305.00,0.43,3326.40
42305.00,0.44,3494.40
42305.00,0.45,3326.40
42305.00,0.46,3259.20
42305.00,0.47,3595.20
42305.00,0.48,3595.20
42305.00,0.49,3662.40
42305.00,0.50,3494.40
42305.00,0.51,3528.00
42305.00,0.52,3595.20
42305.00,0.53,3561.60
42305.00,0.54,3528.00
42305.00,0.55,3393.60
42305.00,0.56,3326.40
42305.00,0.57,3360.00
42305.00,0.58,3393.60
42305.00,0.59,3326.40
42305.00,0.60,3225.60
42305.00,0.61,2923.20
42305.00,0.62,2856.00
42305.00,0.64,3057.60
42305.00,0.65,3259.20
42305.00,0.66,3393.60
42305.00,0.67,3360.00
42305.00,0.68,2990.40
42305.00,0.69,2721.60
42305.00,0.70,3057.60
42305.00,0.71,3091.20
42305.00,0.72,3057.60
42305.00,0.73,2990.40
42305.00,0.74,2990.40
42305.00,0.75,2956.80
42305.00,0.76,3057.60
42305.00,0.77,3024.00
42305.00,0.78,3057.60
42305.00,0.79,3024.00
42305.00,0.80,2956.80
42305.00,0.81,3024.00
42305.00,0.82,3057.60
42305.00,0.83,3091.20
42305.00,0.84,3024.00
42305.00,0.85,3024.00
42305.00,0.86,3057.60
42305.00,0.87,2956.80
42305.00,0.89,2889.60
42305.00,0.90,2923.20
42305.00,0.91,2889.60
42305.00,0.92,2956.80
42305.00,0.93,2990.40
42305.00,0.94,2923.20
42305.00,0.95,2889.60
42305.00,0.96,2923.20
42305.00,0.97,2822.40
42305.00,0.98,2889.60
42305.00,0.99,2889.60
42305.00,1.00,2856.00
42306.00,0.01,2856.00
42306.00,0.02,2788.80
42306.00,0.03,2822.40
42306.00,0.04,2889.60
42306.00,0.05,2923.20
42306.00,0.06,2889.60
42306.00,0.07,2923.20
42306.00,0.08,2923.20
42306.00,0.09,2889.60
42306.00,0.10,2923.20
42306.00,0.11,2923.20
42306.00,0.12,2923.20
42306.00,0.14,2856.00
42306.00,0.15,2889.60
42306.00,0.16,2923.20
42306.00,0.17,2822.40
42306.00,0.18,2822.40
42306.00,0.19,2822.40
42306.00,0.20,2822.40
42306.00,0.21,2923.20
42306.00,0.22,3057.60
42306.00,0.23,3158.40
42306.00,0.24,3225.60
42306.00,0.25,3292.80
42306.00,0.26,3360.00
42306.00,0.27,3528.00
42306.00,0.28,3158.40
42306.00,0.29,3225.60
42306.00,0.30,3259.20
42306.00,0.31,3259.20
42306.00,0.32,3360.00
42306.00,0.33,3360.00
42306.00,0.34,3427.20
42306.00,0.35,3427.20
42306.00,0.36,3494.40
42306.00,0.37,3292.80
42306.00,0.39,3326.40
42306.00,0.40,3460.80
42306.00,0.41,3696.00
42306.00,0.42,3696.00
42306.00,0.43,3662.40
42306.00,0.44,3729.60
42306.00,0.45,3729.60
42306.00,0.46,3628.80
42306.00,0.47,3662.40
42306.00,0.48,3729.60
42306.00,0.49,3763.20
42306.00,0.50,3864.00
42306.00,0.51,3763.20
42306.00,0.52,3729.60
42306.00,0.53,3729.60
42306.00,0.54,3662.40
42306.00,0.55,3124.80
42306.00,0.56,3057.60
42306.00,0.57,3158.40
42306.00,0.58,3091.20
42306.00,0.59,3091.20
42306.00,0.60,3057.60
42306.00,0.61,3158.40
42306.00,0.62,3124.80
42306.00,0.64,3057.60
42306.00,0.65,3057.60
42306.00,0.66,3024.00
42306.00,0.67,2990.40
42306.00,0.68,3024.00
42306.00,0.69,2923.20
42306.00,0.70,2923.20
42306.00,0.71,2923.20
42306.00,0.72,2956.80
42306.00,0.73,3024.00
42306.00,0.74,2956.80
42306.00,0.75,2990.40
42306.00,0.76,2923.20
42306.00,0.77,2923.20
42306.00,0.78,2889.60
42306.00,0.79,2755.20
42306.00,0.80,2788.80
42306.00,0.81,2889.60
42306.00,0.82,2822.40
42306.00,0.83,2856.00
42306.00,0.84,2889.60
42306.00,0.85,2990.40
42306.00,0.86,2856.00
42306.00,0.87,2822.40
42306.00,0.89,2755.20
42306.00,0.90,2721.60
42306.00,0.91,2654.40
42306.00,0.92,2721.60
42306.00,0.93,2721.60
42306.00,0.94,2721.60
42306.00,0.95,2721.60
42306.00,0.96,2788.80
42306.00,0.97,2788.80
42306.00,0.98,2755.20
42306.00,0.99,2755.20
42306.00,1.00,2721.60
42307.00,0.01,2721.60
42307.00,0.02,2688.00
42307.00,0.03,2688.00
42307.00,0.04,2755.20
42307.00,0.05,2822.40
42307.00,0.06,2721.60
42307.00,0.07,2721.60
42307.00,0.08,2788.80
42307.00,0.09,2755.20
42307.00,0.10,2755.20
42307.00,0.11,2721.60
42307.00,0.12,2788.80
42307.00,0.14,2755.20
42307.00,0.15,2788.80
42307.00,0.16,2889.60
42307.00,0.17,2856.00
42307.00,0.18,2956.80
42307.00,0.19,2923.20
42307.00,0.20,2956.80
42307.00,0.21,2923.20
42307.00,0.22,2990.40
42307.00,0.23,3057.60
42307.00,0.24,3091.20
42307.00,0.25,3057.60
42307.00,0.26,3057.60
42307.00,0.27,3057.60
42307.00,0.28,3124.80
42307.00,0.29,3091.20
42307.00,0.30,3024.00
42307.00,0.31,3024.00
42307.00,0.32,3057.60
42307.00,0.33,3024.00
42307.00,0.34,3091.20
42307.00,0.35,3192.00
42307.00,0.36,3192.00
42307.00,0.37,3292.80
42307.00,0.39,3259.20
42307.00,0.40,3225.60
42307.00,0.41,3259.20
42307.00,0.42,3292.80
42307.00,0.43,3225.60
42307.00,0.44,3259.20
42307.00,0.45,3124.80
42307.00,0.46,3124.80
42307.00,0.47,3225.60
42307.00,0.48,3292.80
42307.00,0.49,3259.20
42307.00,0.50,3393.60
42307.00,0.51,3427.20
42307.00,0.52,3494.40
42307.00,0.53,3729.60
42307.00,0.54,3796.80
42307.00,0.55,3830.40
42307.00,0.56,3830.40
42307.00,0.57,3763.20
42307.00,0.58,3729.60
42307.00,0.59,3528.00
42307.00,0.60,3292.80
42307.00,0.61,3360.00
42307.00,0.62,3292.80
42307.00,0.64,3326.40
42307.00,0.65,3326.40
42307.00,0.66,3292.80
42307.00,0.67,3326.40
42307.00,0.68,3225.60
42307.00,0.69,3192.00
42307.00,0.70,3192.00
42307.00,0.71,3158.40
42307.00,0.72,3192.00
42307.00,0.73,3057.60
42307.00,0.74,2990.40
42307.00,0.75,2923.20
42307.00,0.76,2956.80
42307.00,0.77,2923.20
42307.00,0.78,2889.60
42307.00,0.79,2822.40
42307.00,0.80,2822.40
42307.00,0.81,2822.40
42307.00,0.82,2889.60
42307.00,0.83,2822.40
42307.00,0.84,2822.40
42307.00,0.85,2755.20
42307.00,0.86,2688.00
42307.00,0.87,2587.20
42307.00,0.89,2486.40
42307.00,0.90,2419.20
42307.00,0.91,2385.60
42307.00,0.92,2385.60
42307.00,0.93,2352.00
42307.00,0.94,2352.00
42307.00,0.95,2251.20
42307.00,0.96,2184.00
42307.00,0.97,2217.60
42307.00,0.98,2150.40
42307.00,0.99,2150.40
42307.00,1.00,2184.00
42308.00,0.01,2150.40
42308.00,0.02,2184.00
42308.00,0.03,2150.40
42308.00,0.04,2150.40
42308.00,0.05,2184.00
42308.00,0.06,2150.40
42308.00,0.07,2116.80
42308.00,0.08,2150.40
42308.00,0.09,2184.00
42308.00,0.10,2184.00
42308.00,0.11,2150.40
42308.00,0.12,2184.00
42308.00,0.14,2184.00
42308.00,0.15,2184.00
42308.00,0.16,2251.20
42308.00,0.17,2251.20
42308.00,0.18,2284.80
42308.00,0.19,2318.40
42308.00,0.20,2352.00
42308.00,0.21,2419.20
42308.00,0.22,2419.20
42308.00,0.23,2452.80
42308.00,0.24,2486.40
42308.00,0.25,2486.40
42308.00,0.26,2452.80
42308.00,0.27,2520.00
42308.00,0.28,2486.40
42308.00,0.29,2486.40
42308.00,0.30,2452.80
42308.00,0.31,2452.80
42308.00,0.32,2452.80
42308.00,0.33,2486.40
42308.00,0.34,2419.20
42308.00,0.35,2452.80
42308.00,0.36,2452.80
42308.00,0.37,2452.80
42308.00,0.39,2452.80
42308.00,0.40,2486.40
42308.00,0.41,2486.40
42308.00,0.42,2486.40
42308.00,0.43,2452.80
42308.00,0.44,2419.20
42308.00,0.45,2385.60
42308.00,0.46,2352.00
42308.00,0.47,2385.60
42308.00,0.48,2385.60
42308.00,0.49,2385.60
42308.00,0.50,2352.00
42308.00,0.51,2284.80
42308.00,0.52,2284.80
42308.00,0.53,2284.80
42308.00,0.54,2318.40
42308.00,0.55,2284.80
42308.00,0.56,2352.00
42308.00,0.57,2352.00
42308.00,0.58,2318.40
42308.00,0.59,2385.60
42308.00,0.60,2284.80
42308.00,0.61,2284.80
42308.00,0.62,2251.20
42308.00,0.64,2352.00
42308.00,0.65,2318.40
42308.00,0.66,2352.00
42308.00,0.67,2284.80
42308.00,0.68,2251.20
42308.00,0.69,2284.80
42308.00,0.70,2284.80
42308.00,0.71,2284.80
42308.00,0.72,2318.40
42308.00,0.73,2284.80
42308.00,0.74,2318.40
42308.00,0.75,2217.60
42308.00,0.76,2217.60
42308.00,0.77,2184.00
42308.00,0.78,2184.00
42308.00,0.79,2217.60
42308.00,0.80,2150.40
42308.00,0.81,2150.40
42308.00,0.82,2184.00
42308.00,0.83,2217.60
42308.00,0.84,2184.00
42308.00,0.85,2150.40
42308.00,0.86,2217.60
42308.00,0.87,2217.60
42308.00,0.89,2184.00
42308.00,0.90,2184.00
42308.00,0.91,2184.00
42308.00,0.92,2184.00
42308.00,0.93,2184.00
42308.00,0.94,2217.60
42308.00,0.95,2184.00
42308.00,0.96,2184.00
42308.00,0.97,2150.40
42308.00,0.98,2116.80
42308.00,0.99,2150.40
42308.00,1.00,2116.80
42309.00,0.01,2116.80
42309.00,0.02,2150.40
42309.00,0.03,2116.80
42309.00,0.04,2083.20
42309.00,0.05,2083.20
42309.00,0.06,2083.20
42309.00,0.07,2049.60
42309.00,0.08,2083.20
42309.00,0.09,2116.80
42309.00,0.10,2116.80
42309.00,0.11,2116.80
42309.00,0.12,2116.80
42309.00,0.14,2116.80
42309.00,0.15,2116.80
42309.00,0.16,2116.80
42309.00,0.17,2083.20
42309.00,0.18,2116.80
42309.00,0.19,2116.80
42309.00,0.20,2116.80
42309.00,0.21,2116.80
42309.00,0.22,2116.80
42309.00,0.23,2116.80
42309.00,0.24,2116.80
42309.00,0.25,2116.80
42309.00,0.26,2150.40
42309.00,0.27,2116.80
42309.00,0.28,2083.20
42309.00,0.29,2049.60
42309.00,0.30,2083.20
42309.00,0.31,2049.60
42309.00,0.32,2116.80
42309.00,0.33,2150.40
42309.00,0.34,2184.00
42309.00,0.35,2150.40
42309.00,0.36,2150.40
42309.00,0.37,2150.40
42309.00,0.39,2184.00
42309.00,0.40,2184.00
42309.00,0.41,2184.00
42309.00,0.42,2251.20
42309.00,0.43,2251.20
42309.00,0.44,2318.40
42309.00,0.45,2318.40
42309.00,0.46,2352.00
42309.00,0.47,2385.60
42309.00,0.48,2419.20
42309.00,0.49,2452.80
42309.00,0.50,2452.80
42309.00,0.51,2486.40
42309.00,0.52,2419.20
42309.00,0.53,2452.80
42309.00,0.54,2486.40
42309.00,0.55,2520.00
42309.00,0.56,2520.00
42309.00,0.57,2486.40
42309.00,0.58,2520.00
42309.00,0.59,2553.60
42309.00,0.60,2520.00
42309.00,0.61,2520.00
42309.00,0.62,2520.00
42309.00,0.64,2553.60
42309.00,0.65,2553.60
42309.00,0.66,2520.00
42309.00,0.67,2520.00
42309.00,0.68,2486.40
42309.00,0.69,2520.00
42309.00,0.70,2553.60
42309.00,0.71,2452.80
42309.00,0.72,2452.80
42309.00,0.73,2452.80
42309.00,0.74,2419.20
42309.00,0.75,2452.80
42309.00,0.76,2452.80
42309.00,0.77,2419.20
42309.00,0.78,2452.80
42309.00,0.79,2419.20
42309.00,0.80,2419.20
42309.00,0.81,2452.80
42309.00,0.82,2419.20
42309.00,0.83,2486.40
42309.00,0.84,2419.20
42309.00,0.85,2486.40
42309.00,0.86,2452.80
42309.00,0.87,2486.40
42309.00,0.89,2452.80
42309.00,0.90,2486.40
42309.00,0.91,2520.00
42309.00,0.92,2520.00
42309.00,0.93,2620.80
42309.00,0.94,2755.20
42309.00,0.95,2788.80
42309.00,0.96,2889.60
42309.00,0.97,2923.20
42309.00,0.98,2889.60
42309.00,0.99,2956.80
42309.00,1.00,2889.60
42310.00,0.01,2923.20
42310.00,0.02,2923.20
42310.00,0.03,2889.60
42310.00,0.04,2923.20
42310.00,0.05,2856.00
42310.00,0.06,2856.00
42310.00,0.07,2788.80
42310.00,0.08,2822.40
42310.00,0.09,2889.60
42310.00,0.10,2856.00
42310.00,0.11,2856.00
42310.00,0.12,2822.40
42310.00,0.14,2856.00
42310.00,0.15,2856.00
42310.00,0.16,2889.60
42310.00,0.17,2856.00
42310.00,0.18,2889.60
42310.00,0.19,2990.40
42310.00,0.20,2923.20
42310.00,0.21,2923.20
42310.00,0.22,2990.40
42310.00,0.23,2990.40
42310.00,0.24,3124.80
42310.00,0.25,3024.00
42310.00,0.26,3091.20
42310.00,0.27,3225.60
42310.00,0.28,3326.40
42310.00,0.29,3427.20
42310.00,0.30,3494.40
42310.00,0.31,3528.00
42310.00,0.32,3561.60
42310.00,0.33,3561.60
42310.00,0.34,3595.20
42310.00,0.35,3595.20
42310.00,0.36,3696.00
42310.00,0.37,3460.80
42310.00,0.39,3460.80
42310.00,0.40,3528.00
42310.00,0.41,3460.80
42310.00,0.42,3561.60
42310.00,0.43,3561.60
42310.00,0.44,3662.40
42310.00,0.45,3763.20
42310.00,0.46,3864.00
42310.00,0.47,3830.40
42310.00,0.48,3864.00
42310.00,0.49,3696.00
42310.00,0.50,3628.80
42310.00,0.51,3729.60
42310.00,0.52,3830.40
42310.00,0.53,3964.80
42310.00,0.54,3931.20
42310.00,0.55,3864.00
42310.00,0.56,3897.60
42310.00,0.57,3931.20
42310.00,0.58,3796.80
42310.00,0.59,3696.00
42310.00,0.60,3763.20
42310.00,0.61,3696.00
42310.00,0.62,3763.20
42310.00,0.64,3729.60
42310.00,0.65,3729.60
42310.00,0.66,3729.60
42310.00,0.67,3729.60
42310.00,0.68,3763.20
42310.00,0.69,3729.60
42310.00,0.70,3729.60
42310.00,0.71,3595.20
42310.00,0.72,3528.00
42310.00,0.73,3494.40
42310.00,0.74,3427.20
42310.00,0.75,3427.20
42310.00,0.76,3427.20
42310.00,0.77,3427.20
42310.00,0.78,3393.60
42310.00,0.79,3460.80
42310.00,0.80,3427.20
42310.00,0.81,3360.00
42310.00,0.82,3460.80
42310.00,0.83,3360.00
42310.00,0.84,3360.00
42310.00,0.85,3326.40
42310.00,0.86,3360.00
42310.00,0.87,3393.60
42310.00,0.89,3393.60
42310.00,0.90,3427.20
42310.00,0.91,3326.40
42310.00,0.92,3259.20
42310.00,0.93,3192.00
42310.00,0.94,3091.20
42310.00,0.95,3091.20
42310.00,0.96,3192.00
42310.00,0.97,3192.00
42310.00,0.98,3124.80
42310.00,0.99,3124.80
42310.00,1.00,3091.20
42311.00,0.01,3158.40
42311.00,0.02,3091.20
42311.00,0.03,3124.80
42311.00,0.04,3091.20
42311.00,0.05,3057.60
42311.00,0.06,3057.60
42311.00,0.07,3124.80
42311.00,0.08,3091.20
42311.00,0.09,3024.00
42311.00,0.10,2956.80
42311.00,0.11,2889.60
42311.00,0.12,2889.60
42311.00,0.14,2956.80
42311.00,0.15,2990.40
42311.00,0.16,2956.80
42311.00,0.17,2856.00
42311.00,0.18,2889.60
42311.00,0.19,2856.00
42311.00,0.20,2822.40
42311.00,0.21,2856.00
42311.00,0.22,2889.60
42311.00,0.23,2923.20
42311.00,0.24,2923.20
42311.00,0.25,2990.40
42311.00,0.26,3024.00
42311.00,0.27,3091.20
42311.00,0.28,3091.20
42311.00,0.29,3091.20
42311.00,0.30,3259.20
42311.00,0.31,3259.20
42311.00,0.32,3225.60
42311.00,0.33,3259.20
42311.00,0.34,3292.80
42311.00,0.35,3360.00
42311.00,0.36,3292.80
42311.00,0.37,3225.60
42311.00,0.39,3259.20
42311.00,0.40,3460.80
42311.00,0.41,3494.40
42311.00,0.42,3561.60
42311.00,0.43,3628.80
42311.00,0.44,3662.40
42311.00,0.45,3662.40
42311.00,0.46,3662.40
42311.00,0.47,3662.40
42311.00,0.48,3595.20
42311.00,0.49,3595.20
42311.00,0.50,3561.60
42311.00,0.51,3662.40
42311.00,0.52,3763.20
42311.00,0.53,3763.20
42311.00,0.54,3796.80
42311.00,0.55,3830.40
42311.00,0.56,3864.00
42311.00,0.57,3796.80
42311.00,0.58,3595.20
42311.00,0.59,3595.20
42311.00,0.60,3628.80
42311.00,0.61,3696.00
42311.00,0.62,3662.40
42311.00,0.64,3561.60
42311.00,0.65,3696.00
42311.00,0.66,3628.80
42311.00,0.67,3561.60
42311.00,0.68,3528.00
42311.00,0.69,3528.00
42311.00,0.70,3460.80
42311.00,0.71,3393.60
42311.00,0.72,3360.00
42311.00,0.73,3292.80
42311.00,0.74,3292.80
42311.00,0.75,3259.20
42311.00,0.76,3326.40
42311.00,0.77,3259.20
42311.00,0.78,3192.00
42311.00,0.79,3192.00
42311.00,0.80,3158.40
42311.00,0.81,3091.20
42311.00,0.82,3057.60
42311.00,0.83,3057.60
42311.00,0.84,3091.20
42311.00,0.85,3091.20
42311.00,0.86,3091.20
42311.00,0.87,3057.60
42311.00,0.89,3024.00
42311.00,0.90,3057.60
42311.00,0.91,3024.00
42311.00,0.92,3057.60
42311.00,0.93,2990.40
42311.00,0.94,2956.80
42311.00,0.95,2956.80
42311.00,0.96,3024.00
42311.00,0.97,2990.40
42311.00,0.98,2990.40
42311.00,0.99,3024.00
42311.00,1.00,2956.80
42312.00,0.01,2923.20
42312.00,0.02,2923.20
42312.00,0.03,2990.40
42312.00,0.04,2956.80
42312.00,0.05,2923.20
42312.00,0.06,2923.20
42312.00,0.07,2889.60
42312.00,0.08,2956.80
42312.00,0.09,2956.80
42312.00,0.10,2889.60
42312.00,0.11,2923.20
42312.00,0.12,2956.80
42312.00,0.14,2923.20
42312.00,0.15,2990.40
42312.00,0.16,3024.00
42312.00,0.17,2856.00
42312.00,0.18,2889.60
42312.00,0.19,2923.20
42312.00,0.20,2956.80
42312.00,0.21,2956.80
42312.00,0.22,2956.80
42312.00,0.23,3024.00
42312.00,0.24,3057.60
42312.00,0.25,3091.20
42312.00,0.26,3091.20
42312.00,0.27,3158.40
42312.00,0.28,3326.40
42312.00,0.29,3360.00
42312.00,0.30,3360.00
42312.00,0.31,3460.80
42312.00,0.32,3427.20
42312.00,0.33,3528.00
42312.00,0.34,3494.40
42312.00,0.35,3561.60
42312.00,0.36,3528.00
42312.00,0.37,3427.20
42312.00,0.39,3460.80
42312.00,0.40,3494.40
42312.00,0.41,3628.80
42312.00,0.42,3931.20
42312.00,0.43,4032.00
42312.00,0.44,4032.00
42312.00,0.45,4065.60
42312.00,0.46,4065.60
42312.00,0.47,3998.40
42312.00,0.48,3998.40
42312.00,0.49,3998.40
42312.00,0.50,3897.60
42312.00,0.51,3964.80
42312.00,0.52,3796.80
42312.00,0.53,3729.60
42312.00,0.54,3696.00
42312.00,0.55,3696.00
42312.00,0.56,3729.60
42312.00,0.57,3628.80
42312.00,0.58,3763.20
42312.00,0.59,3830.40
42312.00,0.60,3897.60
42312.00,0.61,3864.00
42312.00,0.62,3763.20
42312.00,0.64,3864.00
42312.00,0.65,3830.40
42312.00,0.66,3662.40
42312.00,0.67,3393.60
42312.00,0.68,3326.40
42312.00,0.69,3360.00
42312.00,0.70,3259.20
42312.00,0.71,3326.40
42312.00,0.72,3259.20
42312.00,0.73,3225.60
42312.00,0.74,3225.60
42312.00,0.75,3192.00
42312.00,0.76,3192.00
42312.00,0.77,3225.60
42312.00,0.78,3158.40
42312.00,0.79,3158.40
42312.00,0.80,3124.80
42312.00,0.81,3158.40
42312.00,0.82,3192.00
42312.00,0.83,3124.80
42312.00,0.84,3091.20
42312.00,0.85,3124.80
42312.00,0.86,3124.80
42312.00,0.87,3225.60
42312.00,0.89,3158.40
42312.00,0.90,3124.80
42312.00,0.91,3024.00
42312.00,0.92,3024.00
42312.00,0.93,3024.00
42312.00,0.94,3091.20
